MATEMATIK|Çarpanlara Ayırma|7e5d0b6b-872d-5059-a672-31e9af96fc2f
MATEMATIK|Üslü ve Köklü Sayılar|3726ee2d-e2b6-5249-8616-5285334db05d
MATEMATIK|İntegral|7157141c-eebc-5534-ae4c-95aec3cde64d
MATEMATIK|İstatistik|e48521cb-13f9-54b7-8377-bf73500a5911
SOSYAL|Dünya Coğrafyasına Giriş|fd201831-cc29-4748-a3f9-0ef94c8f4ae7
SOSYAL|Ekonomi ve Kalkınma|e7465573-5d4b-4821-be72-cdfa270510ef
SOSYAL|Türk Tarihi Temel|9fda315e-2da6-4a86-8427-80e7f1ff8a78
SOSYAL|Vatandaşlık ve Demokrasi|05c15a90-24b4-47cd-b266-4029c5ee9047
SOSYAL|Çağdaş Dünya Sorunları|3d43a78a-c006-44c3-b050-34016e8152b1
TARIH|Kurtuluş Savaşı ve Cumhuriyet|49c55033-7bd1-4c35-9a7f-33cd9b9dcbdf
TARIH|Osmanli|5f3a7f45-0b66-599f-ad41-e5af26d4da75
TARIH|Osmanlı Devleti Kuruluş|cf046ca0-68d2-4a49-b7e6-1818ce044fe3
TARIH|Osmanlı Yükselme ve Duraklama|d1ca399d-15e4-4299-856a-49ca00a6b030
TARIH|Yakın Çağ ve Çağdaş Tarih|3c45275c-3e89-4029-9b07-fa47ce94e225
TARIH|Yeni Turk|4185786a-9e3a-5729-8435-1b6c5130dca2
TARIH|İlk ve Orta Çağ Türk Tarihi|f1e1f9a8-d4d8-4de6-afe8-0de5d0f62c60
TURKCE|Anlam Bilgisi|c1350eca-9173-43e7-a6ec-175e42081510
TURKCE|Anlama|507c41d7-b8d9-5814-9faa-fbe0cb202e6c
TURKCE|Dil Bilgisi|cf869f6f-ffd1-5d72-8411-8112408166b0
TURKCE|Dil Bilgisi|2d8cbbf9-142f-4e26-bf13-9dadaaf65f06
TURKCE|Paragraf|09857a7f-b1a8-4183-9dc2-ae5667f21ea0
TURKCE|Paragraf|f0e9c5dd-4e65-5a65-9741-a3b89aa29e8e
TURKCE|Soz Varigi|184e5a85-da8c-486c-8958-fd203f756dc6
TURKCE|Yazim Kurallari|96497c19-ee1c-4441-bdd4-e653ac8caec3
