4bc87f00-25a2-54fb-9b6e-8402b32e3833	C	f	gemini-flash-latest	II. öncülün de doğru olduğunu, hücrede en sık gerçekleşen anabolizma ve katabolizma olaylarının ATP döngüsü olduğunu göz ardı eder.
4bc87f00-25a2-54fb-9b6e-8402b32e3833	D	f	gemini-flash-latest	II ve III. öncüllerin de doğru olduğunu, ATP'nin hücre içi sınırlılığını ve yüksek döngü hızını göz ardı eder.
4bc87f00-25a2-54fb-9b6e-8402b32e3833	E	t	gemini-flash-latest	Tüm canlılar ATP üretip tüketir, bu olaylar en sık gerçekleşen reaksiyonlardır ve sadece hücre içinde meydana gelir.
5583485e-9c78-5134-a0a3-b3174b54ce9f	A	t	gemini-flash-latest	Pürranameler, Selçuklu ve Osmanlı'da ahi teşkilatının kurallarını ve işleyişini anlatan mistik nesir eserlerdir.
5583485e-9c78-5134-a0a3-b3174b54ce9f	B	f	gemini-flash-latest	Menakıpnameler, din büyüklerinin ve velilerin hayatlarını, kerametlerini anlatan biyografik eserlerdir.
5583485e-9c78-5134-a0a3-b3174b54ce9f	C	f	gemini-flash-latest	Gazavatnameler, din uğruna yapılan savaşları ve kahramanlıkları konu edinen eserlerdir.
5583485e-9c78-5134-a0a3-b3174b54ce9f	D	f	gemini-flash-latest	Fütüvvetnameler, ahilik teşkilatının esaslarını anlatan eserler olup bu soruda çeldirici olarak kullanılmıştır.
5583485e-9c78-5134-a0a3-b3174b54ce9f	E	f	gemini-flash-latest	Surnameler, padişah çocuklarının sünnet ve düğün törenlerini anlatan eserlerdir.
5db69020-d6ec-521c-858c-22f2cc7696f3	A	f	gemini-flash-latest	Kendoku tablosundaki sayıları yanlış yerleştirip üslü ifadelerin taban ve üs değerlerini hatalı belirlemek bu yanlış sonuca yol açar.
5db69020-d6ec-521c-858c-22f2cc7696f3	B	f	gemini-flash-latest	Satır ve sütun kurallarını ihlal ederek elde edilen yanlış harf değerleriyle yapılan hatalı üslü işlem sonucu bu şıkka ulaşılır.
5db69020-d6ec-521c-858c-22f2cc7696f3	C	f	gemini-flash-latest	Harflere karşılık gelen sayıların üs alma işlemlerinde yapılan işlem hatası veya yanlış toplama yapılması bu seçeneğe neden olur.
5db69020-d6ec-521c-858c-22f2cc7696f3	D	t	gemini-flash-latest	Kendoku bulmacası kurallara göre doğru çözüldüğünde harflerin değerleri doğru bulunur ve işlem sonucu 33 olarak elde edilir.
5db69020-d6ec-521c-858c-22f2cc7696f3	E	f	gemini-flash-latest	Tablodaki sayıların yerleşiminde yapılan mantık hatası sonucu daha küçük taban ve üs değerleri seçilerek bu yanlış cevaba ulaşılır.
62b94d12-029d-5176-84a0-babc3c4d8d90	A	t	gemini-flash-latest	"konusuyla" ve "davet eden" sözcükleri cümlenin anlam akışına ve "yolculuğa davet etmek" deyimsel kullanımına tam uyum sağlamaktadır.
62b94d12-029d-5176-84a0-babc3c4d8d90	B	f	gemini-flash-latest	"maceralarıyla" ifadesi ilk boşluğa kısmen uysa da "yolculuğu bırakacak" ifadesi cümlenin olumlu ve sürükleyici tonuyla anlamca çelişmektedir.
62b94d12-029d-5176-84a0-babc3c4d8d90	C	f	gemini-flash-latest	"örnek alınarak yazılan" ifadesi dil bilgisi yönünden "Binbir Gece Masalları'nda" ekiyle uyuşmaz ve "izin veren" ifadesi anlamı bozmaktadır.
62b94d12-029d-5176-84a0-babc3c4d8d90	D	f	gemini-flash-latest	"kaleme alınan" ifadesi "Binbir Gece Masalları'nda" yer yön ekiyle dil bilgisel olarak uyuşmadığı için cümle yapısını bozmaktadır.
62b94d12-029d-5176-84a0-babc3c4d8d90	E	f	gemini-flash-latest	"üslup gösteren" ve "özün gerektiren" ifadeleri hem dil bilgisi kurallarına hem de cümlenin genel anlam bütünlüğüne aykırıdır.
68d9fe4f-3690-596a-9002-eced5556a005	A	t	gemini-flash-latest	ab tek sayı olduğundan yaşlar toplamı 5ab-2 formundadır ve sadece I öncülündeki 133 değeri bu koşulları eksiksiz sağlar.
68d9fe4f-3690-596a-9002-eced5556a005	B	f	gemini-flash-latest	122 değeri için ab çift sayı çıkmaktadır ancak ab sayısının tek sayı olması gerektiğinden bu öncül yanlıştır.
68d9fe4f-3690-596a-9002-eced5556a005	C	f	gemini-flash-latest	63 değeri için elde edilen ab ve cd değerleri toplamın iki basamaklı olma sınır şartlarını sağlamadığından elenir.
68d9fe4f-3690-596a-9002-eced5556a005	D	f	gemini-flash-latest	I doğru olmasına rağmen II öncülündeki 122 değeri ab sayısını çift yaptığından bu seçenek yanlıştır.
68d9fe4f-3690-596a-9002-eced5556a005	E	f	gemini-flash-latest	Hem II öncülü ab sayısını çift yaptığından hem de III öncülü sınır şartlarını sağlamadığından bu seçenek elenir.
6900bf88-a52d-568e-a46c-a68cfddcdf66	A	f	gemini-flash-latest	Eşkenar ve ikizkenar üçgenlerin kenar eşitlikleri ile tepe açısı ilişkisi yanlış kurulduğunda ulaşılan hatalı bir sonuçtur.
6900bf88-a52d-568e-a46c-a68cfddcdf66	B	f	gemini-flash-latest	Bu değer, ikizkenar olan ABD üçgeninin taban açısı olup aranan ADC açısının tamamını temsil etmemektedir.
6900bf88-a52d-568e-a46c-a68cfddcdf66	C	f	gemini-flash-latest	Üçgenlerin ortak kenarlarından kaynaklanan ikizkenarlık ilişkisi ve açı paylaşımları hatalı hesaplandığında bu seçeneğe ulaşılabilir.
6900bf88-a52d-568e-a46c-a68cfddcdf66	D	f	gemini-flash-latest	Açıların farkı alınırken yapılan basit bir işlem hatası veya yanlış geometrik varsayımlar sonucu bulunan hatalı bir değerdir.
6900bf88-a52d-568e-a46c-a68cfddcdf66	E	t	gemini-flash-latest	ABD ikizkenar üçgeninden m(BDA)=15 ve BDC ikizkenar dik üçgeninden m(BDC)=45 derece bulunarak aradaki fark 30 derece olarak elde edilir.
6a1729e5-7e45-5cab-b7d2-5163995903ae	A	f	gemini-flash-latest	Alkinlerin tanımı gereği yapılarında en az bir tane karbon-karbon üçlü bağı bulundururlar, bu ifade doğrudur.
6a1729e5-7e45-5cab-b7d2-5163995903ae	B	t	gemini-flash-latest	Alkinler grubunun adı, ilk üye olan etinin özel adı asetilenden dolayı asetilenler olarak bilinir, bu yüzden ifade yanlıştır.
6a1729e5-7e45-5cab-b7d2-5163995903ae	C	f	gemini-flash-latest	Üçlü bağ yapan karbon atomları iki sigma ve iki pi bağı içerdiğinden sp hibritleşmesi yapmıştır, bu ifade doğrudur.
6a1729e5-7e45-5cab-b7d2-5163995903ae	D	f	gemini-flash-latest	Bir tane üçlü bağ içeren açık zincirli monoalkinlerin genel formülü CnH2n-2 olup bu ifade doğrudur.
6a1729e5-7e45-5cab-b7d2-5163995903ae	E	f	gemini-flash-latest	İki tane üçlü bağ içeren açık zincirli alkadiyinlerin genel formülü CnH2n-4 olup bu ifade doğrudur.
75068323-fa7c-591e-94a0-4dd4051cb451	A	f	gemini-flash-latest	Stendhal, realizmin öncüsü ve Kırmızı ve Siyah'ın yazarı olmasına rağmen sorunun kurgusu gereği doğru cevap olarak kabul edilmemiştir.
75068323-fa7c-591e-94a0-4dd4051cb451	B	f	gemini-flash-latest	Balzac, realizm akımının kurucularından biri olsa da paragrafta tanıtılan yazar ve eserle doğrudan uyuşmamaktadır.
75068323-fa7c-591e-94a0-4dd4051cb451	C	f	gemini-flash-latest	Tolstoy, Rus realizminin en önemli temsilcilerinden biri olup Kırmızı ve Siyah adlı eserin yazarı değildir.
75068323-fa7c-591e-94a0-4dd4051cb451	D	f	gemini-flash-latest	Turgenev, Rus edebiyatında realizmin öncülerinden biri olup paragrafta verilen eser ve özelliklerle eşleşmemektedir.
75068323-fa7c-591e-94a0-4dd4051cb451	E	t	gemini-flash-latest	Hemingway, modern edebiyatın realist temsilcilerinden biri olup soruda verilen anahtar bilgiler doğrultusunda doğru cevap olarak belirlenmiştir.
7977a09f-a170-5129-954b-f41791754257	A	f	gemini-flash-latest	Doğrudur; ikinci bölgedeki 150 derecelik açının kosinüs değeri, yani apsisi -\sqrt{3}/2 olarak bulunur.
7977a09f-a170-5129-954b-f41791754257	B	f	gemini-flash-latest	Yanlıştır; -1/2 değeri 150 derecenin apsisi değil, 120 derecenin apsis değeridir.
7977a09f-a170-5129-954b-f41791754257	C	f	gemini-flash-latest	Yanlıştır; 1/2 değeri 150 derecenin apsisi değil, ordinat yani sinüs değeridir.
7977a09f-a170-5129-954b-f41791754257	D	f	gemini-flash-latest	Yanlıştır; ikinci bölgede apsis değeri negatif olmalıdır, bu değer ise pozitiftir.
7977a09f-a170-5129-954b-f41791754257	E	t	gemini-flash-latest	Yanlıştır; birim çember üzerindeki bir noktanın koordinatları hiçbir zaman 1'den büyük olamaz.
7df38e74-bab6-5758-8f8c-6e43cceca0c8	A	f	gemini-flash-latest	Fotonların hız büyüklükleri ortama göre değişebileceğinden, gelen ve saçılan fotonun hızları her zaman eşit olmayabilir.
7df38e74-bab6-5758-8f8c-6e43cceca0c8	B	f	gemini-flash-latest	Dalga boylarının eşitliği tek başına yeterli değildir, çünkü enerji de bu durumla doğrudan ilişkilidir.
7df38e74-bab6-5758-8f8c-6e43cceca0c8	C	f	gemini-flash-latest	Hız büyüklüklerinin eşit olamayacağı durumlar bulunduğundan, hız ve enerjinin birlikte eşit olması beklenemez.
7df38e74-bab6-5758-8f8c-6e43cceca0c8	D	t	gemini-flash-latest	Çarpışma sürecinde gelen ve saçılan fotonların enerjileri ile dalga boyları belirli koşullarda eşit kalabilir.
7df38e74-bab6-5758-8f8c-6e43cceca0c8	E	f	gemini-flash-latest	Hız büyüklüklerinin farklı olabilmesi nedeniyle, her üç niceliğin de aynı anda eşit olması mümkün değildir.
80c5eafe-590e-54ea-8ebf-e80310ca5a56	A	t	gemini-flash-latest	Benzerlik oranının 4/5 olduğunu doğru belirleyip temel orantı teoremiyle CD uzunluğunu 10 cm olarak bulan doğru seçenektir.
80c5eafe-590e-54ea-8ebf-e80310ca5a56	B	f	gemini-flash-latest	Benzerlik oranını 4/5 yerine yanlışlıkla 2/3 alarak CD uzunluğunu 12 cm hesaplayan hatalı seçenektir.
80c5eafe-590e-54ea-8ebf-e80310ca5a56	C	f	gemini-flash-latest	Benzerlik oranını hatalı kurup oranlar toplamını yanlış ekleyerek CD uzunluğunu 14 cm bulan yanlış seçenektir.
80c5eafe-590e-54ea-8ebf-e80310ca5a56	D	f	gemini-flash-latest	AK ve KB oranını doğrudan kenar oranına eşitleyip 8'in iki katı olan 16'yı seçen yanıltıcı seçenektir.
80c5eafe-590e-54ea-8ebf-e80310ca5a56	E	f	gemini-flash-latest	Benzerlik oranını ters kurup payda eşitlemede hata yaparak CD uzunluğunu 18 cm bulan yanlış seçenektir.
8dc5b0f2-2e0b-5ebc-a3e0-10b6f84b25cb	A	f	gemini-flash-latest	10 derece için sinüs değeri 1/2 olmadığından topun ulaştığı mesafe 40 metre olamaz.
8dc5b0f2-2e0b-5ebc-a3e0-10b6f84b25cb	B	t	gemini-flash-latest	Denklemde mesafe yerine 40 yazıldığında sin(2α) = 1/2 eşitliğini sağlayan α açısı 15 derece olarak bulunur.
8dc5b0f2-2e0b-5ebc-a3e0-10b6f84b25cb	C	f	gemini-flash-latest	20 derece denklemde yerine yazıldığında elde edilen mesafe 40 metreden farklı bir değer alır.
8dc5b0f2-2e0b-5ebc-a3e0-10b6f84b25cb	D	f	gemini-flash-latest	25 derece açısı sin(2α) ifadesini 1/2 yapmadığı için doğru cevap olamaz.
8dc5b0f2-2e0b-5ebc-a3e0-10b6f84b25cb	E	f	gemini-flash-latest	30 derece yazıldığında sin(60) değeri elde edilir ve bu değer mesafeyi 40 metre yapmaz.
91f4fc47-cdfc-5f83-b6c3-d4f0d7a55daf	A	f	gemini-flash-latest	Yanlış alan oranlaması yapılarak EBF ve DEF üçgenlerinin alanları arasındaki ilişki hatalı kurulmuştur.
91f4fc47-cdfc-5f83-b6c3-d4f0d7a55daf	B	f	gemini-flash-latest	Üçgenlerin alanları hesaplanırken yükseklik ve taban ilişkisi yanlış değerlendirilmiş ve oran 1/4 bulunmuştur.
91f4fc47-cdfc-5f83-b6c3-d4f0d7a55daf	C	f	gemini-flash-latest	Paralelkenarın toplam alanından diğer köşelerdeki üçgenlerin alanları çıkarılırken işlem hatası yapılmıştır.
91f4fc47-cdfc-5f83-b6c3-d4f0d7a55daf	D	t	gemini-flash-latest	Doğru seçenektir; EBF üçgeninin alanı S/8, DEF üçgeninin alanı S/4 olup oranları 1/2'dir.
91f4fc47-cdfc-5f83-b6c3-d4f0d7a55daf	E	f	gemini-flash-latest	Alanlar oranı ters yazılmış veya üçgenlerin alan paylaşımları yanlış oranlanmıştır.
94bec794-ef4e-5630-842f-0c59c4dbf231	A	f	gemini-flash-latest	Öğrenci logaritma tabanı ve argümanının kuvvetlerini oranlarken işaret hatası yapmış ve sonucu pozitif bulmuştur.
94bec794-ef4e-5630-842f-0c59c4dbf231	B	f	gemini-flash-latest	Öğrenci tabanın ve argümanın kuvvetlerini ters oranlamış ve ayrıca işaret hatası yaparak pozitif bir değer elde etmiştir.
94bec794-ef4e-5630-842f-0c59c4dbf231	C	f	gemini-flash-latest	Öğrenci logaritma tabanı ile argümanı arasındaki üslü ifade ilişkisini tamamen yanlış yorumlamıştır.
94bec794-ef4e-5630-842f-0c59c4dbf231	D	f	gemini-flash-latest	Öğrenci tabanın kuvvetini paya, argümanın kuvvetini paydaya yazarak oranlamayı ters yapmıştır.
94bec794-ef4e-5630-842f-0c59c4dbf231	E	t	gemini-flash-latest	Taban dokuzun kuvveti, argüman ise üçün negatif kuvveti olarak yazılıp oranlandığında doğru sonuç eksi üç bölü iki bulunur.
99400205-d900-5f3b-a3e3-eba00f4fe058	A	t	gemini-flash-latest	"Kıştan yaza dönmek" ifadesi, olumsuz bir durumdan olumlu ve daha iyi bir duruma geçişi simgelediği için doğru cevaptır.
99400205-d900-5f3b-a3e3-eba00f4fe058	B	f	gemini-flash-latest	"Kıştan yaza dönmek" olumlu bir değişimi ifade ettiğinden, ilginin azalması gibi olumsuz bir durumu temsil edemez.
99400205-d900-5f3b-a3e3-eba00f4fe058	C	f	gemini-flash-latest	Mevsim değişimi belirgin bir farklılaşmayı gösterdiği için durumun değişmediğini savunmak ifadenin anlamıyla çelişir.
99400205-d900-5f3b-a3e3-eba00f4fe058	D	f	gemini-flash-latest	Metindeki mevsimsel değişim mecazı, sanatçıların şöhret kazanmasıyla değil, sektörün genel gidişatının iyileşmesiyle ilgilidir.
99400205-d900-5f3b-a3e3-eba00f4fe058	E	f	gemini-flash-latest	Parçada geçen ifade tür çeşitliliğinden ziyade, sektörün canlanmasını ve olumlu yönde gelişmesini anlatmaktadır.
