id,subject_area,q,oa,ob,oc,od,oe,key
83b6c4a5-ab4d-5e9a-ac2f-835e1898a89d,MATEMATIK,"$f$ birim fonksiyondur. $f(2x-1) + f(3x) = f(4x)$ olduğuna göre, $x$ kaçtır?",1,2,3,4,5,A
964cf5e0-3104-585e-b476-33d62c4ffb3c,MATEMATIK,"$\frac{A}{B}=\frac{2}{3}$, $\frac{2A}{3}-\frac{B}{5}=-4$ olduğuna göre, A kaçtır?",12,-4,4,-12,-8,D
4bfa3b19-5c36-5aed-8ddf-9fe4125f15da,KIMYA,2 hacim $SO_2$ gazı ile 1 hacim $O_2$ gazının artansız tepkimesi sonucu 2 hacim X gazı oluşmaktadır. Aynı koşullarda 40'ar litre $SO_2$ ve $O_2$ gazlarının tam verimle $X$'i oluşturduğu tepkime ile ilgili aşağıdaki ifadelerden hangisi yanlıştır?,X gazının formülü $SO_3$'tür.,$SO_2$ gazı tükenmiştir.,Artan gaz 20 litredir.,Toplam hacim korunmuştur.,40 litre X gazı oluşmuştur.,D
5a1170d9-e63f-54d3-84fd-6d56233c263d,MATEMATIK,"$a$ ve $b$ gerçek sayılar olmak üzere, gerçek sayılarda tanımlı $f$ fonksiyonunun $[a, b]$ aralığındaki ortalama değişim hızı ile I. $f(x+2)$ II. $f(x)+2$ III. $2-f(x)$ fonksiyonlarından hangilerinin aynı aralıktaki ortalama değişim hızı her zaman aynıdır?",Yalnız I,Yalnız II,Yalnız III,I ve II,II ve III,B
cebf6d25-ed07-504b-9263-b517afe9b4c4,MATEMATIK,"Aşağıdaki üslü denklemlerin $x$ değerini bulunuz.
a) $(x-2)^4=0$
b) $13^x=1$
c) $(x+7)^1=1$",a) 2 b) 0 c) -6,a) 2 b) 1 c) -6,a) 2 b) 0 c) -8,a) 2 b) 1 c) -8,a) 2 b) 0 c) -7,B
3d733a01-3d80-55f4-96f7-3ecb2382d9dc,KIMYA,"25°C'de 2,06 miligram $Cr(OH)_3$ katısı kullanılarak 200 mililitrelik doygun çözelti elde ediliyor. Buna göre, $Cr(OH)_3$ tuzunun çözünürlük çarpımı ($K_{çç}$) kaçtır? ($Cr(OH)_3$: 103)",$1 \cdot 10^{-4}$,$4 \cdot 10^{-4}$,$4 \cdot 10^{-16}$,$27 \cdot 10^{-16}$,$27 \cdot 10^{-19}$,E
e1785cb7-a505-5a16-bfba-83fb04c69a64,MATEMATIK,"$a$ ve $b$ tam sayıları için $15^{a^2+b^2} = 9^{a-b} \cdot 25^{a+b}$ olduğuna göre, $a+b$ toplamı kaçtır?",3,4,5,6,7,D
c40cccee-1886-59b0-86f2-689a4021544b,MATEMATIK,"İlk üç terimi sırasıyla,

$m+p$, $4p$, $2p+m$

olan bir ($a_n$) aritmetik dizisinde,

$a_n = 6-4n$

olduğuna göre, $p$ kaçtır?",$\frac{3}{2}$,3,-2,-3,$\frac{15}{4}$,D
2a35c73e-b83f-5322-93ea-3946937482bc,KIMYA,"1 litrelik sabit hacimli kapta 1 mol $N_2$ ve 1 mol $H_2$ gazları bulunuyor. $N_2$'nin 0,2 molü harcandığında
$N_{2(g)} + 3H_{2(g)} \rightleftharpoons 2NH_{3(g)}$
tepkimesi dengeye ulaşmaktadır.
Buna göre, aynı sıcaklıktaki tepkimenin denge sabiti değeri $(K_c)$ kaç olur?",$\frac{5}{4}$,$\frac{25}{4}$,$\frac{36}{5}$,$\frac{25}{8}$,$\frac{27}{8}$,B
2f50df44-3a08-5169-bebd-20cc50dd533b,KIMYA,"$X_3Y_2$ katısı için çözünürlük çarpımı $= 1,08.10^{-33}$'tür. Buna göre, doygun $X_3Y_2$ çözeltisindeki $X^{2+}$ ve $Y^{3-}$ iyon derişimleri aşağıdakilerden hangisinde doğru olarak verilmiştir?",$2.10^{-7}$,$2.10^{-6}$,$3.10^{-7}$,$4.10^{-7}$,$3.10^{-6}$,A
b701bebd-19fc-53d6-9487-1dc13d28434f,MATEMATIK,"$n$ bir pozitif tam sayı olmak üzere, $P(x^2) = x^{3n} + x^{2n} + x^n + 1 - n$ polinomu veriliyor. Buna göre, $P(x)$ polinomunun başkatsayısı kaç farklı değer alabilir?",1,2,3,4,5,B
d0778ef9-6587-595d-8277-30574a3e52e9,MATEMATIK,"Gerçel sayılar kümesi üzerinde tanımlı ve sürekli bir $f$ fonksiyonunun türevi,
$f'(x) = \begin{cases} 5 & , x<0 \\ -2 & , x>0 \end{cases}$
şeklinde tanımlanmıştır.
Buna göre,
I. $f(-2) - f(-1) < 0$ dır.
II. $f$ fonksiyonunun $x=0$ noktasında yerel maksimumu vardır.
III. $\int_{-1}^{1} f'(x)dx = g(1) - g(-2) - 8$ dir.
ifadelerinden hangileri doğrudur?",Yalnız I,Yalnız II,Yalnız III,I ve II,II ve III,E
249e574c-f21e-5a09-bd31-6b42ed403dd5,KIMYA,"2 mol $H_2$, 2 mol $Br_2$ ve 4 mol $HBr$ 1 litrelik kapalı sabit hacimli kapta bulunmaktadır. $H_{2(g)} + Br_{2(g)} \rightleftharpoons 2HBr_{(g)}$ tepkimesinin denge sabiti $K_c = 9$ olduğuna göre, verilen ifadelerin doğru ya da yanlış olarak işaretlenmiş hali hangi seçenekte verilmiştir?",Y Y D,Y D Y,D Y D,D D Y,Y Y Y,C
8abe79e4-c089-551d-97f7-dd99b618830e,MATEMATIK,$\frac{a^3+b^3}{a+b} - \frac{a^3-b^3}{a-b}$ ifadesinin en sade hâli aşağıdakilerden hangisidir?,$a^2+b^2$,$-2ab$,$2ab$,$a^2-b^2$,$2a^2+2b^2$,B
7e8f2577-ccab-5791-af0e-478b4d6cd07d,MATEMATIK,"Bir babanın şimdiki yaşı, iki çocuğunun şimdiki yaşları farkının 9 katına eşittir. 8 yıl sonra, babanın yaşı çocuklarının yaşları farkının 11 katına eşit olacaktır. Buna göre, babanın şimdiki yaşı kaçtır?",27,36,40,45,48,B
508edcc0-38f0-5950-ae98-e4eee54bdc2d,MATEMATIK,"Bir $(a_n)$ geometrik dizisinin herhangi üç terimi $\sqrt{61}-2\sqrt{3}$, $7$ ve $\sqrt{61}+2\sqrt{3}$ şeklindedir. Buna göre, bu üç terim sırasıyla aşağıdakilerden hangisi olabilir?","$a_3, a_5, a_9$","$a_7, a_9, a_{11}$","$a_9, a_{10}, a_{12}$","$a_{11}, a_{14}, a_{16}$","$a_{13}, a_{16}, a_{20}$",B
2fd63f1b-39d1-5483-ba07-ea48c8f6dc96,TARIH,"Hristiyanlığı yaymak isteyen Hristiyan misyonerler genç ne-
sillere fikirlerini aşılamak, kültürel etkileşimi sağlamak için
yaygın bir biçimde Osmanlı ülkesinde okullar açmaya baş-
lamıştır.
Bu doğrultuda Osmanlı topraklarında açılan ilk Fransız
ve ilk Amerikan okulu aşağıdakilerden hangisinde bir-
likte verilmiştir?",Sainte Pulcherie Fransız Lisesi - Tarsus Amerikan Koleji,Saint-Benoît Fransız Okulu - Harput Amerikan Koleji,Galileo Galilei Lisesi - İzmir Amerikan Koleji,Saint Joseph Fransız Lisesi - Robert Lisesi,Paris Koleji - Üsküdar Amerikan Koleji,A
15461206-335c-5911-9d79-827889077e03,MATEMATIK,$|x|+|-x|-|-2x|=24$ denklemini sağlayan $x$ değerlerinin çarpımı kaçtır?,-4,-16,-36,-64,-100,C
c0913d65-fa2b-5ff5-a6e2-709908e8fec4,MATEMATIK,"$a$ ve $b$ gerçek sayılar olmak üzere,
$4 < a < 2$
$3 > b > 2$
olimits
olduğuna göre, $a^2 + b^2$ nin en büyük tam sayı değeri kaçtır?",12,13,25,24,26,C
ea1f426d-41fe-52d4-a6ab-94c4c945efe6,BIYOLOJI,"Çürükçül beslenen canlılar için, I. Bazıları ökaryot bazıları prokaryot hücre yapısına sahiptir. II. Gelişmiş hücre dışı enzim sistemine sahiptirler. III. Organik hayvan ve bitki atıklarını inorganik maddelere ayrıştıran canlılardır. yargılarından hangileri doğrudur?",Yalnız I,Yalnız II,Yalnız III,II ve III,"I, II ve III",E
c59fc712-d439-50a7-a7c4-bd606f266d2f,TURKCE,"Modern E sınıfı gemileri inanılmaz bir kapasiteye sahip çok büyük konteyner gemileridir. İnşa edildiklerinde 389,2 metrelik uzunlukları ile dünyanın en büyük gemileriydiler. Ancak Globe gemilerinin inşası ile birlikte bu özelliklerini kaybettiler. Modern E-ilk siparişini 2011 yılının Şubat ve Haziran ayları arasında, 2 Kore firmasına 3 milyar 800 milyon dolarlık rekor bir rakamla vermiştir. Modern E isimli ekonomik, ergonomik ve ekolojik diye tanımlanabilecek yeni nesil teknolojik imkânların kullanıldığı bir gemidir. Bu gemiler tasarlanırken Asya-Avrupa hattının özellikle de Çin ihracatlarının Avrupa yönüne taşınmasında kullanılan 100 kadar geminin yerine kullanılması; daha hızlı, daha az karbondioksit salımı, yakıt tasarrufu yapması ve sürdürülebilir olması hedeflenmiştir.
Bu parçada söz edilen Modern E gemileri ile ilgili aşağıdakilerin hangisine değinilmemiştir?",Belli bir dönem dünyanın en uzun gemisi olduğuna,Siparişi için daha önce hiç görülmemiş bir rakam verildiğine,Çin'den Avrupa'ya ihraç ürünlerinin taşınması için tasarlandığına,Yakıt tasarrufu yapmak ve karbondioksit salımını en aza indirmek için üretildiğine,Ticari ulaşımda büyüklüğünden ötürü çok tercih edildiğine,E
