id,subject_area,q,oa,ob,oc,od,oe,key
5510c786-62d7-5fda-9dcd-0d73cc13f839,TARIH,"Tarih öğretmeni İclal Hanım dersinde Yusuf Has Hacip'in ""Zulüm yanan ateştir, yaklaşanı yakar. Kanun su gibidir, akarsa nimet yetiştirir. Ey hâkim, memleketi uzun süre yönetmek istersen kanunu doğru yürütmeli ve halkı korumalısın. Kanun ile ülke genişler ve dünya düzene girer. Zulüm ile ülke eksilir ve dünya bozulur."" sözlerini dile getirmiştir.

Buna göre İclal Hanım'ın aşağıdakilerden hangisinin önemine vurgu yaptığı söylenebilir?",Güçlü ordu teşkilatına,İkta sistemine,Millî devlet fikrine,Ulusal egemenlik ilkesine,Sosyal adalet düşüncesine,E
8041b980-b576-59c8-a16e-65b7875badc1,KIMYA,"2-metil pentan bileşiği ile ilgili,
I. İzohekzan ile konum izomeridir.
II. Siklohekzan ile zincir-halka izomeridir.
III. n-hekzan ile zincir-dallanma izomeridir.
ifadelerinden hangileri doğrudur?",Yalnız I,Yalnız II,I ve II,II ve III,"I, II ve III",D
41605005-eea3-55f6-a2e0-b6663a764d2c,MATEMATIK,"$f(x)=|a-2|x^3+5x+b-4$ fonksiyonu tek fonksiyon olduğuna göre, $a+b$ kaçtır?",7,9,8,10,6,E
cb1a08a8-cbc9-5b85-af49-df7c13a74e35,EDEBIYAT,"Onu ilk mektebin beşinci sınıfından beri tanırım. İkimiz de şiir delisi idik. O, zil çalar çalmaz yanıma gelir: ""Tenefüsü güveç etmeyelim, Oktay!"" derdi. Şiir sözü edelim, şiir konuşalım isterdi hep. Bu, bir ömür süren dostluktan belli oldu. O da bizim gibi şiire tutkundu. Üç kafadar çocukluktan delikanlılığa el ele geçtik. Dünya nimetlerini bir arada tattık. Şiir bizim için yaşamaktan ayrı bir şey değildi. Bu macerada el ele yürümek bizi birbirimize büsbütün bağladı.
Aşağıdaki eserlerden hangisi bu parçada hakkında bilgi verilen şiir grubunun üyelerinden birine ait değildir?",Perçemli Sokak,Yenisi,Yarenlik,Teknenin Ölümü,Destan Gibi,A
4690cfe0-6055-5ac3-b68d-ef9bd6caece2,FIZIK,"Enerji dönüşümleri ile ilgili,
I. Bir lambada elektrik enerjisi, ısı ve ışık enerjisine dönüşür.
II. Bir çamaşır makinesinde elektrik enerjisi ısı, hareket ve ses enerjisine dönüşür.
III. Bir jeneratörde mekanik enerji, elektrik enerjisine dönüşür.
yargılarından hangileri doğrudur?",Yalnız I,I ve II,I ve III,II ve III,"I, II ve III",E
81d70e10-2483-57f7-bf62-45b341e8c123,MATEMATIK,"$a \cdot x^2 - 2x - 1 = 0$ denkleminin birbirinden farklı iki gerçek kökü olduğuna göre, $a$'nın alabileceği en küçük farklı iki tam sayı değerinin toplamı kaç olur?",1,2,3,4,5,C
9e76c18d-24a3-5221-aeb8-e7c53cace643,TURKCE,"(I) Korkuların etki gücünün yaşanan yere göre farklılık gösterebileceği unutulmamalıdır. (II) Örneğin yırtıcılara karşı aşırı korku geliştirmiş bir kişi eğer büyük bir şehirde yaşıyorsa korku hâlinde olmadan normal hayatına devam edebilir çünkü onun büyük şehirde yırtıcılarla karşılaşma olasılığı oldukça azdır. (III) Dolayısıyla korkuların kişiler üzerindeki etkisini sadece birkaç unsurla açıklamak anlamsızdır. (IV) Ancak kırsal kesimde ya da daha küçük bir yerleşim biriminde yaşayan birinin yırtıcılarla karşılaşma ihtimali arttığı için onun kendisinde bulunan yılan korkusundan etkilenme düzeyi çok daha yüksek olacaktır. (V) Çevre faktörü, somut-soyut ilişkiler, yaşanmışlıklar, duygusal ve psikolojik etkenler dikkate alınmadan korkularla ilgili sağlıklı sonuçlar elde edilemez.
Bu parçadaki numaralanmış cümlelerin anlamlı bir bütün oluşturması için hangilerinin birbiriyle yer değiştirmesi gerekir?",I ile IV,II ile V,III ile IV,III ile V,IV ile V,C
0125cd84-e4ba-5925-bfd8-6537203ca1b7,TURKCE,"Dervişlik hırkası bana büyük gelir, mahcup oldum. Benimki daha çok hayat bilgisi, insanlık görgüsü diyelim. Görmenin, bakmanın, merak etmenin, kalp gözünü açık tutmanın, hayata ve insanlık hâllerine yönelik bakımlı sorulara sahip olmanın, yıllarla ve yollarla öğrendiklerini damıtmanın hüneri diyelim buna. Rodin, heykel tanımı için ""Taşın fazlasını atmayı bilmektir."" demiş. Bunu şiir için de ""Sözün fazlasını atmayı bilmek"" diye uyarlayabiliriz. Şiirde seyrettiğim bilinçli önemi bulurum. ""Az çoktur."" sözüne yıllarla erer insan.

Aşağıdakilerden hangisi bu sözlerin sahibi kişinin düşüncesi olamaz?","Şair, gördüğü her şeyi tüm detaylarıyla anlatırsa okuyucuyu baymaktan öteye gidemez.","Sanatçı; hayatı, iyisiyle, kötüsüyle, tüm ayrıntılarıyla okuyucuya sunabilmeli; okuyucuyu ayrıntılara dâhil edebilmelidir.","Yoğun bir anlatım sunulduğu güzellik, hiçbir şey görmeden geçmiş bir araziye bakmak değil, manzaranın güzelliğine dalmaktır.","""Gökyüzünün tüm berraklığını, güzelliğini, maviliğini gözlerinde taşıyan sevdiğim"" yerine ""gök gözlü yarim"" diyen şair, sanatın ruhunu içselleştirmiştir.","Yoğunlaşmış anlatımın sunuyor sanatçı, bu anlatımlarıyla bizleri konunun içine âdeta yerleştiriyor.",B
95faa51c-d9fd-53e5-beb8-836cc35199d6,MATEMATIK,"A, B ve C birbirinden farklı rakamlar olmak üzere, AB iki basamaklı doğal sayısı 5 ile tam bölünebilmekte fakat 4 ile bölündüğünde 3 kalanını vermektedir. CA iki basamaklı sayısı 3 ile tam bölünebilmektedir. Buna göre, $A > B > C$ koşulunu sağlayan kaç farklı ABC üç basamaklı doğal sayısı yazılabilir?",1,2,3,4,5,B
4cc06e9c-65c7-5a44-bbe8-72191c76017c,MATEMATIK,"a ve b birer tam sayı olmak üzere,
$3 < a < b$
$20 < a \cdot b < 30$
eşitlikleri veriliyor.
Buna göre, b'nin alabileceği farklı değerler toplamı kaçtır?",24,22,20,18,15,B
94b554de-a6ca-5e43-84cc-71453c71b567,MATEMATIK,$\frac{\cos(2x+y) + \sin(2x-y)}{\cos(2x) + \sin(2x)}$ ifadesinin sadeleştirilmiş biçimi aşağıdakilerden hangisidir?,$\cos y + \sin y$,$\cos y - \sin y$,$\cos x - \sin y$,$\sin x - \cos y$,$\sin x - \cos x$,A
6d8da3f2-430f-51c5-a6af-3d8b54b28b7c,MATEMATIK,$[1+\frac{1}{2} \cdot \frac{3}{2}] : [1-\frac{1}{2}]^2$ işleminin sonucu kaçtır?,9,16,18,27,54,A
4f62c211-e3c0-5d31-96c5-1238a828979c,GEOMETRI,"ABCD dörtgen, $m(\widehat{ADE}) = x^\circ$, $m(\widehat{ABC}) = x^\circ$, $m(\widehat{DAB}) = y^\circ$, $m(\widehat{BCD}) = 78^\circ$. $3x = 2y$ olduğuna göre, $y-x$ farkı kaç derecedir?",34,36,39,42,45,C
c1d98825-1644-5d85-a89a-9ba3cf64512a,MATEMATIK,"$a, b$ ve $c$ birbirinden farklı asal rakamlar olduğuna göre, $5a-2b+c$ ifadesinin alabileceği en büyük değer kaçtır?",45,42,40,38,36,E
3c8885a8-8a58-5bfe-9ae2-ea14022425bb,MATEMATIK,$\frac{\log^2 99 - \log^2 11}{4 \log 3} = \log (x-1)$ denkleminin kökü kaçtır?,31,32,33,34,35,B
73690572-3847-51cf-b5af-7f787dee4bbc,KIMYA,"Yumuşak sularla ilgili,
I. $Ca^{2+}$ ve $Mg^{2+}$ iyonlarının fazla olduğu sulardır.
II. Sert sulara göre tadı daha güzeldir.
III. Sabun sarfiyatı daha fazladır.
yargılarından hangileri doğrudur?",Yalnız I,Yalnız II,I ve II,I ve III,II ve III,B
f37b0811-5e4a-51ca-b042-abdbe23fa8da,MATEMATIK,Bir spor salonunda bulunan 6'şar top sepetinin her birinde 6 basketbol ve 4 futbol topu vardır. Bu üç sepetten rastgele alınan birer topun hepsinin aynı türden olma olasılığı kaçtır?,$\frac{1}{3}$,$\frac{2}{9}$,$\frac{4}{9}$,$\frac{10}{27}$,$\frac{14}{27}$,E
17defa32-f10b-5c40-9653-907e80d14091,GEOMETRI,"ABCDE düzgün beşgen, $|CE|=|AK|$, $m(\text{EAK})=28^\circ$. Yukarıdaki verilere göre, $m(\text{EDK})=\alpha$ kaç derecedir?",15,18,22,24,26,C
b5c70cd6-9a25-5a22-a9eb-5d2025d5b5f9,MATEMATIK,"Kemal Öğretmen tahtaya kaldırdığı öğrencisine çarpanlara ayırma ile ilgili aşağıdaki adımları yazarak bir etkinlik yapıyor.
$x$, $y$ sıfırdan farklı iki gerçek sayı ve $x=y$ olmak üzere,
I. $x^2=x \cdot y$ (Her iki taraf $x$ ile çarpılır.)
II. $x^2-y^2=xy-y^2$ (Eşitliğin her iki tarafından $y^2$ çıkarılır.)
III. $(x-y)(x+y)=y(x-y)$ (Her iki taraf çarpanlara ayrılır.)
IV. $x+y=y$ (Eşitliğin her iki tarafı $x-y$ ile bölünür.)
V. $x=0$ (Eşitliğin her iki tarafından $y$ çıkarılır.)
Buna göre, bu çalışmanın ilk kez hangi adımında hata yapılmıştır?",I,II,III,IV,V,D
a99f7422-b341-504e-a3af-990d087b76ab,FIZIK,"Miyop bir göz için,
I. Yakını iyi göremez.
II. Uzağı iyi göremez.
III. Görüntü sarı beneğin önünde oluşur.
yargılarından hangileri doğrudur?",Yalnız I,Yalnız II,I ve II,II ve III,"I, II ve III",D
82ec7849-2d78-504f-a2d4-1eb27d54584c,MATEMATIK,"$P(x) = x^3 - 2x^2 + 4$
$Q(x) = 5x^2 - 3x^2 + 20$
polinomları veriliyor.
Buna göre, $\text{der}[x^6P(2x) + Q^2(x)]$ kaçtır?",4,6,8,9,17,D
feca1291-9a75-59ad-a660-6ccfea7dae30,BIYOLOJI,"Doğada komüniteler arasındaki geçiş bölgelerine ekoton denir (I). Ekotonlar bulundukları komünite- lerin sadece birinin özelliklerine sahip olur (II). Ge- nellikle bu bölgede birey sayısı azdır (III). Tür çeşiti- liği açısından zengindir (IV). Mağaraların giriş kısmı olan ""mağara ağzı"" örnek verilebilir (V). Ekotonlarla ilgili yukarıdaki paragrafta numaralı ifadelerin hangisi yanlıştır?",I,II,III,IV,V,B
da790518-b8bb-5ec8-9f11-59ed1cd73592,MATEMATIK,110 TL fiyatı olan bir ürüne %8 KDV eklenince etiket fiyatı kaç TL olur?,"118,8",118,"119,9",120,"120,1",A
d28ef6ed-add7-5fc0-85b0-f581b4588ef3,MATEMATIK,"Çevresi $960 \text{ cm}$ olan dikdörtgen şeklindeki bir kartonun kenar uzunluklarını, dikdörtgen biçimindeki bir kitap ayracıy- la ölçen Sefa, bu ayracın kenar uzunluklarını hesaplamak istiyor. Kartonun uzun kenarının ayracın uzun kenarının $40$ katı, ayracın kısa kenarının ise $100$ katı olduğunu ölçen Sefa, kartonun kısa kenarının ayracın kısa kenarının $20$ katı olduğunu hesaplıyor.
Buna göre, kitap ayracının uzun kenarı kaç cm'dir?",8,9,10,11,12,A
c2375937-3ca5-5d7c-a81f-b915dcb11c3e,MATEMATIK,"$AB$ iki basamaklı doğal sayıdır.
$247 \div AB = 12$ kalan $x$
Yukarıdaki bölme işlemine göre, $AB$ sayısının alabileceği kaç farklı değer vardır?",11,12,13,14,15,A
b3608841-a305-52c9-88d7-272676532827,MATEMATIK,"$\frac{0,1}{0,01} + \frac{0,02}{0,2}$ işleminin sonucu kaçtır?","100,1","11,01","8,9","9,9","10,1",E
05198ac3-f1f8-55cf-bf14-e944d070e0aa,MATEMATIK,"Bir turizm şirketi, düzenlediği tüm turlarda, kadın ve erkek turist sayılarını belirli bir orana göre ayarlamaktadır.
Bu turizm şirketi 32 kadın ve 45 erkeğin katılımı için istekte bulunduğu İtalya turuna 4 kadın ve 3 erkeğin isteğini kontenjan dolduğu için geri çevirmiştir.
Toplam 42 kişinin istekte bulunduğu Avrupa turu için eşit sayıda kadın ve erkek turist boş kontenjanı bulunmaktadır.
Buna göre, Orta Avrupa turunun olabilmesi için en az kaç kişi daha başvurmalıdır?",4,6,8,10,12,C
4f8122bb-f2a5-5e23-af55-1adb6c0801e1,MATEMATIK,"$a, b, c, d$ birbirinden farklı asal rakamlar olmak üzere $(a+b) \cdot (c-d)$ çarpımının en küçük değeri kaçtır?",48,60,70,72,80,B
1cb72a2b-f9a4-5dad-b761-07aca8eca275,MATEMATIK,"$a_1, a_2, a_3 \in (0, \frac{\pi}{2})$ olmak üzere, $a_1 = \arcsin(x+y)$, $a_2 = \arcsin(x+z)$, $a_3 = \arcsin(y+z)$ eşitlikleri veriliyor. $a_1 < a_2 < a_3$ olduğuna göre; $x, y$ ve $z$'nin doğru sıralanışı aşağıdakilerden hangisidir?",$y < x < z$,$z < y < x$,$x < z < y$,$y < z < x$,$z < x < y$,A
a4cc0c71-f800-58d3-a6c3-62e762ed746b,MATEMATIK,$-x^2-4x+5>0$ eşitsizliğinin en geniş çözüm aralığı aşağıdakilerden hangisidir?,"$(- \infty, -5)$","$(- \infty, 1)$","$(-5, 1)$","$(-5, \infty)$","$(-1, 5)$",C
e71215ff-e668-54d8-859d-3116d197ba30,MATEMATIK,"Türevlenebilir bir $f$ fonksiyonunun grafiğine $x = 4$ apsisli noktasından çizilen teğet $x$-eksenini $(1, 0)$ noktasında kesmiştir. Buna göre, $\frac{f'(4)}{f(4)}$ oranı kaçtır?",-3,$-\frac{1}{3}$,$\frac{1}{3}$,3,9,B
8604a3d4-94fb-50e0-b6dd-657f23365df1,MATEMATIK,"Her noktada sürekli ve daima artan bir $f$ fonksiyonu veriliyor. $\lim_{x \to 1^+} f(x) = 2$ olduğuna göre, I. $\lim_{x \to 1^-} f(x) = 2$ II. $f(2) > 2$ III. $f^2(1) = 4$ ifadelerinden hangileri kesinlikle doğrudur?",Yalnız I,Yalnız II,I ve II,I ve III,"I, II ve III",E
b815612a-4a13-55bf-b7f6-cc56b0562e91,TURKCE,"Eleştirel düşünme becerilerini kazanmış bir öğrenci hiç edinmemiş ya da sınırlı düzeyde edinebilmiş öğrenciler arasında bilgi içeriği, öğrenme, olaylara, kendine bakış ve değerlendirme biçimleri gibi konularda önemli farklılıklar vardır. Eleştirel düşünme becerilerini kazanmış ve kendi öğrenme işlemleri üzerinde sorumluluk alabilen öğrenciler, sonuç olarak daha etkili bir biçimde düşünüp öğreneceklerdir. Bu sebeple eğitim kurumlarında, düşünme becerileri ve eleştirel düşünmeyle ilgili seminerler verilerek öğretmenler ve eğitim sorumluluğu taşıyanlar bu konuda aydınlatılmalıdır.
Bu parçayla ilgili aşağıdakilerden hangisi söylenebilir?",Eğitim sistemindeki olumsuzlukların giderilmesi adına oldukça kesin çözümler öne sürmüştür.,Eleştirel düşünme becerisinin sadece eğitime sağlanacağı ve bu eğitimin hangi açılarla gerçekleşeceği gösterilmiştir.,Eleştirel düşünmenin sadece eğitimle sağlanacağı ve bu eğitimin hangi açılarla gerçekleşeceği gösterilmiştir.,Kendini bilen ve bu eleştirilerle kendini geliştirenlerin özellikle öğrenci olması gerektiği anlatılmıştır.,"Son dönem eğitim anlayışının, çocukları ve gençleri eleştirel düşündürmeye odaklandığını belirten ifadeler içermektedir.",E
aaef0db0-ee80-5637-b7f2-18157381beed,MATEMATIK,"$(\sqrt{3})^{x^{\log_3 10} - \sqrt{2x}} = \frac{1}{\sqrt{10}}$ olduğuna göre, $x$ kaçtır?",$\frac{\sqrt{10}}{4}$,$\frac{\sqrt{10}}{2}$,$\sqrt{10}$,$\frac{\sqrt{5}}{2}$,$2\sqrt{5}$,B
fc5d62e3-b0ae-54d1-82f0-4bce2f8e6b28,FIZIK,"Sıvı dolu kaba atılan bir cismin sıvıya batan hacminin, ağırlığına bağlı olduğunu ispatlamak amacı ile, I. Kütleleri eşit iki cismi Ekvator'da ve Kutuplar'da aynı cins sıvı bulunan kaba bırakmak II. Ağırlıkları eşit iki cismi, içinde farklı cins sıvılar bulunan kaplara bırakmak III. Cisim önce sıvıya bırakmak sonra cismi iki eşit parçaya bölüp parçalardan bir tanesini sıvıya bırakmak deneylerinden hangileri yapılabilir? (Cisimler bırakıldığı sıvılarda yüzmektedir.)",Yalnız I,Yalnız III,I ve II,I ve III,II ve III,B
8dd310f0-16be-550d-8f93-cd363ea1c120,FIZIK,"Bilgisayarlı tomografi cihazı (BT cihazı), X-ışınları yardımıyla vücuttan yatay kesitler alarak çalışan bir tanı ve teşhis cihazıdır. Bu cihazda hasta, cihazın ""gantry"" adı verilen bölümüne sokulur ve hasta üzerine gönderilen X-ışınlarının vücudu geçtikten sonra dedektörler yardımıyla soğurulması sağlanır. Dedektörden gelen bilgiler de cihazın görüntü bilgisayarında işlenerek vücudun bir bölümünün kesitsel görüntüsü elde edilir.
Buna göre, bu cihazda insan vücuduna giren X-ışınlarının;
I. frekans,
II. ortalama sürat,
III. dalga boyu
niceliklerinden hangilerinin büyüklüğü değişir?",I ve II,Yalnız II,Yalnız III,Yalnız I,II ve III,B
12b7fcf2-c25e-5cb5-98d8-2dc4de5b34d0,MATEMATIK,"$f$ doğrusal bir fonksiyondur. $f(x)=(a-2)x^2+3x-b$ olduğuna göre, $f(1)$ kaçtır?",5,4,7,6,10,A
c482f6e6-adaf-5f1a-a3f3-65cc0e034b7a,MATEMATIK,"$\frac{2}{3+\frac{2x-3}{x+1}}=1$ olduğuna göre, $x$ değeri kaçtır?",$\frac{2}{3}$,$2$,$\frac{27}{16}$,$\frac{4}{15}$,$\frac{15}{4}$,A
