id,subject_area,q,oa,ob,oc,od,oe,key
200df9d2-0e39-5f0c-bcbd-db052cb2622b,MATEMATIK,"$\frac{1}{2}, \frac{1}{4}, \frac{1}{6}, \frac{1}{8}, \frac{1}{10}, \frac{1}{12}$ sayılarından hangi iki rasyonel sayı atılırsa, geriye kalan rasyonel sayıların toplamı $1$ olur?",$\frac{1}{2}$ ve $\frac{1}{4}$,$\frac{1}{4}$ ve $\frac{1}{8}$,$\frac{1}{6}$ ve $\frac{1}{10}$,$\frac{1}{8}$ ve $\frac{1}{12}$,$\frac{1}{10}$ ve $\frac{1}{12}$,C
b216ff6c-3950-5f8f-8d97-b45db0678d28,MATEMATIK,İşleminin sonucu kaçtır? $\frac{2^{-2}-(-3)^{-1}}{\left(\frac{2}{3}\right)^{-2}}$,$\frac{7}{27}$,$\frac{8}{27}$,$\frac{10}{27}$,$\frac{11}{27}$,$\frac{14}{27}$,A
9346a8a9-3200-587e-bdf8-4d82ff41b156,MATEMATIK,"Harezmi $x^2+10x=39$ denkleminin çözümünü Şekil 1'deki geometrik yöntemle bulmuştur. Aynı yöntemle $x^2+ax=28$ denklemini çözüp $x$'in pozitif değerini bulmak için Şekil 2 çiziliyor. Şekil 2'deki boyalı bölgelerin alanları toplamı 36 birimkare olduğuna göre, $x$ kaçtır?",1,"1,5",2,"2,5","3,25",C
8a8c8d2e-aae2-5a0f-a899-b757ac0d429d,MATEMATIK,"$4x^2 - 28x + k = 0$ denkleminin kökleri rasyonel sayıdır. Buna göre, $k$'nin alabileceği kaç farklı doğal sayı değeri vardır?",4,5,6,7,8,D
6396abc7-1e3b-53b5-a993-0ead0d3bbc14,FIZIK,Boyuna dalga ile enine dalga arasındaki fark aşağıda verilenlerden hangisinde doğru olarak tanımlanmıştır?,Enine dalgalarda dalga boyu frekans ile ters orantılı iken boyuna dalgalarda dalga boyu frekansla bağlı değildir.,Enine dalgalar enerji taşırken boyuna dalgalar enerji taşımaz.,Enine dalgalarda genlik vardır fakat boyuna dalgalarda genlik yoktur.,Sadece boyuna dalgalar boşlukta yayılır.,Enine dalgaların moleküllerinin titreşim doğrultusu yayılma doğrultusuna dik iken boyuna dalgalarda titreşim doğrultusu yayılma doğrultusuna paraleldir.,E
3f679b6c-20a4-582f-9939-9f78af115431,KIMYA,Aşağıdaki alkanlardan hangisi IUPAC'ın kabul ettiği sistematik adlandırmaya göre adlandırılmamıştır?,$CH_4$,$CH_3 - (CH_2)_3 - CH_3$,$C_3H_8$,$CH_3 - (CH_2)_2 - CH_3$,$C_2H_6$,B
17150823-a0e1-58c9-836c-7a6a74564992,MATEMATIK,"$\frac{\ln 4}{\ln 5} = x$ olduğuna göre, $\log_2$ değerinin $x$ türünden eşiti aşağıdakilerden hangisidir?",$\frac{2x}{x+1}$,$\frac{x+2}{x+1}$,$\frac{x+1}{x+2}$,$\frac{x}{x+2}$,$\frac{x-2}{x-1}$,D
fff7895d-f094-5bcc-8a37-bea5a1fb8283,TURKCE,Aşağıdaki cümlelerin hangisinde bir isim tamlaması ek fiil alarak yüklem olmuştur?,Senin buna karşı yaptığın çok ağırdı.,Bir insanın ölümü insanlığın ölümüdür.,"Dedem, yetmiş yaşında olmasına rağmen dinçti.",Bu haber karşısında yıkıldı genç borsacı.,Bir lambanın ışığı aydınlatıyordu her yeri.,B
f365c3b6-b5f0-5324-8c8a-87ba335a47f8,MATEMATIK,"4 özdeş dikdörtgenden oluşan şekilde, $|MA|=|PD|=|K|$, $|AR|=|RS|=|SD|=\frac{|PR|}{3}$ olduğuna göre, $\sin\theta$ kaçtır?",$\frac{5}{13}$,$\frac{6}{13}$,$\frac{9}{13}$,$\frac{11}{13}$,$\frac{12}{13}$,A
fc5dd5aa-3890-5f86-9722-967b70526549,MATEMATIK,$|5x-1|=|x+3|$ Yukarıda verilen eşitliğe göre $x$'in alabileceği değerler çarpımı kaçtır?,$-\frac{1}{3}$,-1,$\frac{1}{3}$,1,3,A
978bb3c3-8127-56a6-b293-f088abe2e2e7,GEOMETRI,"Görselde zemine dik olarak verilen düzgün beşgen levha, saat yönünde düzlemsel dönerek bir kenarı zemine dik duvara çakışmıştır. Levhanın direği levhayı dik ortalamaktadır.
Buna göre, $m(\widehat{KXH})=\alpha$ kaç derecedir?",54,60,63,66,72,C
e00c05a0-0237-53b1-b7c9-2fceba48cc30,MATEMATIK,"Bir sınıfta öğretmen, öğrencilerini iki gruba ayırarak bir gruba ikişer diğer gruba altışar soru sormuştur. İkişer soru sorulan öğrenciler soruların %80'ini, altışar soru sorulan öğrenciler ise soruların %20'sini doğru cevap vermişlerdir. Bu sınıfta toplam 35 öğrenci olduğuna göre, doğru cevaplanan toplam soru sayısı kaçtır?",56,48,44,42,36,D
543f264f-b9c1-5587-828f-dd900e534d97,MATEMATIK,İşleminin sonucu kaçtır? $\frac{\sqrt{12} + \sqrt{27}}{\sqrt{75} - \sqrt{12}}$,3,1,$\frac{1}{2}$,$\frac{1}{3}$,$\frac{1}{4}$,A
0b8db614-7601-588d-808f-9dd62ca2fb0e,TURKCE,"Baudelaire'in saplantısı şiirle ilgili kendi tanımının dışına çıkmamasıdır: Evren bir şifreyse ya da kodlanmış bir dilse 'şair', en geniş anlamıyla bir çevirmenden, bir şifre çözücüden başka nedir ki? Bu cümlede Baudelaire'in tutumuna dair yapılan eleştiri aşağıdakilerden hangisidir?",Kendi düşüncelerine güvenmek yerine kitaplardaki tanımlara inanması,Şiirin varlık sebebinin evrenin sırlarını çözmek olduğunu düşünmesi,Şiir yazmadan önce şiirin içine saklayacağı ipuçları araması,"Şiirin ortaya çıkışını anlamayı, tanımlamaktan daha önemli görmesi","Kendi görüşlerini, öğrenmenin önüne koyarak kendini sınırlaması",E
9a544b6a-1793-5c18-aef1-49c967986a76,MATEMATIK,"$a+b=5$ ve $x+y=12$ olduğuna göre, $ax+bx+ay+by$ işleminin sonucu kaçtır?",20,30,40,50,60,E
9ad08a5d-c9af-5910-9f63-ce826917c19c,EDEBIYAT,"Motoru boyuna öksüren taksinin köşesine büzülmüştü Güllü. Ağlamıyordu artık. Yol boyunca uzanan, göz alabildiğine dümdüz tarlaları neşeli vınıltılarla sürüp duran renk renk traktörlere bakıyordu. Şoförün hemen sağında oturan Yasin Ağa'nın ca sağındaki Zaloğlu'nun arada yarım sol yaparak göz ucuyla baktığını da farkındaydı. Ne bakıyordu sanki? Köpek mi vardı? Beğenilip beğenilmediğini anlamak mı istiyordu? Boğum boğumdu, boğum boğumdu işte. Hiçbir zaman da beğenmeyecekti. Neydi ki o?
Bu parçadan hareketle aşağıdakilerden hangisi söylenemez?",Dil yalınsan çevreye uygun kullanılmıştır.,Toplumcu gerçekçi anlayışla ele alınmıştır.,Kahraman bakış açısına yer verilmiştir.,Betimleyici ögeler sıkça kullanılmıştır.,Anlatıcı her şeyi bilen bir tavırdadır.,C
29d3cd84-af35-5c77-80a2-92d1295523e5,MATEMATIK,$f(x)=x+1$ ve $g(x)=x^2-a$ fonksiyonları veriliyor. $(gof)(x) \le 0$ eşitsizliğinin çözüm kümesi 1 elemanlı olduğuna göre a kaçtır?,-2,-1,0,1,2,C
7eb88da9-89f0-55e9-b225-34e969476eba,MATEMATIK,$x$ sıfırdan farklı reel sayı olmak üzere aşağıdakilerden hangisi $|x|$ sayısından daima büyüktür?,$3x$,$x^2$,$x+5$,$|-2x|$,$|x^2+1|$,E
6817c749-e549-5477-90c6-1958dfd77ec2,MATEMATIK,"$f$ sabit, $g$ birim fonksiyondur. $f(2)=-2$ olduğuna göre, $f(-2)+g(4)$ kaçtır?",6,4,2,0,-2,C
22bb3f66-b06c-518a-adfa-99fd5d14ed4a,MATEMATIK,"İkinci dereceden bir $P(x)$ polinomu $x-2$ ve $x+3$ ile bölündüğünde $1$ kalanını vermektedir. $P(x)$ polinomu $x-3$ ile bölündüğünde $13$ kalanını verdiğine göre, $P(x)$ polinomunun sabit terimi kaçtır?",-12,-11,-10,-9,-8,B
0b9d5637-b144-56bb-8f94-09d789ae457c,KIMYA,"I. Elektronlar, pozitif yüklü atomun içerisinde homojen olarak dağılmıştır.
II. Atomdaki pozitif ve negatif yük sayısı birbirine eşittir.
III. Atomda bulunan pozitif tanecikler atom kütlesinin yaklaşık yarısını oluşturur.
Atom modellerine ait yukarıdaki bilgiler hangi bilim insanlarına aittir?",I ve II,I ve III,II ve III,II,III,A
c2968ddc-71fe-54cd-b0d5-18e60f87bd36,MATEMATIK,"$a > 1$ olmak üzere, $\log_9 a = \log_a 81$ olduğuna göre, $x$ kaçtır?",3,$3^{-2}$,$\sqrt{3}$,$2\sqrt{3}$,9,A
2b0e6948-1617-5221-a669-664dee041e57,KIMYA,"Periyodik cetvel ile ilgili, I. 7 tane periyot vardır. II. 8 tane A, 10 tane B grubu bulunur. III. 2. periyottaki element sayısı 1. periyottakinden 6 fazladır. yargılarından hangileri doğrudur?",Yalnız I,Yalnız II,I ve II,I ve III,"I, II ve III",E
12559cc1-fcf3-5260-af57-861c0673a685,MATEMATIK,"$x^3+y^3=15$ ve $x^2y+xy^2=4$ olduğuna göre, $x+y$ kaçtır?",-3,-1,1,3,5,D
f20c0d79-8508-5a1a-8d6e-a0b01e81bfae,MATEMATIK,"$x$ pozitif tam sayı olmak üzere, $15^x$ sayısının asal olmayan pozitif tam sayı bölenlerinin sayısı 47 olduğuna göre, $x$ kaçtır?",3,4,5,6,7,C
126c1bb0-0c8f-55cf-96aa-113aeb3396b1,MATEMATIK,"Bir grup öğrenciye ""Şehir dışında bir üniversiteyi tercih eder misiniz?"" sorusu yöneltilerek bir anket çalışması yapılmıştır.
Öğrencilerden Evet (E), Hayır (H), Kararsızım (K) seçeneklerinden birini işaretlemeleri istenmiştir. Verilen cevaplarla ilgili şunlar bilinmektedir:
* Evet diyenlerin sayısı, Hayır diyenlerin sayısının $% 60$ fazlasına eşittir.
* Hayır ya da kararsızım diyenlerin sayısı ankete katılanların $% 68$'ini oluşturmaktadır.
* Evet ya da kararsızım diyenlerin sayısı toplam 400'tür.
Buna göre, kararsızım diyenler, evet diyenlerden kaç fazladır?",20,40,60,80,100,B
76e059a5-e77c-5308-9cbe-816849f8f7b7,MATEMATIK,"Ömer 4 farklı rakam seçip bunları sıralamak istemektedir. Seçtiği rakamlar ile ilgili aşağıdaki bilgiler bilinmektedir: • Ömer, 5 rakamını seçmiştir. • Ömer, 5'ten küçük sadece 2 rakam seçmiştir. Buna göre, Ömer seçtiği bu rakamlar ile rakamları farklı kaç farklı dört basamaklı doğal sayı yazabilir?",$36 \cdot 4!$,$32 \cdot 4!$,$24^2$,$12^2$,$5!$,A
d9ee1391-77ae-5ce4-bfd6-b58ea69370e9,GEOMETRI,"Dik koordinat düzleminde $x$ eksenini $(2, 0)$ ve $(4, 0)$ noktalarında kesen bir karenin köşegenlerinden biri $y=2$ doğrusu üzerindedir. Buna göre, bu karenin alanı kaç birimkaredir?",9,12,15,18,24,D
759a4333-256e-5e99-b94c-893a3b90de64,MATEMATIK,"Bir sütçü 8 TL'ye mal ettiği 4 litre sütün, 2 litresini %18 kârla, diğer 2 litresini de %12 kârla satıyor. Buna göre, sütçünün bu satıştan elde ettiği toplam kâr kaç kuruştur?",88,96,100,104,120,D
d378d5a9-df36-599f-b055-99df0c8b7cc3,MATEMATIK,"Bir $(a_n)$ dizisinin $n$. terimi $n$ den itibaren $n$ tane ardışık doğal sayının çarpımına eşittir. Bu dizinin ilk üç terimi aşağıda verilmiştir. $a_1 = 1$, $a_2 = 6$, $a_3 = 60$. Buna göre, $a_4$ ifadesinin değeri aşağıdakilerden hangisidir?",\frac{18!}{7!},\frac{18!}{8!},\frac{17!}{7!},\frac{17!}{8!},17! - 8!,A
cc73cfa2-8079-5c9a-8fa5-5b66b458d2ba,KIMYA,"$X = 1s^22s^22p^2$
$Y = 1s^22s^22p^4$
$Z = 1s^22s^22p^63s^1$
Temel hal elektron dağılımları verilen elementlerle ilgili aşağıdakilerden hangisi yanlıştır?",$XY_2$ molekülünde 1 tane sigma ve 1 tane pi bağı vardır.,$YZ_2$ molekülünün VSEPR gösterimi $AX_2$'dir.,$XZ_4$ molekülünde merkez atomun hibritleşme türü $sp^3$'tür.,$XZ_4$ molekülündeki bağlar $p-sp^3$ örtüşmesi sonucu oluşmuştur.,$YZ_2$ molekülü polardır.,D
6ca9a90d-7f47-5813-993c-43ccd027407a,KIMYA,"Elektron dizilişleri yukarıda verilen X, Y ve Z elementlerinin yarıçapları aşağıdakilerden hangisinde doğru karşılaştırılmıştır?
X: $1s^22s^22p^63s^1$
Y: $1s^22s^22p^63s^23p^4$
Z: $1s^22s^22p^63s^2$",$X > Y > Z$,$Y > X > Z$,$Z > X > Y$,$Y > Z > X$,$Z > Y > X$,D
1833dae8-9232-59e5-ba0e-621614945711,MATEMATIK,$\\int_{1}^{3} \\sqrt{x^2-4x+4}dx$ integralinin değeri kaçtır?,1,2,3,4,5,A
2d913056-7657-5099-af11-59f6cbe27f57,FIZIK,"Elektromanyetik dalgalar ile gerçekleşen olaylara,
I. Girişim
II. Kırınım
III. Doppler
ile verilenlerden hangileri örnek olarak gösterilebilir?",Yalnız III,I ve II,I ve III,II ve III,"I, II ve III",E
73fe74e3-a7fa-5435-b787-d7398ee01ec6,TURKCE,Aşağıdaki cümlelerin hangisinde türetilirken ünlü kaybına uğramış bir sözcük vardır?,Ömrüm oldukça bu iyiliğinizi unutmayacağım.,Akşam olunca sokaklara bir ıssızlık çöküyordu.,"Uykusuzluk, pek çok zaman insanın dengesini bozar.",Bu konuda sizin de fikrinizi almak isteriz.,Doktor olmayı aklımın ucundan bile geçirmedim.,C
311295c7-473d-5b88-a711-56c1ba638e4a,MATEMATIK,$\log_2 (x-3) + \frac{1}{2} \log_2 4 = \log_2 (x^2 - 5x + 6)$ denkleminin kökler toplamı kaçtır?,3,4,5,6,8,D
97d6ddbe-ee59-5d0e-9c47-d3332d89ea64,MATEMATIK,Aşağıdaki ifadelerden hangileri daima doğrudur? I. $\lim_{x \to x_0} |f(x)| = L$ oluyorsa $\lim_{x \to x_0} f(x) = L$ dir. II. $\lim_{x \to x_0} f(x) = L$ oluyorsa $\lim_{x \to x_0} \sqrt{f(x)} = \sqrt{L}$ dir. III. $\lim_{x \to x_0} \sqrt[3]{f(x)} = L$ oluyorsa $\lim_{x \to x_0} f(x)$ limiti vardır.,Yalnız I,Yalnız III,I ve II,I ve III,"I, II ve III",B
1382303e-368c-58a4-8462-bb79d676662b,MATEMATIK,"Bir bankadaki 2 bankamatik önünde kuyrukta bekleyenler vardır.
1. bankamatiğin önünde 5, 2. bankamatiğin önünde 6 bekleyen kişi olmak üzere toplam 11 kişi arasından rastgele 3 kişi seçiliyor.
Seçilenlerden en az ikisinin 1. bankamatiği bekleyen kişilerden olduğu biliniyorsa üçünün de 1. bankamatiği bekleyenlerden olma olasılığı kaçtır?",$\frac{1}{6}$,$\frac{1}{5}$,$\frac{1}{7}$,$\frac{1}{10}$,$\frac{1}{14}$,D
2c20233e-b8ba-53a4-b1f7-bd61904b3625,FIZIK,"De Broglie'ye göre,
I. Elektrona bir dalga eşlik eder.
II. Elektromanyetik dalga maddesel parçacık gibi davranır.
III. Enerjisi artırılan elektrona eşlik eden dalganın dalga boyu kısalır.
yargılarından hangileri doğrudur?",Yalnız II,Yalnız III,I ve II,I ve III,II ve III,D
6016507a-5fa0-5e4b-9e48-ef0f6d459ed1,MATEMATIK,"$a$, pozitif bir gerçek sayı olmak üzere,
$2 \cdot \{ (a^2)^{-1} \}^{4} \cdot \{ (a^3)^2 \}^{7} \cdot (a^9)^2$
işleminin sonucu kaçtır?",0,$a^{-6}$,$2a^8$,$3a^8$,$6a^8$,C
03f4ef8a-88b8-5060-8480-def91d4094f5,MATEMATIK,"$A = \{x_1, x_2, x_3\}$ olmak üzere, $f(x_1) = f(x_3)$ koşulunu sağlayan ve sabit olmayan $f: A \to B$ biçiminde tanımlanabilecek fonksiyonların sayısı 56 olduğuna göre, $s(B)$ kaçtır?",5,6,7,8,9,C
2efd4205-b889-5004-ad76-421d1c2b6fb4,TURKCE,"Kızılderililer, derin bir hayat deneyimi içerisinde bir millettir. Hayatlarının her kademesinde genel deneyimlerini sonsuz saygı duyarlar ve bunları hayatlarına tatbik ederlerdi. Bunun gibi bir Kızılderili öğretisi diyor ki: Bir atın susuzluğunu giderdiği yerden su iç, at hiçbir zaman kötü su içmez. Kedinin yattığı yerde uyu. Kurdun değdiği elmayı ye. Sivrisineklerin yerleştiği mantarları korkusuzca topla. Köstebeklerin kazdığı yere ağaç dik. Buna göre yukarıdaki Kızılderili öğretisinde aşağıdakilerden hangisine vurgu yapılmamıştır?",Temizlik,Uygunluk,Sağlıklılık,Verimlilik,Tecrübe,A
795a18a3-233a-5e54-a7e2-ba42899fdd4f,MATEMATIK,$x+y=10$ ve $y-1=5$ olduğuna göre $x^2+y^2$ toplamı kaçtır?,12,26,34,48,52,E
e4ff4da6-e780-55bc-8146-df3511de5313,KIMYA,"$pH=8$ olan bir çözelti:
I. KOH (suda)
II. HCl (suda)
III. $H_2SO_4$ (suda)
yukarıda verilen maddelerin hangileri ile nötrleşme tepkimesi verebilir?",Yalnız II,Yalnız III,I ve II,II ve III,"I, II ve III",D
8f09a9d6-91f9-55c0-9981-fd1b979e38ef,MATEMATIK,"Bir market aynı markaya ait $0,5$ litre, $1,5$ litre ve $5$ litrelik şişe sulardan sipariş etmiştir. $0,5$ litrelik şişe sular $24$'lü, $1,5$ litrelik şişe sular $6$'lı ve $5$ litrelik şişe sular $2$'li paketler hâlinde markete getirilmiştir. Bu market her şişe su türünden $5$ paketten fazla sipariş etmiş olup toplamda $300$ litre su siparişi vermiştir. Buna göre, bu market toplamda en çok kaç adet şişe su siparişi vermiştir?",396,388,384,372,360,A
af3d2ef3-2108-5255-8f55-3386009d7695,MATEMATIK,"$x \in [0, 2\pi]$ olmak üzere, $[\sec 4x] = [\sqrt{3} \cdot \operatorname{cosec} 4x]$ eşitliğini sağlayan en küçük iki $x$ değerinin toplamı $a$'dır. Buna göre, $\cot a$ değeri kaçtır?",$3$,$1$,$\frac{\sqrt{3}}{3}$,$0$,$-1$,C
96e72c9d-aabe-586a-b93c-7ddc2159fff3,TARIH,"Kuruluş Dönemi'nden itibaren Anadolu beylikleri ni hâkimiyeti altına almaya ve Bizans'ın Anadolu ve Balkan topraklarını ele geçirmeye çalışması Osmanlı Devleti'nin dış politikasının; I. siyasi birlik, II. gaza ve cihat, III. sömürgecilik anlayışlarından hangileri etrafında şekillendiğini gös terir?",Yalnız I,Yalnız II,I ve II,II ve III,"I, II ve III",C
1ae83f8e-142e-57d0-92dd-9e11754c90fa,MATEMATIK,"Bir $ABC$ üçgeninin kenar uzunlukları $a, b$ ve $c$'dir. $a^2 = b^2 + c^2 + bc$ $b^2 = a^2 + c^2 - \sqrt{2}ac$ olduğuna göre, $m(\widehat{C})$ kaç derecedir?",15,30,45,60,75,A
9c07a169-301c-5276-838a-687ed0ccc149,MATEMATIK,"$sin10° = A$ olduğuna göre, $sin^40°$ ifadesinin A türünden eşit aşağıdakilerden hangisidir?",$\frac{1}{A}$,$\frac{1+A}{2}$,$\frac{1-A}{2}$,$\frac{1}{2} - A$,$1 - \frac{1}{A}$,C
50c33ea3-89f8-5608-a82e-e414628ae617,MATEMATIK,"$f(x)=\frac{x-f(x)}{2}$ olduğuna göre, $f(3x)$ aşağıdakilerden hangisidir?",$x+2$,$x-1$,$3x-2$,$3x$,$x$,E
1506cce8-5fef-5fb8-91af-241893b2e7f2,TURKCE,"Sabah kahvaltısından sonra otelimden çıktım. Bana şimdilik her şeyi kapalı olan Frankfurt caddelerinde, gelişigüzel dolaşıyorum. Seyyahın yabancı kaldırımda üzerinde göze çarpan acayip bir hâli var: Gözleri etraftaki izahatsız eşyayı kavramak için yataklarından gereğinden fazla fırlamış; kulakları ise işittiklerinin manasını seçebilmek amacıyla sarsıcımsı, başının iki yanında asılı yapraklar gibi duruyor. Victor Hugo'nun İstanbul'u gören meşhur patik gözlü adamı bir karikatür değil, seyyahın daima doğru kalacak olan bir portresi gibi duruyor karşımda. Frankfurt caddelerinde kendimi bu karikatüre dönmüş gibi hissediyorum ve etrafıma bakıyorum.
Bu parçanın anlatımı ile ilgili aşağıdakilerden hangisi söylenemez?",Öykülemeye başvurulmuştur.,Birinci kişili anlatım kullanılmıştır.,Tanık gösterme vardır.,Benzeştirme yapılmıştır.,Öznel ifadeler kullanılmıştır.,C
5d0a6903-ce53-561f-b163-56552fd7beed,MATEMATIK,"Bir laboratuvardaki bakteri sayısı $t$ gün sonra $N_t = 10 \cdot \log_2(2t+3)$ formülü ile hesaplanmaktadır. Buna göre, 80. gün sonunda bakteri sayısı başlangıçtaki bakteri sayısına göre kaç kat artmıştır?",2,3,4,5,6,C
4759e839-fc1d-5ac7-a92f-d66b77f3d6c1,TURKCE,"L. Frank Baum, bu dünyadan geçerken öyle derin izler bıraktı ki II yaşamanın değerini milyonlarca kez kanıtlamış oldu. Bu III ölümsüz yazarı eli değdiği anda çocuk edebiyatı yeşermeye IV başladı. V Bu parçadaki numaralanmış sözlerden hangisinde mecazlı bir söyleyiş yoktur?",I,II,III,IV,V,C
c14d28b5-17ec-58b9-8a9b-1cdce6d06ff5,KIMYA,"Propan ($C_3H_8$) gazının oksijen gazıyla tepkimesi ile ilgili,
I. Yanma tepkimesidir.
II. Isı açığa çıkar.
III. $CO_2$ ve $H_2O$ oluşur.
yargılarından hangileri doğrudur?",Yalnız I,I ve II,I ve III,II ve III,"I, II ve III",E
48b20a98-dca1-5c82-a2d1-c0c80e4a42c7,MATEMATIK,"$2x^2 - 4x + m - 10 = 0$ denkleminin gerçek sayılardaki çözüm kümesi boş küme değildir. Buna göre, $m$'nin değeri aşağıdakilerden hangisi olabilir?",-4,-3,-2,1,4,E
