id,subject_area,q,oa,ob,oc,od,oe,key
aecd45f6-e323-5c67-bc21-a2fc8bafafd2,BIYOLOJI,"Bir insan epitel hücresinin hücre döngüsünde, aşağıdaki olaylardan hangisi gerçekleşmez?",Kromozomların ekvatoral düzlemde sıralanması,Sitokinezin gerçekleşmesinde mikrofılamentlerin görev alması,Homolog kromozomların kutuplara çekilmesi,İnterfazın S evresinde DNA'nın kendini eşlemesi,Kromatin ipliklerin kromozom şeklinde yoğunlaşması,C
05e132af-3092-5e2d-b0f7-8b9461c89978,MATEMATIK,"$a - \frac{8}{a} = \frac{1}{2}$ olduğuna göre, $a$ tam sayısı kaç farklı değer alabilir?",2,3,4,5,6,C
d469b60a-6516-58e5-858c-1367f3979f6f,MATEMATIK,"$x, y$ ve $z$ ardışık sayılar ve $x < y < z$ olmak üzere genel terimi, $a_n = (1 \cdot 1 + 2 \cdot 1 + 2 \cdot 3 + ... + n \cdot ...)$ olan $(a_n)$ dizisi için $a_x + a_y + a_z = 274$ eşitliği veriliyor.
Buna göre, $x+y+z$ toplamı kaçtır?",21,27,30,36,39,C
9b3156f6-4a48-5906-8d74-a2cbb702be0e,TURKCE,"Günümüz süt endüstrisinin en büyük hatası, sütü düz bir besin maddesi olarak kabul edip ona ""yüksek teknolojik işlem"" yapmasıdır. Bu uygulamanın başlangıç aşaması, sütün homojenizasyonudur. Yağ küreciklerinin parçalanması olan bu işlemin sonrasında süt, başta karakteristik kokusu olmak üzere pek çok özelliğini yitirir. Bu işlem aslında homojenizasyon ötesinde bir ""kimyasal kataliz"" işlemidir ve sütün koruyucu özelliklerini de ortadan kaldırır. Homojenize olarak satılan yoğurtların da ekşime özelliği, bu kataliz işlemi sonrasında kaybolmakta dolayısıyla vücut için ""koruyucu antioksidan özelliğini"" de ortadan kaldırmaktadır.
Bu parçada aşağıdakilerin hangisinden söz edilmemiştir?",Süt endüstrisinin sütü işleme konusunda bazı hatalar yaptığından,Homojenize sütlerin aslında kimyasal bir işlem gördüğünden,İşlem gören sütlerin koruyucu özelliklerini yitirdiğinden,Süt endüstrisinin homojenize sütlerin zararlı olduğunu kabul etmediğinden,Sütü homojenize ederken sütün bazı temel özelliklerinin ortadan kalktığından,D
dea70b5d-5838-5940-ba7b-45aaf585a473,MATEMATIK,$|1 + \text{log}_{2}(x-2)| \le 2$ eşitsizliğinin çözüm aralığı aşağıdakilerden hangisidir?,$2 < x \le 4$,$\frac{17}{8} \le x \le 4$,$2 < x \le \frac{17}{8}$,$3 \le x \le 4$,$\frac{17}{8} < x \le 3$,B
1bf9ec5d-de05-546d-b7b2-7fc1007acb5d,TARIH,"Yavuz Sultan Selim, tahta çıktıktan sonra ilk iş olarak Kapıkulu askerlerine cülus bahşişi dağıtarak tahta geçmesinde büyük rol oynayan askerleri memnun etti. Daha sonra devlet yönetimindeki başıboşluğu ortadan kaldırdı. Tahta hak iddia edebilecek kardeşleri Ahmet ve Korkut'u bertaraf eden Yavuz Sultan Selim, tam anlamıyla iktidarını sağlamlaştırdı.
Yavuz Sultan Selim Dönemi ile ilgili aşağıdakilerden hangisi doğrudur?",Sultan Selim orduya yeni asker alımı yapmıştır.,Yönetimde ıslahları sağlamaya yönelik gelişmeler yaşanmıştır.,Taht mücadeleleri devam etmiştir.,Merkezi otorite zayıflamıştır.,Devlet ekonomik kayba uğramıştır.,B
b3fc4e5c-d18e-5238-b995-0b593016c90b,MATEMATIK,"Yaşları farkı 5 olan iki kardeşin şimdiki yaşları toplamı 25 olduğuna göre, 5 yıl sonra ikisinin yaşları toplamı yaşları farkının kaç fazlası olur?",20,25,26,27,30,E
f598cde4-b191-552f-8ff6-483514ce8750,EDEBIYAT,"Zurnacı: Pişekâr havasını çalar. Pişekâr meydana gelip iki eliyle seyirciyi selamladıktan sonra zurnacıyla şöyle konuşur: Pişekâr: Amma benim pehlivanım! Zurnacı: Buyur benim pehlivanım! Pişekâr: Bu da hesap değildir. Zurnacı: Nedir hesabın? Pişekâr: Borcu sıkıyor hesabın? ""Yazıcı oyununun taklidini aldım, çal da oyunumuz başlasın, tenezzülen teşrif buyurun zevât-ı kirâm zevk-yâb olsunlar."" der. İçerik özellikleri dikkate alındığında bu parça, orta oyununun hangi bölümünden alınmış olabilir?",Muhavere,Tekerrüme,Fasıl,Bitiş,Giriş,E
7691e9a1-30e9-5aad-9557-3e7054656082,KIMYA,Nötr X atomunun elektron dağılımında p orbitallerinde 9 elektron bulunmaktadır. Buna göre X atomunun elektron sayısı kaçtır?,9,12,15,18,20,C
01fe675f-cd49-549c-84f8-9d3d2ddc4179,MATEMATIK,"Sayı doğrusu üzerinde 3 sayısının 11 sayısına olan uzaklığı, bir A sayısına olan uzaklığının 2 katıdır. Buna göre, aşağıdakilerden hangisi A'nın alabileceği değerlerden biridir?",-7,-4,-1,2,4,C
8319882e-19ca-57b5-ac4b-d69409ad89dc,EDEBIYAT,"Gerçek şiir kimliği: 1965-1971 arasında Papirüs, Şiir Sanatı, Yeni Gerçek, Halkın Dostları adlı dergilerde ya-yımlanan şiirleriyle ortaya çıkar. 1960 sonrası özgürlük ortamının artmasıyla şairin bu dönemde yazmış olduğu şiirlerinin arka planında ülkesi için kavgaya hazır bir ruh hâli vardır. Bu kavgacı ruh, ilk şiir kitabı olan Bir Erme-ni General İçerisinde yer alan Hani Sevmek İçin Elleri başlıklı şiirin ilk bölümünü sinmiştir.
Bu parçada sözü edilen şair aşağıdakilerden han-gisidir?",Süreyya Berfe,Ataol Behramoğlu,Metin Eloğlu,Refik Durbaş,Can Yücel,B
4004ab68-c859-526b-bb5b-1fd696faeab0,FIZIK,"Kalınlığı her yerde aynı olan bir yay eşit büyüklükteki kuvvetlerle gerginleştirilmiştir. Yayda farklı zamanlarda üretilen atmalara ait; I. Sürat, II. Genlik, III. Genişlik değişkenlerinden hangileri farklı olabilir?",Yalnız I,I ve II,I ve III,II ve III,"I, II ve III",D
c6c5775c-b34b-562f-9b0d-6abef36ed1ae,MATEMATIK,"Pozitif $a, b$ ve $c$ gerçel sayıları için
• $\log_2 a = 48$
• $\log_3 b = 36$
• $\log_5 c = 24$
olduğuna göre; $a, b$ ve $c$ sayılarının doğru sıralanışı aşağıdakilerden hangisidir?",$a < b < c$,$b < c < a$,$c < b < a$,$c < a < b$,$b < a < c$,C
eac27664-5003-5a1f-acf8-59d322f069fd,MATEMATIK,"$0 < x < \frac{\pi}{4}$ olmak üzere, $\sin 2x = \frac{1}{3}$ olduğuna göre, $|\sin x + \cos x|$ ifadesinin sonucu kaçtır?",$\frac{\sqrt{3}}{3}$,$\frac{2\sqrt{3}}{3}$,$\sqrt{3}$,$2\sqrt{3}$,$3\sqrt{3}$,B
628e18d8-09d4-5fc2-85cf-8f549db9e172,TARIH,"Osmanlı İmparatorluğu Duraklama Dönemi'nde hem doğuda hem de batıda en geniş sınırlara ulaşmıştır. Buna göre Osmanlı Devleti ile ilgili, I. Gelir ve giderlerinde artış yaşanmıştır. II. Veraset sisteminde değişiklik yaşanmıştır. III. İşlenmeyen toprak miktarında artış görülmüştür. yargılarından hangilerine ulaşılabilir?",Yalnız I,Yalnız II,I ve III,II ve III,"I, II ve III",A
55a33075-a9e8-5bdf-8a06-4ee516728e13,TURKCE,"Burası ekonomik durumu iyi olan ailelerin tercih ettiği bir semt. --- Çok olumsuz yanı sokakların çok dar olması. Hatta sokaklardan tek araba bile geçemez. Buradaki evler, Boğaz'a sırtlarını sahiplenip gibi gururla yaslamış. Karadeniz tarafından esen hafif rüzgar evlerin yüzünü yalıyor bahar mevsiminde. Bu parçada boş bırakılan yere düşüncenin akışına göre aşağıdakilerden hangisi getirilebilir?",Burada yaşayanlar bu güzellikten habersizdir.,Bu semtte insanlar birbirine karşı saygılıdır.,Buranın eski tadı kalmamıştır.,Burada ev sahibi olmak kolay değildir.,Tarihiyle ve doğasıyla özgün kalmış.,E
d19ef6b1-90c0-5c10-850e-bc5b501177e1,MATEMATIK,"$x^2+3x+m-2=0$ ve $2x^2-x+2m-9=0$ denklemlerinin birer kökü ortak olduğuna göre, $m$ kaçtır?",1,2,3,4,5,D
e7e3a458-e51b-5d8a-8af5-aa82e63e495c,MATEMATIK,"$\sin x + \cos y = \frac{1}{\sqrt{3}}$ ve $\cos x + \sin y = \frac{1}{\sqrt{2}}$ olduğuna göre, $\sin(x+y)$ ifadesinin değeri kaçtır?",$\frac{2}{9}$,$\frac{7}{12}$,$\frac{5}{16}$,$\frac{2}{7}$,$\frac{3}{11}$,B
9a6843f6-82f4-5c38-98f8-412657d4833e,MATEMATIK,"$(f-g)$ fonksiyonu $x=a$ noktasında süreklidir. Buna göre, $\lim_{x \to a} f(x) = 1$ ve $\lim_{x \to a} g(x) = 2$ olduğuna göre, $\lim_{x \to a} (f(x) \cdot g(x))$ toplamının sonucu kaçtır?",1,2,3,4,5,B
034dd258-f73e-522d-874d-cc33998f7705,FIZIK,"Çizgisel momentumu $P$, açısal momentumu $L$, kinetik enerjisi $E$ olan bir taneciğe eşlik eden de Broglie dalgasının dalga boyu aşağıdakilerden hangisine eşittir? ($h$: Planck Sabiti, $c$: ışık hızı)",$\frac{h}{L}$,$\frac{hc}{L}$,$\frac{h}{E}$,$\frac{h}{P}$,$\frac{P}{h}$,D
5aa499d5-1ef0-580a-ba84-17032b37edb4,MATEMATIK,"$f: \mathbb{R} \to \mathbb{R}$ olmak üzere, $f$ fonksiyonu her $x$ için, $-3 < f(x) < -1$ eşitsizliklerini sağlamaktadır. Buna göre, I. $\lim_{x \to 0} (x+f(x))$ vardır. II. $\lim_{x \to 0} (2x-f(x))$ vardır. III. $\lim_{x \to 2} |f(x)| \cdot f(x)|$ vardır. öncüllerinden hangileri daima doğrudur?",Yalnız I,Yalnız II,Yalnız III,I ve II,II ve III,C
5a27e910-5ce6-5d9d-8242-6ee2bebcbaee,MATEMATIK,"$x$, 1'den farklı pozitif bir gerçek sayı olmak üzere, $\frac{\sqrt{x}}{\sqrt{x}+1} - \frac{1}{\sqrt{x}-1} = \frac{1}{x-1}$ olduğuna göre, $x$ kaçtır?",$\frac{1}{2}$,$\frac{1}{4}$,$\frac{1}{16}$,2,4,B
ba9b6036-8eb1-58b1-aa9a-98afdeed85d4,MATEMATIK,$log_2 (9^A - 10) = A + 1$ denklemini $A$'nın hangi değeri sağlar?,5,$log_3 5$,$log_3 2$,2,$log_2 5$,B
2eb7c922-b4b9-5db9-b898-1d6b98c1db76,FIZIK,Süper iletken özelliği kazandırılan bir madde için aşağıdakilerden hangisi doğrudur?,Süper iletken malzemenin direnci sıcaklıktan etkilenmez.,Süper iletkenler yarı iletken malzemelerden yapılır.,Direnci zamanla kendiliğinden sıfırlanır.,Belirli bir sıcaklığın altında direnç aniden sıfır olur.,Maddeler her sıcaklıkta süper iletkenlik özelliği gösterebilir.,D
f68c3201-dac6-5269-b611-793a3c2064ae,MATEMATIK,$P(x) = -x^{2n} - 3x^3 + 4x^2 - ... - a \cdot x^n$ polinomu veriliyor. $P(x^2+1)$ polinomunun sabit terimi 63 olduğuna göre $P(x)$ polinomunun derecesi kaçtır?,9,21,63,96,126,E
72abd7db-9b85-5597-a905-e2ad815e8308,BIYOLOJI,Azot döngüsü ile ilgili aşağıdaki ifadelerden hangisi yanlıştır?,Su kaynaklarında azot rezervi mevcuttur.,Bazı bakteriler doğal yollardan havadaki azotu bağlayabilir.,Bitkiler topraktan azotu sadece nitrit formunda alabilir.,Topraktaki bazı bakteriler nitratı serbest azota dönüştürebilir.,Şimşekler sayesinde havanın azotu toprağa kazandırılır.,C
3d423374-6a96-5f38-9697-d1cbf4cd1a60,FIZIK,"Yayılmak için ortama ihtiyaç duyan dalgalara mekanik dalgalar denir.
Buna göre,
I. Mekanik dalgaların bazıları enine dalgadır.
II. Mekanik dalgaların bazıları boyuna dalgadır.
III. Mekanik dalgaların bazıları hem enine hem boyuna dalgadır.
yargılarından hangileri doğrudur?",Yalnız I,Yalnız II,Yalnız III,I ve II,"I, II ve III",D
ef4a91eb-9e04-5b70-9495-ed002e2acdfb,MATEMATIK,"$P(x)$ polinomu ikinci dereceden olup başkatsayısı 3 tür. $P(1) - P(0) = 5$ olduğuna göre, $P(5) - P(3)$ değeri kaçtır?",24,36,44,48,52,D
e4aa9610-7ff9-5a96-860c-79ac844abd8d,MATEMATIK,$(x-1) \cdot \log_2{(x-4)} < 0$ eşitsizliğinin çözüm kümesi aşağıdakilerden hangisidir?,"$(2, 3)$","$(3, 4)$","$(1, 2)$","$(4, 5)$","$(1, 4)$",D
63cdf40e-94a2-5fd5-9e45-04cc2a009e20,MATEMATIK,"$f: \mathbb{R} \to \mathbb{R}$ olmak üzere, $f(x+1) + x^2 \cdot f'(x) = x^3$ eşitliği veriliyor. Buna göre, $f'(4)$ değeri kaçtır?",3,6,9,18,36,B
1af5cc90-483a-5172-898f-cb61cdb8bd1e,KIMYA,"$X \longrightarrow Y+Z$
Üç farklı tür atom içeren X bileşiği tepkimeye girerek Y ve Z maddelerine dönüşüyor.
Buna göre, Y ve Z maddeleri ile ilgili,
I. İkisi de elementtir.
II. İkisi de bileşiktir.
III. Biri element diğeri bileşiktir.
yargılarından hangileri kesinlikle yanlıştır?",Yalnız I,Yalnız II,Yalnız III,I ve II,II ve III,B
c6e595d7-423e-55cd-8dc1-dad507ed0d35,TARIH,"Osmanlı Devleti;
• Balkanlarda iskân siyaseti uygulamış,
• Doğudan gelen Türkmenleri fethedilen yerlere yerleştirmiştir.
Bu uygulama, aşağıdakilerden hangisini kolaylaştırmıştır?",Balkanlarda kalıcı olmayı,Anadolu'daki fetihleri,Türkler arasında siyasi birliğin sağlanmasını,Bizans İmparatorluğu'nun gücünün artmasını,Köyden kente göçü,A
56ce1ced-1b8a-5a2f-95f6-4b1deea69718,MATEMATIK,"$L$ bir gerçel sayı olmak üzere, gerçel sayılar kümesi üzerinde tanımlı $f$ ve $g$ fonksiyonları için $\lim_{x \to 2} f(x) = \lim_{x \to 2} g(x) = L$ eşitliği sağlanıyor. Buna göre, I. $f(2) = g(2)$ II. $\lim_{x \to 2} (f(x) - g(x)) = 0$ III. $\lim_{x \to 2} \frac{f(x)}{g(x)} = 1$ ifadelerinden hangileri her zaman doğrudur?",Yalnız I,Yalnız II,I ve III,II ve III,"I, II ve III",B
b2b9f231-e3c0-5879-9d09-5cc255e33832,MATEMATIK,"Aşağıda ilk dört adımı verilen örüntüde her adım birim kareler ile oluşturulmuştur. Bu örüntünün n. adımında bulunan birim kare sayısı $a_n$ olmak üzere, $(b_n) = (a_{n+1}-a_n)$ dizisi tanımlanıyor. Buna göre, I. $(a_n)$ karesel sayı dizisidir. II. $(b_n)$ aritmetik dizidir. III. $(a_{n+1}+b_n)$ üçgensel sayı dizisidir. ifadelerinden hangileri doğrudur?",Yalnız I,I ve II,I ve III,II ve III,"I, II ve III",B
e7637883-44f6-5194-ba25-2e5094383ec4,MATEMATIK,"Gerçel sayılar kümesi üzerinde $f$ ve $g$ fonksiyonları $f(x)=x^2-x$ $g(x)=x^2+k$ biçiminde tanımlanıyor. $\left(\frac{f}{g}\right)'(1)=\frac{2}{5}$ olduğuna göre, $k$ kaçtır?",$\frac{1}{2}$,1,$\frac{3}{2}$,2,$\frac{5}{2}$,A
82c1d46d-3243-5b19-a699-67d0ac794c56,EDEBIYAT,"YARGI: Roman çevirisi, Tanzimat Dönemi'nin sonuna kadar yoğun şekilde sürmüştür. ÖRNEK: ---- Aşağıdaki eserlerden hangisi, ÖRNEK bölümünde boş bırakılan yere getirilemez?",Yeniçeriler,Savaş ve Barış,Sefiller,Pol ve Virjini,Robinson Crusoe,A
d5b13b43-4dca-59b5-9cfa-d9e70d86f2dc,MATEMATIK,$\lim_{x \to 2} \frac{18-x^2}{x^2-x-2}$ limitinin değeri kaçtır?,1,2,3,4,5,D
f8c92a97-9cc8-5db7-9dea-7e7a026606f5,MATEMATIK,"$$(a_n) \text{ ve } (b_n) \text{ terimleri sıfırdan farklı birer gerçel sayı dizisi}$$ olmak üzere, $$I. \ (a_n+b_n)$$ $$II. \ (a_n-b_n)$$ $$III. \ \left(\frac{1}{a_n-b_n}\right)$$ ifadelerinden hangileri her zaman bir dizi belirtmez?",Yalnız I,Yalnız II,Yalnız III,I ve II,"I, II ve III",C
0e875f9e-740c-5cd9-858c-d409abfe5d82,MATEMATIK,"$x^2-6x+4=0$ denkleminin kökleri $x_1$ ve $x_2$ dir. Buna göre, $|x_1-x_2|$ farkı kaçtır?",$2\sqrt{3}$,4,$2\sqrt{5}$,$2\sqrt{6}$,6,C
b2d5e2e0-9c6f-5bb1-81c0-2d288164baf8,MATEMATIK,"Diş hastanesine Salı günü giden Zeliha'ya bir sonraki randevu 157 gün sonrasına verilmiştir. Buna göre, Zeliha'nın verilen randevu günü aşağıdakilerden hangisidir?",Pazartesi,Salı,Çarşamba,Perşembe,Cuma,C
6c19b89c-8185-5d52-9acf-75e2d84b09b7,MATEMATIK,$(a_n) = \left(\frac{6-n}{2n+2017}\right)$ dizisinin kaç terimi pozitiftir?,6,5,4,3,2,B
19b41dd8-136e-5b10-a7c7-8e2bdc391c2f,MATEMATIK,"Hileli bir zar ile ilgili olarak aşağıdakiler bilinmektedir:
1. 1 gelme olasılığı, 3 gelme olasılığının 2 katı, 5 gelme olasılığının yarısıdır.
2. 2, 4, 6 gelme olasılıkları birbirine eşit ve 5 gelme olasılığının $\frac{3}{4}$ katına eşittir.
Buna göre, bu zar bir kez atıldığında üst yüze 3 veya 4 gelme olasılığı kaçtır?",1/18,1/9,1/6,1/4,1/3,B
661b4f6b-4cb6-5e46-a1f3-c5f58fbd5e93,MATEMATIK,"$f(x) = x^2 + x + 1$ fonksiyonuna orijinden teğetler çiziliyor. Buna göre, çizilen bu teğetlerin eğimleri toplamı kaçtır?",1,2,3,4,5,B
7e6626a5-e440-5a78-9209-46640302a768,MATEMATIK,"$a=2$ ve $b=3$ olmak üzere,
I. $a+b-6$
II. $a+b-6$
III. $\frac{a-1}{b-1}$
IV. $a-b+1$
ifadelerinden kaç tanesinin sonucu sıfırdır?",0,1,2,3,4,C
a3c8f5a2-b508-5e03-8fab-ed9cd0adcfac,MATEMATIK,"Gerçel sayılarda tanımlı $y = f(x)$ fonksiyonu $f(x) = \begin{cases} |x| & , x < 0 \\ x-2 & , x \ge 0 \end{cases}$ biçiminde tanımlanıyor.
I. $f$ birebirdir.
II. $f$ örtendir.
III. $f$'nin görüntü kümesi $\mathbb{Z} - \{0\}$'dır.
ifadelerinden hangileri doğrudur?",Yalnız I,Yalnız II,I ve II,I ve III,Hiçbiri,B
dadb802c-6d25-55ee-85e0-c9105a85f18e,MATEMATIK,"Sedat Öğretmen, 120 adet 9. sınıf ile 150 adet 10. sınıf yazılı kâğıdını sırasıyla A ve B model fotokopi makinesinde aynı sürede çekim yapıyor.
Sedat Öğretmen, 9. sınıf ve 10. sınıf yazılı kâğıtlarını sırasıyla B ve A makinesinde çekim yapsaydı A makinesi, B makinesinden 9 dk geç bitirecekti.
Buna göre, tüm yazılı kâğıtları B model makinede çekilseydi fotokopi işlemi kaç dakika sürecekti?",18,24,30,36,42,D
9d755ade-25d8-5749-9969-effbda727cb8,MATEMATIK,$$\int_{1}^{5} (|x-1| + |3-x|) dx$$ integralinin değeri kaçtır?,7,10,12,15,18,B
8033e0bb-e51e-5972-b2a2-13c80449771b,KIMYA,"Katman elektron dizilimleri verilen X, Y ve Z elementleri ile ilgili aşağıdakilerden hangisi doğrudur?
X: $2-8-6$
Y: $2-8-2$
Z: $2-8-1$",Üçü de farklı periyottadır.,"X metal, Y ve Z ametaldir.","Y, bileşik oluştururken birinci katmandaki 2 elektronu verir.","Z, bileşiklerinde birden fazla pozitif değerlik alır.",$X^{2-}$ ve $Z^{+}$ iyonları izoelektroniktir.,E
