id,subject_area,q,oa,ob,oc,od,oe,key
d67a4c84-b32d-54bd-b01b-af7339981a85,MATEMATIK,$x < y$ ve $\frac{1}{x} < \frac{1}{y}$ koşullarını sağlayan $x$ ve $y$ gerçel sayılar için aşağıdakilerden hangisi daima doğrudur?,$x + y < 0$,$x^y > 1$,$x \cdot y < 0$,$x > 1$,$y > 1$,C
6199c379-e8b5-5a21-9ab9-06fa3cbc6afe,TURKCE,"ABD, dünyanın farklı bölgelerinden aldığı göçlerden dolayı çok kültürlü bir sosyolojik yapıya sahiptir. Söz konusu göçlerin büyük bir kısmı 1700'lü yıllarda Avrupa'nın farklı ülkelerinden başlamış; daha sonrasında ise Rusya, Asya ve Latin Amerika gibi diğer farklı coğrafyalardan büyük bir göç akışı gerçekleşmiştir. Günümüzde de ülkeye devam eden göç dalgaları ABD'nin mevcut toplumsal yapısını şekillendiren başlıca etkiye sahip olmuştur. ABD'de günümüzde yaklaşık olarak yüzde 60'lık oranla Beyaz Amerikalılar ülkenin hakim çoğunluğunu oluşturmaktadır. Bunun yanında ülke içerisinde azınlık olarak nitelendirilen ve ilerleyen dönemlerde etkilerinin artacağı tahmin edilen gruplar da bulunmaktadır.
Bu parçaya konulabilecek en uygun başlık aşağıdakilerden hangisidir?",Göç Olgusu ve Çok Kültürlülük,Amerikan Nüfusunun Oluşturduğu Sosyolojik Yapı,Büyük Göç Akışının Nüfus Etkisi,Amerikan Toplum Yapısının Göçle İlişkisi,Amerika'daki Azınlıkların Durumu,D
9704fe96-0cb3-5994-86ed-dca24ea962bb,TURKCE,"Son zamanlarda bir moda çıktı: Bayram yaklaşırken insanlar kendilerine bir tatil programı yapmaya başladılar. Bayramın mana ve önemini düşünen yok. Çok az kişi bu bayramda kimin elini öpebilirim sorusunu kendisine soruyor; büyük çoğunluk da hep bayramda nerelere kaçsak düşüncesi.
Bu parçada numaralanmış tamlamalarla ilgili olarak aşağıdakilerin hangisi yanlıştır?
I. Sıfat tamlamasıdır.
II. Belirtisiz isim tamlamasıdır.
III. Birden fazla tamlananı olan belirtili isim tamlamasıdır.
IV. Tamlayanı zamir olan belirtili isim tamlamasıdır.
V. Zincirleme isim tamlamasıdır.",I,II,III,IV,V,D
8c44165c-5a10-5667-bf29-b0a844d42657,MATEMATIK,"$f(x) = \frac{x-4}{\sqrt{x}+x-3}$ olduğuna göre, limit $x \to 4 \frac{f(x)}{x-4}$ ifadesinin değeri kaçtır?",6,4,2,3,1,A
fabc0fae-0f33-5a6a-be5d-c8dced8b6768,MATEMATIK,"Bir dizide her terim üç sonraki terime eşittir. Bu dizinin ilk on dört teriminin toplamı 63, ilk on iki teriminin toplamı 52'dir. Buna göre, bu dizinin üçüncü terimi kaçtır?",2,3,4,5,7,C
8848e61b-a9eb-527c-aa64-543cebaff05e,MATEMATIK,"Gerçek sayılarda tanımlı $y=f(x)$ fonksiyonu $f(x)=\begin{cases} x^2+1, & x \text{ tek sayı ise} \\ 5x-3, & x \text{ çift sayı ise} \end{cases}$ biçiminde tanımlanıyor. Buna göre $f(f(2))$ ifadesinin değeri kaçtır?",50,65,82,101,122,B
77a70b34-44a4-5e44-a9bb-725308bd1bf6,GEOMETRI,Aşağıda denklemleri verilen doğrulardan hangisinin eğimi diğerlerinden farklıdır?,$y = 2x$,$y - 2x + 4 = 0$,$4x - 2y + 1 = 0$,$y - 8 = \frac{x}{2}$,$2y - x + 3 = 0$,D
35fb1f30-498d-516b-91f2-0982345673ab,MATEMATIK,"İki işçiden birincinin maaşı, diğerinden %25 fazladır. Maaşı fazla olan işçi, her ay maaşının %5'ini biriktiriyor. Bir yıl içinde aynı parayı biriktirebilmek için ikinci işçi, her ay maaşının yüzde kaçını biriktirmelidir?","5,5","5,75",6,"6,25","6,5",D
c4ef4b4b-d91f-5bbd-850e-a5bb81078712,TARIH,Divân-ı Hümâyun ve üyeleri ile ilgili aşağıdakilerden hangisi söylenemez?,"İlmiye sınıfı; adalet, eğitim ve din faaliyetleri ile ilgilenir.",Bazı alanlardaki iş yoğunluğu aynı isimle birden fazla görevlinin istihdamına neden olmuştur.,"Seyfiye sınıfı, yönetim ve ordu işlerinden sorumludur.",Divan üyelerinin görev dağılımını defterdarlar yapar.,"Maliye ve bürokrasi işleri, kalemiye sınıfı tarafından yürütülür.",D
914aafff-9ba9-57a7-89dd-7c70b64664f9,MATEMATIK,"$A = \{1, 2, 3\}$ ve $B = \{a, b, c, d\}$ olmak üzere, $f: A \to B$ ye tanımlı fonksiyonların kaç tanesinde $f(1) = a$ dır?",12,16,24,40,84,B
f96542ca-2793-58fb-914d-e8c20d22b2e1,MATEMATIK,"$a, b$ ve $c$ gerçel sayıları

• $a-b<0$
• $b \cdot c < 0$
• $c-b<0$

eşitsizliklerini sağlamaktadır.

Buna göre; $a, b$ ve $c$ sayılarının işaretleri sırasıyla aşağıdakilerden hangisidir?","$(+,+,-)$","$(-,+,-)$","$(-,-,+)$","$(-,+,+)$","$(-,-,-)$",A
7164d3ed-4f6b-5fb1-b9cc-7a206de4d8fd,MATEMATIK,"$P(x)$ ve $Q(x)$ polinomları her $x$ gerçel sayısı için, $P^2(x) = Q(x) - P(x)$ eşitliğini sağlamaktadır. $Q(x)$ polinomunun derecesi, $P(x)$ polinomunun derecesinden 4 fazla olduğuna göre, $P(Q(x))$ polinomunun derecesi kaçtır?",10,12,16,18,24,E
467e644d-4677-5098-9388-5eef13ea40dd,MATEMATIK,"Bir laboratuvarda A kabında bulunan bir bakterinin $x$ saat sonraki sayısı $\boxed{X}$ sembolü ile B kabında bulunan bir bakterinin $x$ saat sonraki sayısı $\boxed{Y}$ sembolü ile gösteriliyor.

$\boxed{X} = 2^x$
$\boxed{Y} = 4^x$

eşitlikleri veriliyor.
A kabına bir tane bakteri konulduktan 5 saat sonra kapta bulunan bakterilerin tümü B kabına konuluyor.
Buna göre, bakteriler B kabına konulduktan 3 saat sonra B kabında bulunan bakteri sayısı aşağıdaki sembollerden hangisi ile gösterilebilir?",11,40,30,16,32,E
8154b3da-4291-54fe-8096-41665e6049b2,MATEMATIK,"$f(x) = \max(x^2-3, 2x+5)$ fonksiyonu tanımlanıyor. Buna göre, $\lim_{x \to 3} f(x)$ limitinin değeri kaçtır?",22,15,13,12,10,B
75521b27-a4c7-5592-b7e5-78c7334584fa,TURKCE,"(I) Güzel sanatlar içinde musikinin Atatürk'ün gözünde özel bir yeri vardır. (II) Atatürk, yetiştirici çevrenin etkisi ve geçmişten gelen bir alışkanlık neticesinde alaturka musikiden hoşlanmasına rağmen Batı musikisine uzak durmamıştır. (III) Atatürk, musikiyi Türk inkılabının en önemli unsurlarından biri olarak görmüştür. (IV) Nitekim ona göre, inkılap hareketinde en çabuk ve en önde götürülmesi gerekli olan sanat dalı musikidir. (V) Bir milletin musikideki değişikliği algılayıp kavrayabilmesi, inkılabın toplumda yarattığı değişimin başarısına bir ölçü teşkil eder. Bu parçada numaralanmış cümlelerden hangisi düşüncenin akışını bozmaktadır?",I,II,III,IV,V,B
3033bb22-25a9-5601-9653-19cb72944a30,MATEMATIK,"Bir $a_n$ dizisi için $(a_{n+2}-a_n)=(16^{-1})^n$ tür. $a_8-a_0=512$ olduğuna göre, $p+k$ toplamı kaçtır?",29,30,31,32,33,C
593f5f44-373e-522f-84d4-decabae0b9df,MATEMATIK,$x^2+x(x-3)+6x+9=0$ denkleminin çözüm kümesi aşağıdakilerden hangisidir?,"$\{-3,-\frac{3}{2}\}$","$\{-3,-2\}$","$\{\frac{1}{2},\frac{3}{3}\}$","$\{\frac{3}{2},-3\}$",$\emptyset$,A
d66c0f64-3716-5a38-b245-baa7bc5314d4,KIMYA,"Mol kütlesi 56 olan sikloalkanın 1 molekülünde kaç atom bulunur? ($C:12$, $H:1$)",10,11,12,14,16,C
d582f775-8ed4-53c6-9197-8ac6dd67e2ea,MATEMATIK,"$f(x) = 4x^2-6$, $g(x) = 3x^2+1$ olmak üzere $\lim_{x \to 1} \frac{(fog)(x) - f(4)}{x-1}$ limitinin değeri kaçtır?",144,152,176,192,200,D
29a9fc6d-321b-56ee-98ff-43af6b641d31,MATEMATIK,"$a, b$ ve $c$ birer gerçel sayı olmak üzere, $P$ polinom fonksiyonu $P(x) = (x^2+a+x)^b$ biçiminde tanımlanıyor. $y = P(x)$ polinom fonksiyonu ile ilgili; P(x) polinom fonksiyonunun sabit terimi 8 P(x) polinom fonksiyonunun sabit terimi -24 bilgileri veriliyor. Buna göre $a \cdot b$ çarpımı kaçtır?",-6,-4,-2,4,6,B
