id,subject_area,q,oa,ob,oc,od,oe,key
ea7911ef-d881-5fb8-abd3-18efaaa3b55f,MATEMATIK,"Pozitif gerçek sayılarda $\blacksquare$, $\triangle$, $\bullet$ işlemleri aşağıdaki gibi tanımlanıyor. $x \blacksquare y = x^y$, $x \triangle y = x-y$, $x \bullet y = x \cdot y$. Buna göre, I. $a \blacksquare (b \bullet c) = (a \blacksquare b) \bullet (a \blacksquare c)$ II. $a \triangle (b \bullet c) = (a \triangle b) \bullet (a \triangle c)$ III. $a \bullet (b \blacksquare c) = (a \bullet b) \blacksquare (a \bullet c)$ eşitliklerinin hangileri $a, b$ ve $c$ değerleri için her zaman doğrudur?",Yalnız I,II ve III,Yalnız II,I ve II,I ve III,A
a4e41d8a-15aa-5f29-a1ce-173d75630dad,MATEMATIK,"Genliği 44 mm olarak ölçülen depremin Richter ölçeğine göre büyüklüğü yaklaşık olarak kaçtır? ($\log 44 \approx 1,6$)","4,2","4,4","4,5","4,6","4,8",D
b2d0e2ff-3ee8-5fae-adba-43e4ca98b860,MATEMATIK,"Gerçek sayılar kümesi üzerinde tanımlı bir $f$ fonksiyonu her $x \in [-5, 5]$ için $f(x) = |x|$ Her $x \in \mathbb{R}$ için $f(x) = f(x-10)$ eşitliklerini sağladığına göre, $f(2018)$ değeri kaçtır?",1,2,3,4,5,B
d89e6d95-b5cd-5c4b-8fb2-f0aaeca639e0,GEOMETRI,"Köşegenleri dik kesişen ve alanları $S_1$, $S_2$, $S_3$, $S_4$ olan üç dörtgenin köşegen uzunlukları ile oluşturulan sıralı ikililer santimetre cinsinden sırasıyla $(6, 4)$, $(3, 6)$, $(12, 2)$ olduğuna göre, bu dörtgenlerin alanları için aşağıdakilerden hangisi doğrudur?",$S_1 < S_2 < S_3$,$S_2 < S_1 < S_3$,$S_1 = S_2 < S_3$,$S_1 < S_3 = S_2$,$S_1 = S_2 = S_3$,E
aec5386f-d9ca-5c81-924b-a743aa75e2de,KIMYA,"$0,3$ mol $CO_3^{2-}$ iyonu için; I. $9$ mol nötron içerir. II. $0,9$ mol proton içerir. III. $9,6$ mol elektron içerir. ifadelerinden hangileri doğrudur? ($^{12}C$, $^{16}O$)",Yalnız I,Yalnız II,Yalnız III,I ve III,II ve III,D
9914f0a2-b16f-570f-8abf-f295276bfd85,FIZIK,"Compton Olayı'nda elektronla etkileşen foton enerjisinin $\frac{1}{3}$'ünü yitiriyor. Buna göre, saçılan fotonun momentum büyüklüğü, gelen fotonunkinin kaç katıdır?",$\frac{2}{3}$,$\frac{1}{3}$,$\frac{1}{6}$,$\frac{3}{2}$,1,A
64e97a21-e85f-5c9a-b3a7-0036cfdf427a,BIYOLOJI,"Bir bilim insanı ""Yeşil bitkilerdeki bazı hücrelerde hem kloroplast hem de mitokondri vardır."" hipotezini kuruyor. Bu bilim insanı, hipotezini ispatlamak için aşağıdaki bitki kısımlarından hangisine ait hücreleri incelemelidir?",Yapraktaki stoma bekçi hücresini,Kökteki parankima hücresini,Yapraktaki epidermis hücresini,Gövdedeki kambiyum hücresini,Kökteki emici tüy hücresini,A
03f039f6-8105-588b-b3cd-c2b833e2481a,MATEMATIK,$\sqrt{\log_{2} x} - \log_{2} x = 0$ denkleminin kökler toplamı kaçtır?,726,826,625,25,6,A
cbbbd05d-a085-5979-be96-0e3b12bd4f56,MATEMATIK,"limitinin değeri kaçtır?
$\lim_{x \to -3^+} \frac{\sqrt{x^2-6x+9}+2x+6}{|3x+9|}$",$-\frac{2}{3}$,$-\frac{1}{3}$,-1,$\frac{1}{3}$,$\frac{2}{3}$,B
12b5c1ef-b8e4-5690-bc8d-b9141ada965f,MATEMATIK,"$a$ bir pozitif gerçel sayıdır. $|7x-a| \le 5a$ eşitsizliğinin en geniş çözüm aralığı $[m,n]$ ve $n-m=20$ olduğuna göre $a$ değeri aşağıdakilerden hangisidir?",7,14,21,28,35,E
5aae4e63-1f1a-597b-8c44-a8c1799a3162,MATEMATIK,"$P(x)$ polinomunun derecesi 4 ve $Q(x)$ polinomunun derecesi 3 olduğuna göre, $P(x) \cdot Q(x^2)$ polinomunun derecesi kaçtır?",7,10,12,36,13,B
0716108f-4ae4-5dd2-9cca-d8caa5a79913,TARIH,"""Cesarete karşı hayranlık duymak ve birbirlerine bağımlı olarak yaşamayı yüz kızartıcı bir durum olarak görmek bizim geleneğimizdir. Atalarımızdan toprakla birlikte devraldığımız bağımsızlığımızı feda edemeyiz. Mücadele edecek savaşçılarımızı hâlâ mevcut iken devletimizi korumalıyız."" Asya Hun Devleti'nin kurultayında geçen bu konuşmaya göre Hunlarla ilgili olarak aşağıdakilerden hangisine ulaşılamaz?",Ülke yönetiminde istişareye önem verdiklerine,Devlet kuranlara karşı sorumluluk duyduklarına,Esarete dayalı yaşamayı utanç olarak gördüklerine,Farklı milletlerle iletişim kurmaya karşı olduklarına,Devletin devamlılığına ve özgürlüğe önem verdiklerine,D
deef3c58-0187-5812-a84f-a6b72f78c1ab,MATEMATIK,"Bir fabrikada üretilen telefon sayıları üç gün boyunca incelenmiştir. Bu fabrikada birinci gün güne göre %20 fazla, üçüncü gün de ikinci güne göre %20 fazla telefon üretimi yapılmıştır. İlk iki gün üretilen toplam telefon sayısı üçüncü gün üretilen telefon sayısının 2 katı olsaydı toplam 85 telefon daha fazla üretilecekti.
Buna göre, fabrikada üç gün boyunca kaç telefon üretilmiştir?",370,245,305,505,455,E
9634e2e2-8365-512e-a618-e8c476a6d874,MATEMATIK,"$x, y$ ve $z$ birer tam sayı olmak üzere, $x \cdot y+z$ ifadesinden birinin tek sayı, birinin çift sayı olduğu biliniyor. $x$ tam sayısı çift sayı olduğuna göre, I. $y-z$ II. $x-y-z$ III. $(x-1) \cdot z$ ifadelerinden hangileri kesinlikle bir çift sayıdır?",Yalnız I,Yalnız III,I ve II,II ve III,"I, II ve III",A
c94d9ba8-0b5f-5382-a091-bbaead1866f9,KIMYA,"$X_2O_3^{2-}$ iyonunda toplam 58 elektron bulunduğu-na göre X elementinin periyodik sistemdeki yeri aşağıdaki seçeneklerden hangisinde doğru verilmiştir?
($_{8}O$)",2. periyot 4A grubu,3. periyot 2A grubu,3. periyot 6A grubu,3. periyot 5A grubu,2. periyot 7A grubu,D
6753e06f-33dd-5395-987f-2d4e5d6631c1,MATEMATIK,"ETKİNLİK: 1. Düzlemde bir ABC dar açılı üçgeni çiziniz. 2. $[AC]$ üzerinde $|AD| = 6$ cm olacak şekilde bir D noktası işaretleyip, $[BD]$ ni çiziniz. 3. $[BC]$ üzerinde $|BE| = |EC|$ olacak şekilde bir E noktası işaretleyip, $[AE]$ ni çiziniz. 4. $[AE] \cap [BD] = \{F\}$ ve $|AF| = |FE|$ dir. Yukarıda verilen etkinlikteki çizime göre, $|DC|$ kaç cm'dir?",6,8,9,12,15,D
ee849ad1-6276-51b4-9106-096ee09aeee4,FIZIK,Bir alan içerisinde serbest bırakılan yüklü taneciğin kinetik enerjisi artıyor. Buna göre tanecik I. manyetik II. elektrik III. yer çekimi alanlarından hangisinin tek başına etkili olduğu bir ortama fırlatılmış olabilir?,Yalnız I,Yalnız II,Yalnız III,I ve II,II ve III,E
0a4dc2c7-bee9-5945-85cb-1d9e943b1954,MATEMATIK,"İç açılarının ölçüleri aritmetik bir dizi oluşturan bir konveks çokgenin en küçük iç açısının ölçüsü $80^\circ$ ve en büyük iç açısının ölçüsü $160^\circ$ dir. Buna göre, bu çokgen kaç kenarlıdır?",12,8,6,5,4,C
0200e0d7-7a02-598f-8324-0c75e52f5d03,GEOMETRI,"Analitik düzlemde $(x-4)^2+(y-2)^2=144$ çemberi ile $(x+2)^2+(y-a)^2=4$ çemberleri için teğet olduğuna göre, $a$ nın pozitif değeri kaçtır?",4,6,7,9,10,B
12d20593-c4d7-568e-bd01-dbc5373f03d4,MATEMATIK,"$x$ sayısı, 1'den büyük bir tam sayı olmak üzere, \begin{itemize} \item $64^x$ oranının bir tam sayı olduğu $x$ değerlerinin kümesi A, \item $\ln 256$ oranının bir tam sayı olduğu $x$ değerlerinin kümesi B, \item $\log_x 8$ ifadesinin bir tam sayı olduğu $x$ değerlerinin kümesi C \end{itemize} ile gösterilmektedir. Buna göre, I. 4 II. 64 III. 256 sayılarından hangileri boyalı bölge ile gösterilen kümenin bir elemanıdır?",Yalnız I,Yalnız II,I ve II,I ve III,II ve III,B
95c168ee-ee40-5d9b-b346-9973350e119f,EDEBIYAT,"Aşağıdakilerden hangisi, yay ayraç içinde verilen şiir anlayışıyla yazılamaz?",Ne tuhaftır Ali Rıza ile Ahmed'in hikâyesi Birisi köyde oturur. Şehirdeki köye gider. (I. Yeni şiiri),"Görüyorsun ya bir sevdayı büyütüyoruz seninle Sana değiniyorum, sana ısınıyorum, bu o değil Bak nasıl, beyaza keser gibisine yedi renk Birleşiyoruz sessizce. (II. Yeni şiiri)","Sana gitme demeyeceğim. Ama gitme, Lavinia. Adına gizleyeceğim Sen de bilme, Lavinia. (Hisar şiiri)","Yıllardır, kanda ve ateşte mısralarım Yanan şehirlerin, Ağır tankların tekerlekleri arasında. Biliyorum (Toplumcu Gerçekçi şiir)","Aysel git başımdan ben sana göre değilim Sevincimle andı sarı üzülürsün İçinden bir gemi kalkıp gitmemiş, Uzak yalnızlık limanlarına (Mavi şiiri)",C
5f60c258-c1b8-5988-8ef4-054325335a42,MATEMATIK,$\lim_{x \to \frac{\pi}{2}} \frac{\cos^2 x - \sin^2 x}{\sqrt{3} \cdot \sin x \cdot \cos x}$ ifadesinin değeri kaçtır?,$\frac{1}{3}$,2,$\sqrt{6}$,$2\sqrt{2}$,3,E
0e25dc88-925b-5f9a-819b-fe64bb8d42a0,MATEMATIK,"Üçer yıl ara ile doğmuş üç kardeşin 2007 yılındaki yaşları toplamı babalarının yaşına eşittir. Ortanca ile en büyük çocuğun yaşları toplamı 2017 yılında babalarının yaşına eşit olduğuna göre, en küçük çocuğun 2012 yılındaki yaşı kaçtır?",12,13,14,15,16,D
77db0864-c32f-534b-a419-5d9b60b3049c,MATEMATIK,"Yaş üzüm kurutulduğunda %20'si kadar ağırlığını kaybetmektedir. Yaş üzüm alınıp kuru üzüm olarak %20 kârla satılmak istendiğine göre, 1 kg kuru üzüm fiyatı 1 kg yaş üzümün fiyatından yüzde kaç fazla belirlenmelidir?",25,30,40,50,60,D
e20e430a-4da1-55a4-9f92-5b25935bc625,GEOMETRI,"$ABC$ eşkenar üçgen, $[DE] \parallel [BC]$, $[AF] = [FC]$, $[AB] = 4[AD]$, $[DE] = 3\sqrt{3}$ cm. Yukarıdaki verilere göre, $[EF] = x$ kaç cm'dir?",$2\sqrt{5}$,$\sqrt{21}$,$2\sqrt{6}$,5,$\sqrt{30}$,E
a71eb62f-3278-54ab-91b0-29a1e8432128,MATEMATIK,$\sin1^{\circ} \cdot \cos1^{\circ}$ ifadesinin eşiti aşağıdakilerden hangisidir?,$2\sin2^{\circ}$,$\sin2^{\circ}$,$\frac{\sin2^{\circ}}{2}$,$\frac{\sin2^{\circ}}{4}$,$\frac{\sin8^{\circ}}{8}$,C
ccedeaae-bced-51f2-8451-07b03248229b,KIMYA,"Bir taneciğin elektron alma veya verme durumunda kimyasal ve fiziksel özelliklerinin yanında elektron başına düşen çekim kuvveti de değişir.
X taneciği $X^a$ iyonu hâline geçerken elektron başına düşen çekim kuvveti artmaktadır.
Buna göre,
I. $X^a$ iyonu katyondur.
II. X taneciği $X^a$ ya dönüşürken elektron sayısı azalmıştır.
III. X taneciği $X^a$ hâline geçerken proton sayısı artmıştır.
yargılarından hangileri doğrudur?",Yalnız I,Yalnız II,Yalnız III,I ve II,II ve III,D
0c631e77-413c-5703-ad20-f9d99da04e60,MATEMATIK,$[2\cot x + \frac{3}{\tan x}] \cdot \frac{\sec x}{\operatorname{cosec} x}$ ifadesi aşağıdakilerden hangisine eşittir?,$5\tan x$,$5\cot x$,5,$5\sec x$,$5\operatorname{cosec} x$,C
caf1244f-482a-5b2c-833d-467b98f3cccd,KIMYA,Aşağıda temel haldeki elektron dağılımları verilen elementlerden hangisinin periyodik tabloda bulunduğu grup adı yanlış verilmiştir?,$1s^2$,$1s^2 2s^2 2p^6$,$1s^2 2s^2 2p^6 3s^1$,$1s^2 2s^2 2p^6 3s^2$,$1s^2 2s^2 2p^6 2p^1$,E
321442e9-59c7-5d13-83ea-166f19fab9e1,MATEMATIK,"Bir sınıfta 4 kız ve 3 erkek öğrenci vardır. A, bu sınıftaki bazı öğrencilerden oluşan bir küme olmak üzere, A kümesinde en az bir kız ve en az bir erkek öğrenci vardır. Buna göre, kaç farklı A kümesi yazılabilir?",104,105,106,107,108,D
4340c6bd-7a90-5420-bebd-c3d699a79ae3,MATEMATIK,"$x$ bir tam sayı ve $-8 < x < 6$ olmak üzere, $|3x - 10|$ ifadesinin alabileceği en büyük değer ile en küçük değerin toplamı kaçtır?",18,24,32,36,39,E
7759d8da-252b-530c-b7b7-6ba0812d7da0,MATEMATIK,"$A(2, -1)$ noktasının $y = \frac{x}{2} + n$ doğrusuna göre simetrisi $B(0, k)$ olduğuna göre, $k + n$ toplamı kaçtır?",\frac{3}{2},\frac{5}{2},\frac{7}{2},\frac{9}{2},\frac{11}{2},B
ba7d3b6b-bb9a-53ac-850c-f4ab055a8195,MATEMATIK,"Bir mobilyacının sattığı sehpalar üç veya dört ayaklıdır. Bu mobilyacıda bulunan 38 tane sehpanın toplam ayak sayısı 129'dur.
Buna göre, üç ayaklı sehpa sayısı kaçtır?",23,21,18,16,15,B
9ef529ff-2b6a-5ff1-a582-799ff0e4501d,MATEMATIK,"$27a^3 - b^3 = x$ ve $3a^2b - ab^2 = y$ eşitlikleri veriliyor. Buna göre, $(3a - b)^3$ ifadesinin $x$ ve $y$ türünden eşitini bulunuz.",$x - 3y$,$x + 3y$,$x - y$,$x + y$,$3x - y$,A
c8f80e18-e566-5029-8973-0e0fa6a7fe45,MATEMATIK,$\int_{1}^{2} \frac{x^3-x^2+x-1}{x-1}dx$ integralinin değeri kaçtır?,$\frac{1}{3}$,2,$\frac{7}{3}$,6,$\frac{23}{3}$,C
1005ae37-150d-53fb-8e22-09ef582bd5f7,MATEMATIK,"İkinci dereceden bir $P(x)$ polinomu $x-2$ ve $x+4$ ile tam olarak bölünebilmektedir. Buna göre, $\frac{P(6)}{P(4)}$ oranı kaçtır?",3,$\frac{5}{2}$,2,$\frac{3}{2}$,1,B
1237b6d5-fc14-58b3-95cf-57f397e7dd21,MATEMATIK,"A bir asal sayı olmak üzere, $A+2$ sayısı asal sayı ise veya $A+2$ sayısı iki asal sayının çarpımına eşit oluyorsa A sayısına bir ""Chen asalı"" denir. Buna göre, aşağıdakilerden hangisi bir Chen asalı değildir?",17,19,37,41,43,E
515baab7-f627-5b39-8216-51ec16736d99,BIYOLOJI,"Oksijenli solunumda ETS'ye aktarılan bir çift hidrojen atomunun oksijenle birleşmesi sonucunda, 1 molekül $H_2O$ oluşmaktadır.
1 molekül glikozun yıkımı sürecinde, NAD ve FAD moleküllerinin ilk tuttuğu hidrojen atomu sayısı 24'tür. Bunların hepsi oksijenle birleşince, 12 molekül $H_2O$ oluşur.
Buna rağmen, solunumun genel denkleminde 6 molekül su çıktığının gösterilmesinin nedeni faktörlerinden hangileri olabilir?
I. ETS sonunda oluşan suyun, mitokondri sıvısına aktarılması.
II. solunum reaksiyonları sırasında, toplam 6 molekül oksijenin kullanılması.
III. 6 molekül suyun, krebs devri reaksiyonlarında harcanması.",II ve III,"I, II ve III",Yalnız I,Yalnız II,Yalnız III,A
133c680e-b738-55ce-a511-9fb90453138a,MATEMATIK,"Eş güçteki 10 işçi birlikte bir işi 10 günde yapabilmektedir.
Bu işçi bu işe başladıktan itibaren 1. günün sonunda içlerinden 2 işçi, 2. günün sonunda önceki 2 işçi hariç yeni 2 kişi düzeninde işçiler her günün sonunda kapasitelerini 2 katına çıkarıyor.
Buna göre, 6. günün sonunda işin kaçta kaçı yapılmış olur?
(Kapasitelerini 2 katına çıkaranlar bu durumu iş bitene kadar koruyorlar.)",$\frac{1}{10}$,$\frac{1}{12}$,$\frac{1}{8}$,$\frac{1}{15}$,$\frac{1}{6}$,E
dede264b-bcf0-54a5-870c-82b25832c435,MATEMATIK,"Sayı doğrusu üzerindeki $A(a)$ ve $B(b)$ noktaları arasındaki uzaklık $|a-b|$ şeklinde gösterilir. Buna göre, sayı doğrusu üzerindeki $A(2x+1)$ ve $B(x-3)$ noktaları arasındaki uzaklık 6 birim olduğuna göre, $x$'in negatif değeri kaçtır?",-10,-9,-8,-7,-6,A
89ebe988-f713-5e58-9043-3b8308fda620,MATEMATIK,"Bir torbada 1'den 10'a kadar numaralandırılmış 10 top bulunmaktadır. Bu torbadan rastgele seçilen iki topun numaraları toplamının 12 olduğu bilindiğine göre, 4 numaralı topun çekilmiş olma olasılığı kaçtır?",$\frac{1}{8}$,$\frac{1}{5}$,$\frac{1}{4}$,$\frac{1}{9}$,$\frac{2}{9}$,A
b0b0bc7c-6416-5b65-8c10-2767c2d231bf,KIMYA,"Bir karışım ile ilgili bilgiler şu şekildedir:
• $CO_{(g)}$ ve $SO_{2(g)}$ karışımı normal şartlar altında 22,4 L hacim kaplamaktadır.
• Bu karışım tamamen yakıldığında ortamda $CO_{2(g)}$ ve $SO_{3(g)}$ bulunmaktadır.
• Oluşan $CO_2$ gazı 11 gramdır.
Buna göre, karışımdaki $SO_2$ gazı kaç gramdır?
(C: 12 g/mol, O: 16 g/mol, S: 32 g/mol)",20,40,60,80,120,B
1e3d155a-3bab-5d4d-bc98-9793f43a8b11,FIZIK,"Bilimsel araştırma merkezleri bilimin gelişmesi ve günlük yaşama kazandırılması amacıyla kurulan dünyamızda ve ülkemizde de olan merkezlerdir.
Buna göre, bilim araştırma merkezlerinin isimlerinin kendileriyle ilgili tanımların yanındaki kutucuğa yazılarak doğru eşleştirmesi aşağıdakilerden hangisinde doğru verilmiştir?",CERN - ESA - TÜBİTAK - ASELSAN - NASA,CERN - ESA - NASA - TÜBİTAK - ASELSAN,ESA - NASA - TAEK - TÜBİTAK - ASELSAN,ESA - NASA - CERN - TAEK - ASELSAN,CERN - TAEK - NASA - TÜBİTAK - ASELSAN,E
9d7ed3dd-f251-5234-861c-765b16d69566,MATEMATIK,"$P(x)=x^2-6x+9$
$Q(x)=ax^2+bx+c$
polinomları veriliyor.
$P(x-1)=Q(x)$
olimits
olduğuna göre, $a+b+c$ toplamı kaçtır?",9,8,7,6,5,A
ad676e49-2f5b-597a-96b5-0cc827a23819,MATEMATIK,"$f: A \to \mathbb{R}$ olmak üzere, $f(x) = x+4$ fonksiyonu veriliyor. $f(A) = [-4, 8]$ olduğuna göre, $A$ kümesi aşağıdakilerden hangisidir?","$[-8, 4]$","$[-8, 8]$","$[-4, 4]$","$[-4, 8]$","$[0, 12]$",A
5500b860-d315-58fc-aa46-3e92381a0221,TURKCE,Bu sözler aşağıdaki soruların hangisine karşılık söylenmiş olabilir?,Yazar ve eser tercihinizde öne çıkan unsurlar nelerdir?,"Bir eserde öncelediğiniz özellik, sizi çeken yön nedir?",Beciri'in eserlerindeki epik tecrübeler mi sizin tercih nedeniniz oldu?,Yazar tercihinde modernist yazarların bakış açılarındaki farklılık sizi etkiledi mi?,Edebiyat okurluğunuz sürecinde tercihlerinizde zamanla bir değişim oldu mu?,A
65399df4-2c4d-5555-b5fe-b22065e15fd4,MATEMATIK,"Matematik dersinde, Canan sırasıyla aşağıdaki adımları takip ederek işlemler yapmıştır.
I. adım : $6 = 1 \cdot 2 \cdot 3 = e^{\ln 1} \cdot e^{\ln 2} \cdot e^{\ln 3}$
II. adım : $e^{\ln 1} \cdot e^{\ln 2} \cdot e^{\ln 3} = e^{\ln 1 + \ln 2 + \ln 3}$
III. adım : $e^{\ln 1 + \ln 2 + \ln 3} = e^{\ln 6}$
IV. adım : $e^{\ln 6} = e^{\ln (2+4)}$
V. adım : $e^{\ln (2+4)} = e^{\ln 2} + e^{\ln 4}$
VI. adım : $e^{\ln 2} + e^{\ln 4} = e^{\ln 2} \cdot e^{\ln 4}$
VII. adım : $e^{\ln 2} \cdot e^{\ln 4} = 2 \cdot 4 = 8$
Bu adımlar sonunda Canan, $6 = 8$ sonucunu elde etmiştir.
Buna göre, Canan numaralandırılmış adımların hangisinde hata yapmıştır?",II,III,IV,V,VI,D
e2483a51-759e-5c73-979e-7a89eb6c76f7,MATEMATIK,"Sabit olmayan geometrik bir $(a_n)$ dizisi için $\frac{a_1-a_1}{a_3-a_2}=-1$ olduğuna göre, $\frac{a_4}{a_1}+\frac{a_3}{a_2}$ ifadesinin değeri kaçtır?",-3,-2,0,2,3,B
cf8b72cb-a1b9-5719-8ff5-4db9deb53246,TURKCE,"Yahya Kemal'in şiirlerindeki imgesel dil, onun şiir dünyasının anlam ve dil hazinesinin ortaya konması açısından büyük bir önem taşır. İmgenin mistisizmini şiir içinde yeniden yapılandıran şair, öznel simge dünyasını kendi bilinç ve bilinçaltı edinmeleriyle oluştururken aynı zamanda içinde yaşadığı kültürün geleneksel simgelerini de derin bir anlam evresi oluşturacak şekilde ortaya koyar. Eserin içeriğini bir şekilde yapılandırır. Oluşturduğu bu derin anlam ağı gelenekselden evrensele doğru ilerledikçe şairin imge düzeni dünyanın mitolojik anlamında oyulmasına imgenin diliyle yardımcı tanımlar.

Bu parçada vurgulanmak istenen temel olgu aşağıdakilerden hangisidir?",Şairin üslubu ve dizemi,Şairin imgelerinin eserinin içeriğine olan etkisi,Bilinçaltı ve imgenin koordinasyonu,Anlam derinliğinde imgenin yeri,İmgenin güzellik unsuruna olan faydaları,B
8a9f417a-1f03-5ab0-907f-0f1dab6eeb69,MATEMATIK,"$P(x)$ gerçek katsayılı bir polinomdur. $P(x^2-5) = 3x^2 + n$ ve $P(2) = 5$ olduğuna göre, $P(4)$ kaçtır?",11,-17,-10,10,12,A
112f7d0f-6cf8-5c5f-9153-a4f0605913fd,TURKCE,"Nureddin Mahmud, Sultan I. Mesud'un ölümüyle yaşanan iç karışıklıktan istifade ederek Selçuklu idaresinde olan Rabân, Merzuban ve Ayıntab kentlerine saldırarak oraları ele geçirmişti. Nureddin Mahmud'un, Anadolu Selçuklu Devleti aleyhine başlattığı bu ilk hareketi konusunda İbnü'l-Kalanisi ve Ebû Şâme, Nureddin Mahmud'un Konya önlerine kadar ilerlediğini ve bunu haber alan sultanın elçiler göndererek onu uyardığını ifade etmektedirler.
Bu parçada aşağıdaki ses olaylarından hangisi örneklendirilmiştir?",Ünsüz düşmesi,Ünlü türemesi,Ünlü değişimi,Ünlü daralması,Ünlü düşmesi,E
3176717a-685d-5e65-a2c2-7914c52bb5cd,MATEMATIK,"$P(x)$ ve $Q(x)$ gerçek katsayılı polinomlar olmak üzere, hem $P(x)$ polinomunun hem de $Q(x)$ polinomunun derecesi $P(x)-Q(x)$ polinomunun derecesinden büyüktür. Buna göre, aşağıdakilerden hangisi her zaman doğrudur?",$P(x)$ ve $Q(x)$ polinomlarının dereceleri $0$ (sıfır) dır.,$P(x)$ ve $Q(x)$ polinomlarının katsayıları toplamları $0$ (sıfır) dır.,$P(x)$ ve $Q(x)$ polinomlarının sabit terimleri $0$ (sıfır) dır.,$P(x)$ ve $Q(x)$ sıfır polinomudur.,$P(x)$ ve $Q(x)$ polinomlarının dereceleri eşit ve başkatsayılarının toplamı $0$ (sıfır) dır.,E
