id,subject_area,q,oa,ob,oc,od,oe,key
5fb9dd76-58ab-5d7c-93c0-1b4b146666ac,MATEMATIK,"a bir gerçek sayı olmak üzere, $x+1<a$ eşitsizliği ile ilgili aşağıdakiler bilinmektedir.
• $x=0$ bu eşitsizliği sağlar.
• $x=4$ bu eşitsizliği sağlamaz.
Buna göre, a sayısının alabileceği değerleri ifade eden en geniş aralık aşağıdakilerden hangisidir?","$[0,4]$","$[0,4)$","$[1,4]$","$[1,5)$","$[1,5]$",D
7a714129-0592-54c3-a4bd-0b7c35ed1baa,TARIH,"Osmanlı Devleti ile ilgili Avrupa'da ortaya çıkan ""yenilmez Türk"" imajı, özellikle XVII. yüzyıldan itibaren bozulmaya başlamış ve Avrupalıların kendilerine olan güvenleri artmıştır.
Buna göre Osmanlı Devleti'nin ""yenilmez Türk"" imajının sarsılmasında aşağıdakilerden hangisinin etkili olduğu söylenebilir?",Cerbe Deniz Savaşı'nın yaşanması,Ekber Erşed sisteminin uygulanması,Otuz Yıl Savaşları'nın yaşanması,II. Viyana Kuşatması'nın yapılması,Bağdat Seferi'nin düzenlenmesi,D
2540003a-9633-55ee-b812-dc69017a612f,TURKCE,"Bir şarkıda dendiği gibi ""içimizde aç hevesler"" vardır. Hep mutluluk düşler, üstelik bunu sonu gelmez arzularda ararız. Bitmez tükenmez hırslarımız vardır. Planlar kurar, belki de koca bir ömrü hep mutluluk aramakla geçiririz. Ve çoğu kez mutlu olmak, zengin olmakla aynı anlama gelmektedir. Bir ömür yaşar da hayatın her ay rıntısında, varlığın yüzüne sinmiş mutluluk izlerini göremeyiz. İsterseniz buna, sevinç izleri diyelim. Çünkü insan, mutlu olmaktan çok, sevinçli anlar yaşar. Küçük şeyler ve küçük sevinçler... Ağız tadıyla yaşamak istiyorsak küçük şeylerden mutluluk çıkarmasına şartını öğrenmeliyiz.
Bu parçada asıl anlatılmak istenen, aşağıdakilerden hangisidir?",İnsanların önlerindeki mutluluğu görmeyip mutluluk arayışına girdikleri,Basit şeylerden mutlu olmayı bilmenin hayatı güzelleştirdiği,Ağız tadıyla yaşamak için gerekli şeyleri arayıp bulmak gerektiği,"İnsan, ne yaparsa yapsın mutluluğa ulaşmanın şans meselesi olduğu",Bitmez tükenmez hırslarımızın mutluluğumuza engel olduğu,B
8d7ea4a0-6605-583c-a452-bc20149c5277,MATEMATIK,"Sezyum-137, radyoaktif bir izotoptur ve her 30 yılda bir kütlesinin yarısı yok olmaktadır. $D = 100 \cdot \left(\frac{1}{2}\right)^{\frac{t}{30}}$ t: yıl sonra kalan gram cinsinden madde miktarıdır. Başlangıçta 100 gram olan Sezyum-137 örneğinde geriye 12,5 gram kalması için kaç yıl geçmesi gerekmektedir?",60,80,90,120,240,C
ad74eeba-a2ee-52d9-996f-7dd9104fcb33,MATEMATIK,I. $ 2^n $ II. $ n^2 $ III. $ 2^{n-1} $ ifadelerinden hangileri bir geometrik dizinin genel terimi olabilir?,Yalnız I,I ve II,II ve III,Yalnız III,I ve III,E
bb020ae0-b80e-5a5d-874c-e3c7b2b54c9f,TARIH,"I. Alâeddin Keykubad'ın Moğollara karşı birlikte hareket etme teklifini reddeden, Ahlat'ı kuşatarak Anadolu'da yeni bir tehdit oluşturan ve Yassıçemen Savaşı'nda Türkiye Selçukluları tarafından mağlup edilen devlet aşağıdakilerden hangisidir?",Karakoyunlular,Gazneliler,Bizans,Akkoyunlular,Harzemşahlar,E
6abbd90a-6b6f-5778-b9fa-23756f53abbb,TARIH,"XVII. yüzyılda Koçi Bey tarafından hazırlanan risalede, ehil olmayan kişilere müderrislik verildiği ve ilmiye mensuplarının kısa sürede görevden alındığı belirtilmiştir.
Bu durumun,
I. bilim hayatında durgunluğun başlaması,
II. ilköğretimin zorunlu hâle gelmesi,
III. pozitif bilimlere önem verilmesi
sonuçlarından hangilerine yol açtığı savunulabilir?",Yalnız I,Yalnız II,Yalnız III,I ve II,II ve III,A
1ab435aa-2249-5134-80ac-f9cd6d82c060,MATEMATIK,"Kitap satan bir internet mağazasında alışveriş tutarı 100 TL'den az olan müşterilerden 6 TL kargo ücreti alınırken alışveriş tutarı 100 TL'den fazla olan müşterilerden kargo ücreti alınmamaktadır. Bu mağazadan öğrencilerine aynı kitaptan 3 tane alan Canan Öğretmen, bir hafta sonra tüm kitaplarda etiket fiyatı üzerinden %25 indirim uygulandığını görüyor. Bu mağazadan aynı kitaptan 3 tane daha alan Canan Öğretmen, önceki alışverişine göre 21 TL eksik ödeme yapıyor. Buna göre Canan Öğretmen'in aldığı kitaplardan her birinin etiket fiyatı, I. 28 TL II. 32 TL III. 36 TL değerlerinden hangileri olabilir?",Yalnız I,I ve II,Yalnız III,II ve III,I ve III,D
763ea58f-2bcf-51fd-82de-dcab2455b160,MATEMATIK,"$\frac{1 + \tan x}{1 + \cot x} = a$ olduğuna göre, $\cot x$ ifadesinin $a$ türünden eşiti aşağıdakilerden hangisidir?",$a$,$-a$,$\frac{1}{a}$,$2a$,$\frac{a}{2}$,C
c2dfb19c-3c6f-5952-8825-44e529341484,MATEMATIK,$f(x) = -x^2 + 6x - 1$ fonksiyonunun azalan olduğu aralık hangisidir?,"$[3, \infty)$","$[-3, \infty)$","$[-\infty, 3]$","$[-\infty, -3]$","$[0, 3]$",A
3892858e-745d-5164-a876-86c4e2d995e6,MATEMATIK,"$P(x)$ gerçek katsayılı bir polinom olmak üzere, $P(x) - 2P(x+2)$ polinomunun $x^2-4$ ile bölümünden elde edilen kalan $6x-3$'tür. Buna göre, $\frac{P(-4)}{P(4)}$ oranı kaçtır?",-1,$-\frac{4}{5}$,$-\frac{3}{5}$,$-\frac{1}{5}$,$\frac{2}{5}$,C
e434a043-740e-56f3-8006-cdcaf5461a5c,MATEMATIK,$f: \mathbb{R} \to A$ olmak üzere $f(x) = \frac{1}{x^2+1}$ fonksiyonunun görüntü kümesi olan $A$ aşağıdakilerden hangisidir?,"$[-\frac{1}{2}, \frac{1}{2}]$","$[-1,1]$","$[-\frac{1}{2}, 1]$","$(0,1]$","$[0, \frac{1}{2}]$",D
e26cff19-376c-5187-943b-0245cfd8c41c,KIMYA,"$_{10}^{20}X$, $_{10}^{21}Y$ ve $_{11}^{22}Z$ element atomlarıyla ilgili
I. X ve Y aynı elementin izotop atomlarıdır.
II. Z element atomunun elektron ve nötron sayıları eşittir.
III. Y ve Z element atomlarının nötron sayıları eşittir.
ifadelerinden hangileri doğrudur?",Yalnız I,Yalnız II,I ve III,II ve III,"I, II ve III",C
abc0fe9e-27d1-552e-a76d-6c8a59146b20,MATEMATIK,"$a, b$ ve $c$ tam sayılardır. $\frac{5ab+1}{6}=c$ olduğuna göre, aşağıdakilerden hangisi kesinlikle doğrudur?",$a$ çifttir.,$c$ çifttir.,$b$ tektir.,$a+b$ tektir.,$a-c$ çifttir.,D
f6024ca7-ceb8-5bb7-ad7a-27841ef804bb,MATEMATIK,"$x=4$ ve $y=-2$ olmak üzere, $\frac{x+y}{x}-\frac{x-y}{y}$ ifadesinin değeri kaçtır?",-7,-3,4,5,1,A
8165c185-ebff-55c7-9339-984b7647f9da,KIMYA,"Periyodik sistemde 3. periyotta atom numarasının azaldığı yönde,
I. İyonlaşma enerjisi
II. Elektronegatiflik
III. Atom çapı
niceliklerinden hangileri artar?",Yalnız I,Yalnız II,I ve III,II ve III,"I, II ve III",C
d06bdfae-01da-5925-bd6c-c69c6f39666e,MATEMATIK,"I. İki basamaklı en küçük üçgensel sayı 15'tir.
II. İki basamaklı en çok 6 tane karesel sayı vardır.
III. Ardışık iki üçgensel sayının toplamı bir karesel sayıdır.
Buna göre, yukarıda verilen ifadelerden hangileri doğrudur?",Yalnız II,Yalnız III,II ve III,I ve II,I ve III,E
692dc243-d7ad-5ff3-904f-11a58506f4c9,MATEMATIK,$f(x) = (x^2+2x)^4$ fonksiyonunun $x=4$ noktasındaki türevinin değeri kaçtır?,144,128,120,118,116,C
bc012d73-dbdf-501a-bd69-7f952edbea7a,FIZIK,"Bir fotoelektrik deneyinde eşik frekansı $3f$ olan bir metal üzerine $4f$ frekanslı fotonlar düşürüldüğünde sökülen fotoelektronların maksimum kinetik enerjisi $5 \text{ eV}$ olmaktadır.
Buna göre, aynı metal üzerine $6f$ frekanslı fotonlar düşürülürse, sökülen fotoelektronların maksimum kinetik enerjisi kaç eV olur?",20,15,12,9,8,D
a42d2d8d-5e51-5f39-825f-5b534e542920,MATEMATIK,a ve b birer tam sayı olmak üzere $a-b=18$ olduğuna göre $a+b$ toplamının alabileceği en küçük değer kaçtır?,-19,-9,-18,9,11,C
0a403ab6-3b85-5bb7-9dd2-cb0833a9dc32,EDEBIYAT,"Edebiyat eğitimi; estetik zevkin gelişmesi, kültürel değerleri somut olarak ifadesi ve yorumlanması, sürdürülen hayatın farklı bir dikkat ve duyarlılıkla dile getirilmesi bakımından son derece önemlidir. Bu nedenle edebiyat, sanatların dil malzemesiyle hayat verdiği estetik değere haiz edebî metni, varoluş amacı doğrultusunda anlamlandırmlandırma, duymak/duyurma, sezme/sezdirme üzerinde odaklaşan bir tür sanat eğitimidir. Temel amacı da öğrencinin yaratılışından getirdiği güzellik duygusunu ortaya çıkarmak, geliştirip zenginleştirmek ve terbiye etmektir. Genç beyin ve ruhlara, evrensel insan ruhunun son derece karmaşık duyarlıklarını sezdirme, yüzyılların önde sürdürüle dövüle billurlaşmış millî zevki latırmak, mensubu bulunduğu milletin hayatı ve kültürünü estetik bir çerçeve içinde tanıtmak, konuştuğu dilin incelikleri, güzellikleri ve zenginliklerini göstermek de edebiyat eğitiminin amaçlarındandır.
Bu parçadan aşağıdakilerden hangisi çıkarılamaz?","Edebiyat eğitimi, içinde yaşanılan toplumun estetik zevkini göstermek ve tanıtmak amacını taşır.",Edebiyat eğitimiyle öğrencilerin yaratılışından getirdiği estetik yatkınlığı ortaya çıkarmak amaçlanmaktadır.,"Edebiyat eğitiminde, öğrencilere evrensel bir estetik anlayışı kazandırmak için dünyaya ait örneklerin tanıtılması amaçlanır.","Edebiyat eğitimi, malzemesi dil olan metinleri anlamaya ve çözümlemeye yönelik bir eğitimdir.",Edebiyat eğitimi aynı zamanda bir sanat eğitimidir.,C
6ff150cd-9969-538c-865d-0f719d75b416,MATEMATIK,"Bir mağazada ürünlerin her birine $x$ TL indirim yapılmaktadır. Aynı üründen iki tane alan kişilere ise ikinci ürün için $x$'in $\frac{2}{3}$'ü kadar ilave indirim yapılmaktadır.
Bu mağazada çalışan kasiyer, iki tane ürün alan bir müşteriye ikinci ürün için $x$ TL indirimin yanlışlıkla $\frac{3}{2}$'si kadar ilave indirim uygulamıştır.
Bu müşteriye uygulanan toplam indirim 63 TL olduğuna göre kaç TL fazla indirim yapılmıştır?",9,12,15,18,21,C
8a1a318a-c38a-5fd7-917d-f4c6cf1db698,MATEMATIK,"$3 \cdot x^{m+4} + (m-3)x + m + 5 = 0$ denklemi ikinci dereceden bir bilinmeyenli denklem olduğuna göre, $m$ sayısı aşağıdakilerden hangisidir?",-4,3,-2,2,-5,C
ea3d0f5d-acd4-57c5-a13e-224004e1e579,MATEMATIK,$\frac{x}{2} < 3$ şartını sağlayan en büyük tam sayı kaçtır?,6,7,5,4,8,C
b5e83c39-5488-54da-85da-741524c5d7ac,TURKCE,"(I) Binlerce yıldır devam eden gözlem, deney ve hesaplar sonucu birçok sırrın çözülmüş olsa da Güneş sisteminde hâlâ keşfedilecek çok şey var. (II) Üstelik bunlar gündelik yaşantımızı yakından ilgilendiriyor. (III) Yakın Uzay ile ilgili çokça sorulanı ilgilendiren, Güneş sisteminde hoyratça bir yolculuğa çıkıyoruz. (IV) Kendimizi bilim insanlarının yerine koyarak bu keşfe katılmak ister misiniz? (V) Yolculuğumuz boyunca, bilimsel yasaların o kadar da karmaşık olmadığını, tam tersine bizi o yasalara ulaştıran düşünce şeklinin ne kadar doğal, açık ve keyif verici olduğunu göreceksiniz.

Bu parçadan numaralanmış cümlelerden hangisi çıkarılırsa parçanın anlam akışında bozulma olmaz?",I,II,III,IV,V,C
f73365c8-51c5-5298-8a0d-d068af1d35d6,MATEMATIK,log$_{2}(n+3)! - \text{log}_{2}(n+2)! \le 3$ eşitsizliğini sağlayan $n$ tam sayılarının toplamı kaçtır?,6,7,8,9,10,B
0fba93c0-7624-5ca3-88fc-e288f54fab71,MATEMATIK,"$$x_1$$ ve $$x_2$$ sırasıyla 2 ve 3 ile doğru, $$x_2$$ ve $$x_3$$ sırasıyla 3 ile 18 ile ters orantılıdır. Buna göre, $$x_1:x_3$$ kaçtır?",4,6,$$\frac{1}{2}$$,$$\frac{1}{4}$$,$$\frac{1}{6}$$,E
3200dafe-7aed-52ba-8192-1849ef503add,MATEMATIK,"Tuz oranı %28 olan $a$ kg tuzlu su ile tuz oranı %42 olan $b$ kg tuzlu su karıştırılıyor. $a < b$ olduğuna göre, elde edilen bu karışımın tuz oranı aşağıdakilerden hangisi olabilir?",32,33,34,35,36,E
0884c36d-0bef-510a-9eb1-45dd5c7c38a5,MATEMATIK,"$f: \mathbb{R} \to \mathbb{R}$ olmak üzere, $f(x) = \begin{cases} \frac{x^2-a^2}{x-a}, & x < a \\ x^2, & x \ge a \end{cases}$ fonksiyonu $x=a$ noktasında sürekli olduğuna göre, $a$'nın alabileceği en büyük değer kaçtır?",0,2,4,9,10,C
33b089e8-2e1d-558e-9cbf-6e5e96f1db43,MATEMATIK,$\log_2 \{3^{\log_3 [\log_2 (\log_5 5)]}\}$ işleminin sonucu kaçtır?,$0$,$\frac{1}{3}$,$\frac{1}{2}$,$1$,$3$,A
bdd1be9a-0056-5183-9191-390fa6a25170,MATEMATIK,"$x^2 - 5x - 1 = 0$ denkleminin kökleri $x_1$ ve $x_2$ dir. Buna göre, $\frac{x_1^2 - 1}{x_2} - \frac{x_2^2 - 1}{x_1}$ ifadesinin değeri kaçtır?",4,5,6,7,8,D
1066a787-4a10-54ff-b134-fb698eaccefd,KIMYA,"77 gram $CCl_4$ elde edebilmek için en az kaç gram $CH_4$ gazı yeterli miktardaki $Cl_2$ gazı ile tepkimeye girmelidir? (Mol kütleleri: C: $12 \text{ g/mol}$, H: $1 \text{ g/mol}$, Cl: $35.5 \text{ g/mol}$)",8,16,32,64,128,A
69d0ac9f-b088-5a84-8bb1-a80b9b3ead5a,KIMYA,"CH$_3$-CH$_2$-C(=O)-OH + H$_2$O $\xrightarrow{X}$ Y
CH$_3$-C(=O)-O-CH$_3$ $\xrightarrow{Y, H^+}$ Z + H$_2$O
tepkimelerdeki X, Y ve Z maddeleri ile ilgili
I. X, etil alkoldür.
II. Y, ester bileşiğidir.
III. Z, metil etanoattır.
ifadelerinden hangileri doğrudur?",Yalnız I,Yalnız II,I ve II,I ve III,"I, II ve III",B
dede0469-1148-57e1-a057-b8bb82b90ee0,MATEMATIK,"Bir iş yerindeki soğutucunun iş yerine ait aylık elektrik faturası bedeline yansıması 48 TL'dir. Buna göre, elektriğe %25 zam gelirse aynı soğutucunun aylık elektrik faturasına yansıması kaç TL olur?",56,60,62,64,72,B
29e793b6-e70e-5193-958f-844cefbddcfc,MATEMATIK,$(\frac{x-2}{x+3})^2 - 3|\frac{x-2}{x+3}| - 2 = 0$ denkleminin kökler çarpımı kaçtır?,$\frac{7}{2}$,$\frac{13}{4}$,3,$\frac{11}{4}$,$\frac{5}{2}$,D
92da4bae-3981-5a5d-acd9-08e185022ba6,MATEMATIK,"$f(x)=x^3+ax^2-4x+1$ fonksiyonunun $A(2, f(2))$ noktası ekstremum noktası olduğuna göre, $a$ değeri kaçtır?",-8,-6,-4,-2,0,C
0ec66e06-0bd9-5054-b5a8-befe738522f8,MATEMATIK,"$f: \mathbb{R} \to \mathbb{R}^+$ olmak üzere, $f(x) = 7^{x}+2$ fonksiyonu için I. Görüntü kümesi $(2, \infty)$ aralığıdır. II. Bire bir fonksiyondur. III. $f^{-1}(x) = \log_7(x-2)$ ifadelerinden hangileri daima doğrudur?",Yalnız I,I ve II,I ve III,II ve III,"I, II ve III",E
ca8f9df8-29ee-5b3f-b38d-87a75e2c5559,MATEMATIK,"İşleminin sonucu kaçtır?
$$\frac{\frac{2}{3} - \frac{3}{4}}{\frac{3}{5} - \frac{4}{5}} + \frac{\frac{4}{5}}{\frac{3}{4}}$$",$\frac{1}{5}$,$1 - \frac{4}{15}$,$1 - \frac{1}{3}$,$1 - \frac{2}{5}$,$1 - \frac{7}{15}$,C
3c774298-8eac-5b1b-83a7-ebf60afb6420,MATEMATIK,"$P(x)$ gerçek katsayılı bir polinom olmak üzere, $(x+1) \cdot P(x) = 2x^3 - ax^2 - 3x + 2$ olduğuna göre, $P(x)$ polinomunun $(x-1)$ ile bölümünden kalan kaçtır?",-2,-1,0,1,2,B
1b77a2de-ffea-51f3-97f3-b3ca38030c30,MATEMATIK,"Feridun aşağıdaki şekildeki A noktasından yola çıkmış ve A - K şehir içi yolunu aldıktan sonra hiç durmadan K - B şehirler arası yolunu almıştır.
Feridun'un aracı, şehir içi yolda sabit ve ortalama her 100 kilometrede 10 litre yakıt tüketirken şehirler arası yolda sabit ve ortalama her 100 kilometrede 6 litre yakıt tüketmektedir.
A ve B noktaları arası 100 km olup Feridun'un aracı bu mesafede ortalama 7 litre yakıt tükettiğine göre A - K yolu kaç kilometredir?",15,20,25,30,35,C
037c0d1b-0840-5d3c-a1ea-3b114f8462ad,MATEMATIK,$$\frac{1}{x^{2010}} < 0$$ $$\frac{1}{x^{2011}} > 0$$ eşitsizlik sisteminin en geniş çözüm aralığı aşağıdakilerden hangisidir?,"$$(-\infty, 0)$$","$$(-1, 0)$$","$$(0, -1)$$","$$(1, \infty)$$","$$(0, \infty)$$",E
db69a45c-0eac-58bb-a0fc-2876035d186e,MATEMATIK,$x^2-6x+34=0$ denkleminin köklerinden biri aşağıdakilerden hangisidir?,$2+3i$,$3-i$,$3+2i$,$4-3i$,$3+5i$,C
8800db7d-688f-5719-8df4-cd2c569b6230,TURKCE,"Sekizinci yüzyılda taş sütunlar üzerine Göktürk harfleriyle yazılmış olan Orhun Abideleri, Türkçenin ilk yazılı eseridir. Bu cümlelerden kesin olarak çıkarılabilecek yargı aşağıdakilerden hangisidir?","Orhun Abideleri, Türkçenin ilk yazılı eseridir.",Türkçeyle ilgili en eski yapıt Orhun Abideleri'dir.,"Türkçe, Orhun Abideleri dışında da edebiyat dili olarak kullanılmıştır.","Edebiyat dili olarak kullanılan en eski dil, Türkçedir.",Türkçede Orhun Abideleri'nden etkilenen birçok yapıt kaleme alınmıştır.,A
920799cc-e7f1-5401-863e-07cd20dd1f5b,MATEMATIK,"Atık metallerden heykel yapan bir sanat atölyesinde 12 kg bakır, 1,5 kg gümüş ve 4,5 kg çinko eritilip bir karışım yapılmıştır. Buna göre, karışımdaki gümüş oranının %40 olması için karışıma kaç kg daha gümüş eritilmesi gerekir?",8,"8,5",9,"9,5",10,D
55bedf31-14a1-5bb7-ba6c-a93ed776c99d,MATEMATIK,"Bir kap dolusu cevizin tamamı $6$ arkadaşa dağıtılıyor.
• En çok ceviz alan kişi, tüm cevizlerin $\frac{1}{3}$'ünü almıştır.
• En az ceviz alan kişi, kalan cevizlerin $\frac{1}{7}$'sini almıştır.
• Geriye kalan cevizler diğer $4$ arkadaşa eşit olarak paylaştırılmıştır.
Buna göre, herhangi iki arkadaşın aldığı cevizlerin toplam sayısı aşağıdakilerden hangisi olamaz?",20,24,25,28,36,C
b3e2631b-319d-563d-8b33-4074ebd82760,MATEMATIK,"$AB$ iki basamaklı bir doğal sayı olmak üzere $AB - B + A$ sayısı, 3 basamaklı bir sayı olduğuna göre, kaç tane $AB$ iki basamaklı sayısı yazılabilir?",10,13,12,11,14,A
2fc73a2a-def7-56c8-aa82-8d65504edfad,MATEMATIK,"Bir elektronik eşya mağazasından bir fön makinesi ile bir saç düzleştirici alan Emel, iki ürünün etiket fiyatlarının toplamını hesaplayıp kasiyere hesapladığı kadar ücret vermiştir. Kasiyerde fön makinesinin %10, saç düzleştiricinin %20 indirim ile satıldığını söyleyerek Emel'e 48 TL para üstü veriyor. Saç düzleştiricinin etiket fiyatı fön makinesinin etiket fiyatından 60 TL fazla olduğuna göre kasiyer, saç düzleştirici için Emel'den kaç TL para almıştır?",136,144,150,164,172,B
b4269547-19b0-586b-899e-658a076c948a,COGRAFYA,"Bir ülkedeki; I. konut (mesken) tipleri, II. kalkınma hızı, III. doğal kaynakların tüketimi, IV. kadın ve erkek nüfus oranı özelliklerinden hangileri hızlı nüfus artışından daha fazla etkilenir?",I ve II,I ve III,II ve III,II ve IV,III ve IV,C
