id,subject_area,q,oa,ob,oc,od,oe,key
213e0c1b-edcf-5bfa-8913-eee8a5ba9580,MATEMATIK,"$a$ ve $b$ birer gerçek sayı olmak üzere, $f(x)=x^3-(a+b)x^2+6$ fonksiyonunun yerel ekstremum noktalarının apsisleri toplamı $4$ olduğuna göre, $a+b$ toplamı kaçtır?",4,6,8,12,16,B
92adad04-b5b4-5dc2-9d1b-f6b5541f7fea,FIZIK,"Bilim insanları, göçmen kuşların yönlerini nasıl buldukları hakkında çeşitli teoriler öne sürmüştür. Yapılan araştırmalarda, bazı kuşların gaga ve boyun kısımlarında manyetik taneciklerin görülmesi, göçmen kuşların yollarını nasıl buldukları sorusuna bir cevap olmaktadır. Buna göre, I. Kuşlar, dünyanın manyetik alan çizgilerine göre yönlerini tayin edebilirler. II. Kuşların gagaları doğal bir pusula görevi görmektedir. III. İnsanların yaptığı radyo kuleleri, elektrik hatları gibi benzeri yapılar kuşların yönlerini bulmalarını etkileyebilir. yargılarından hangileri doğru olabilir?","I, II ve III",I ve II,II ve III,Yalnız II,Yalnız I,A
3fbefc97-b718-593a-b1ea-ccb65cb77565,EDEBIYAT,"Ben dağlara meftunum sen denizlere hayran
Çeker dalgalar seni beniyle büyütür orman
Bu beyitte aşağıdakilerin hangisinde açıklanan edebî sanat vardır?",Birinci dizede sözcükler yerini ikinci dizede bunlarla ilgili başka sözcükler sıralama,Doğal bir durumu anlam inceliği oluşturmak için güzel bir nedene bağlama,Söylenilen düşüncenin inandırıcılığının artması için atasözü söyleme,Şiirde ifade edilen duygu ve fikirlerden aniden vazgeçip sonra tekrar ve daha güçlü bir biçimde aynı duygu ve fikirlere dönme,Okurda şaşkınlık uyandırmak için sözü beklenmedik bir sonuca bağlama,A
4a4e9757-5bd4-5ca2-be81-7c8175d656ff,MATEMATIK,"13 kişinin bulunduğu bir toplulukta kişilerin yaşları 3'ün katı olan ardışık doğal sayılardır. Bu kişilerin yaşları toplamı 273 olduğuna göre, bu toplulukta yaşı 24'ten büyük olan kaç kişi vardır?",5,6,7,8,9,C
7f1e3608-33e4-5c45-9409-04283534f8cf,MATEMATIK,Bir depoyu belli sayıdaki özdeş musluklar 24 saatte doldurabilmektedir. Buna göre muslukların akış hızı %20 oranında artırılıp musluk sayısı %20 oranında azaltılırsa aynı depo kaç saatte dolar?,24,20,40,48,50,E
3f186633-fab6-52d2-b362-9b6a7653dbbe,MATEMATIK,${\left\{1 + \frac{1}{2}\right\} \cdot \left\{1 + \frac{1}{3}\right\} \cdot \left\{1 + \frac{1}{4}\right\} \cdot ... \cdot \left\{1 + \frac{1}{x}\right\} = 2x - 4}$ olduğuna göre $x$ kaçtır?,1,2,3,4,5,C
dfdc2467-4368-533c-b1f3-9b25248bb59a,MATEMATIK,"Sayfaları 1'den itibaren doğal sayılarla numaralandırılmış bir sözlükte K harfiyle başlayan tüm kelimelerin yer aldığı bölümü bulmaya çalışan birisi, sözlüğün
• 100. sayfasından başlayıp 300. sayfasında bitecek şekilde arama yaptığında, bu bölüme ait 45 sayfa,
• 285. sayfasından başlayıp 350. sayfasında bitecek şekilde arama yaptığında, bu bölüme ait 40 sayfa
bulmuştur.
Buna göre, sözlükteki bu bölüm kaç sayfadan oluşmaktadır?",66,69,72,75,78,B
ecd0cdf9-b895-5d93-99c5-99723740c481,BIYOLOJI,"Bir bitki, kökleriyle topraktan aldığı azotlu inorganik bir tuzu, depo edebileceği organik besine dönüştürmek için;
I. kökte lökoplastlarda depo etme,
II. soymuk boruları ile köke taşıma,
III. kloroplastlarda organik besin haline dönüştürme,
IV. odun boruları ile yapraklara taşıma
olayları aşağıdakilerin hangisinde verilen sıraya göre gerçekleşir?",IV - III - II - I,II - IV - III - I,I - III - II - IV,II - I - IV - III,IV - I - II - III,A
765cf700-ab57-50b3-9859-1cbc0733f1f3,KIMYA,CH$_{3}$–O–CH=CH$_{2}$ yapılı formülü verilen bileşik ile ilgili aşağıdaki yargılardan hangisi yanlıştır?,Karışık (asimetrik) eterdir.,H$_{2}$ ile katılma tepkimesi verebilir.,Cis-trans izomerisi gösterir.,Yandığı zaman CO$_{2}$ ve H$_{2}$O oluşur.,2 – propen – 1 – ol ile yapı izomeridir.,C
aa5f7213-6020-5014-b767-ceeab185b180,MATEMATIK,"$(x \cdot f(x))' = f(x) + x \cdot f'(x)$ eşitliği veriliyor. $\int_1^2 f(x)dx = 5$ ve $\int_1^2 xf'(x)dx = 1$ olduğuna göre, $f(2)$ kaçtır?",2,3,4,5,6,B
2c00d2d3-6cf6-5c8e-b2f0-d40703b52297,KIMYA,"Bir X atomunun temel hâl elektron dağılımında 6 tane orbitalin tam dolu olduğu bilinmektedir. Buna göre, X elementi ile ilgili aşağıdakilerden hangisi kesinlikle yanlıştır?",Amfoter özellik gösterir.,Yarı metaldir.,Değerlik orbitalleri s ve p'dir.,Değerlik elektron sayısı 6'dır.,Küresel simetri özelliği gösterir.,B
25278600-0725-5038-9209-fd90018c8499,EDEBIYAT,"Öne göre gönül, Tanrı evidir. Oraya girmek Tanrı visaline ermek demektir. Bir şiirinde dava için gelmediğini sevgi ve Allah için gönüller yapmaya geldiğini söyler. Başka bir yer- de ""Gelin tanış olalım"" diyerek bütün bir insanlığı sevgi ve hoşgörüye çağırır. Ona göre tüm gönül yıkarsa ""Çalap'ın tahtı""nı yıkmış olur. Dolayısıyla iki cihanda bedbaht bir in- sandır.
Bu parçada söz edilen sanatçı aşağıdakilerden hangisi- dir?",Hacı Bayram-ı Veli,Kaygusuz Abdal,Hacı Bektaş-ı Veli,Yunus Emre,Pir Sultan Abdal,D
4e05beaa-5fce-5532-8f37-235eef370231,TURKCE,"(I) En yaygın ve hepimizin az çok sahip olduğu bilgi türü; gündelik bilgidir. (II) Gündelik bilgi, adından da anlaşılacağı gibi insanların gündelik hayatlarında elde ettikleri sıradan bir bilgidir. (III) Bu bilginin kaynağı, bütün insanların temelde aynı biyolojik yapıya ve benzer toplumsal koşullara sahip olmalarıdır. (IV) İnsan ister dâhi ister sıradan biri olsun yağmurun ıslattığını, ateşin yaktığını bilir; kırmızımsı kırmızı, sıcak şeyleri sıcak şeyler olarak adlandırır. (V) Bu tür bir bilgi; bilimsel bir araştırma yöntemi sonucunda elde edilmiş olmayıp, farkında olunmaksızın kazanılır ve yapısı itibarıyla da sistemsizdir.
Bu parçada numaralanmış cümlelerde söz edilen gündelik bilgi ile ilgili aşağıdakilerden hangisi söylenemez?","I. cümlede, çoğunluğun biraz da olsa bildiği bir bilgi türü olduğundan söz edilmiştir.","II. cümlede, bu bilgi türünün özel bir çaba gerektirmediğinden söz edilmiştir.","III. cümlede, gündelik bilginin insanlığın ortak bir değeri olduğuna işaret edilmiştir.","IV. cümlede, gündelik bilgiye örnekler verilmiştir.","V. cümlede, gündelik bilginin plansız bir şekilde edinildiğinden bahsedilmiştir.",A
45b9c51e-0ccd-5f8e-b6d6-482557b2f638,BIYOLOJI,"Toprağın akarsuların ve rüzgarın etkisiyle aşınarak taşınması ve toprak kaybı oluşmasına erozyon denir.
Doğal bir ortamda, aşağıdakilerden hangisinin erozyona neden olması beklenmez?",Eğimli alanlarda bitki örtmek için fazla oranda su kullanılması,"Sanayi tesislerinin, bitki gelişimi için uygun olan alanlara kurulması",Yanlış kesim sonucu ormanlık ve yeşil alanların azaltılması,İyi ürün veren tarım arazileri üzerine yerleşim yerleri kurulması,Sürekli yeşil kalan bitkilerin ekosistemdeki sayılarının artırılması,E
b9ceccfd-e7d3-511c-9d1d-6a347e39bf8e,FIZIK,"Maxwell denklemlerine göre,
I. Işık boşlukta yayılır.
II. Elektromanyetik dalganın yayılma hızı ışık hızına eşittir.
III. Işınları ışık hızı ile yayılır.
yargılarından hangileri doğrudur?",Yalnız I,Yalnız II,I ve II,II ve III,"I, II ve III",E
d74eb517-bd12-5329-afa1-836f543dc17d,MATEMATIK,"Bir yarışma programına katılan yarışmacı adaylarının;
• Birinci turda %20'si,
• İkinci turda kalan adayların %40'ı,
• Üçüncü turda kalan adayların %25'i
elenmiş ve geriye kalan adaylar yarışmaya hak kazanmışlardır.
Yarışmaya katılmaya hak kazanan aday sayısı 50'den fazla olduğuna göre, birinci turda elenen aday sayısı en az kaçtır?",25,30,35,40,45,B
36b29516-d085-5e55-ae70-32928aa6754e,MATEMATIK,"Bir sayının mutlak değeri, toplanan her bir sayının mutlak değerleri toplamına eşitse başlangıçtaki mutlak değere ""Uyumlu Mutlak Değer"" denir.
Örnek 1: $|2+5|=|2|+|5|$ olduğundan $(2+5)$ ifadesi uyumlu mutlak değerdir.
Örnek 2: $|(-7)+2| \neq |-7|+|2|$ olduğundan $(-7+2)$ ifadesi uyumlu mutlak değer değildir.
$|x|=a-b$
$|y|=a-b$
olduğuna göre, uyumlu bir mutlak değer olan $|x+y-1|$ ifadesi aşağıdakilerden hangisine daima eşittir?",$a+1$,$b+1$,$a+b+1$,$2a+1$,$2b+1$,D
99dd45d3-0076-5e7d-b07e-bf1693837934,KIMYA,"$_{12}Mg$, $_{13}Al$, $_{14}Si$, $_{15}P$ verilen elementlerin 1. iyonlaşma enerjileri aşağıdakilerden hangisinde doğru karşılaştırılmıştır?",I > II > III > IV,II > I > III > IV,IV > III > II > I,II > IV > III > I,II > III > I > IV,E
6fbc0bcb-792b-5fdd-a777-664f537ccb29,MATEMATIK,$\frac{\tan 35^\circ + \cot 65^\circ}{\tan 35^\circ + \cot 65^\circ}$ işleminin sonucu kaçtır?,$-\sqrt{3}$,-1,$\frac{\sqrt{3}}{3}$,$-\frac{\sqrt{3}}{3}$,$\sqrt{3}$,B
f257655e-7d26-5476-98b5-97be59dd2446,KIMYA,"Aşağıda 6A grubunda bulunan elementlerin, H elementi ile yapmış oldukları bileşiklerin toplam elektron sayısı ve 1 atm dış basınç altında kaynama noktaları verilmiştir.

Bu tabloya göre,
I. Aynı grupta toplam elektron sayısı arttıkça kaynama noktası her zaman artar.
II. $H_2O$'nun kaynama noktasının en büyük olmasının nedeni molekülleri arasında hidrojen bağlarının bulunmasıdır.
III. Hidrojen bağı bulundurmayan polar moleküllerde London kuvvetleri arttıkça kaynama noktası artar.
yargılarından hangilerine ulaşılabilir?",Yalnız I,Yalnız II,I ve II,Yalnız III,II ve III,E
fe6b0797-d936-5f67-9505-1044a68bc5a5,KIMYA,"N.Ş.A. $8,96$ litre $H_2$ gazının mol sayısı aşağıdakilerden hangisidir?","$0,2$","$0,4$","$0,6$","$0,8$",$4$,B
749036aa-f226-52cb-9e2a-4f67999a3a4c,MATEMATIK,Herhangi bir noktadaki türevi $(3x - \frac{2}{x^2})$ olan ve $f(1) = 1$ eşitliğini sağlayan $f(x)$ fonksiyonunun sabit terimi kaçtır?,-1,$\frac{1}{2}$,1,$\frac{3}{2}$,2,D
