id,subject_area,q,oa,ob,oc,od,oe,key
97a7a66a-7c9f-59c8-b719-7769b0a3daa6,MATEMATIK,"Meltem, 2012 yılında 24 yaşındaydı. Buna göre, Meltem 2024 yılında kaç yaşında olur?",42,40,38,36,34,D
79361ae0-a805-584d-b3f5-f473ed55fde3,GEOMETRI,"$d_1$: ""Eğim açısı $\alpha$ olan doğru"" şeklinde tanımlanmıştır. $d_1$, $d_2$ ve $d_3$ doğrularının kesişmesiyle oluşan üçgen bir ikizkenar üçgen olduğuna göre, k'nın alabileceği değerler toplamı kaçtır?",195,270,285,300,350,E
d0fc27f9-c641-5a01-9051-2bec2e2bd221,KIMYA,"$C_2H_4(g)$, $C(k)$ ve $H_2(g)$'nin birer mollerinin yanma tepkimelerinin standart entalpi değişimleri aşağıda verilmiştir.
$C_2H_4(g) + 3O_2(g) \to 2CO_2(g) + 2H_2O(s) \quad \Delta H^\circ = -1300 \text{ kJ}$
$C(k) + O_2(g) \to CO_2(g) \quad \Delta H^\circ = -394 \text{ kJ}$
$H_2(g) + \frac{1}{2}O_2(g) \to H_2O(s) \quad \Delta H^\circ = -286 \text{ kJ}$
Buna göre,
$2C(k) + 2H_2(g) \to C_2H_4(g)$
tepkimesinin standart entalpi değişimi kaç kilojouledür?",-1980,-1122,226,334,620,C
e5b37976-521f-5548-9134-432549f9da13,MATEMATIK,"$P(x) = 3x^3 - (a+1)x^2 + (a+b-5)x - 3$ polinomu sabit polinom olduğuna göre, $a+b$ toplamı kaçtır?",6,7,5,9,10,A
c83babab-fb38-577d-8f6c-a2228c9d06b9,KIMYA,"Laboratuvarda, içerisinde derişik hidroklorik asit ve derişik nitrik asit çözeltileri oldukları bilinen ancak üzerinde etiketleri olmayan iki şişe bulunmaktadır. Bu şişeleri içerdikleri asitler açısından doğru şekilde etiketlemek için aşağıdakilerden hangisinin yapılması uygundur?",Çinko metali üzerindeki etkilerini incelemek,Kireç taşı üzerindeki etkilerini incelemek,Bakır metali üzerindeki etkilerini incelemek,Çözeltilerin pH değerlerini belirlemek,Sodyum hidroksit üzerindeki etkilerini incelemek,C
d6e9824e-3f63-5e01-968d-4b422f2b61f6,MATEMATIK,"A kümesinde tanımlı $f$ fonksiyonu, $f(x) = x^2+6x$ olmak üzere, $f$ fonksiyonunun görüntü kümesi $f(A) = \{-8, -5, 27\}$'dir. Buna göre, A kümesinin elemanları toplamı en az kaçtır?",-24,-21,-18,-15,-12,B
78a4abae-4100-5b88-b6d8-2780e5f9a36c,FIZIK,"""Bir atomda iki elektron, aynı dört kuantum sayısına sahip olamaz."" Yukarıdaki ifade aşağıda verilenlerden hangisinin açıklamasıdır?",Rutherford saçılması,Bohr un 1. postülatı,Bohr un 2. postülatı,Pauli dışlama ilkesi,Heisenberg belirsizlik ilkesi,D
be5d32e6-083a-58f4-a154-1a8f1a9291c4,MATEMATIK,f(x) = log$_{x}$(x - 3) fonksiyonunun tanım aralığı aşağıdakilerden hangisidir?,"(-$\infty$, 0)","[0, $\infty$)","[0, $\infty$) - {1}","(3, $\infty$)","(-$\infty$, 3)",D
2fcc97dd-4a5b-582b-b21a-a27a14222e11,MATEMATIK,"$|a-3b|$ ifadesinin en küçük değeri için, $\frac{a+b}{a}$ ifadesinin değeri kaçtır?",$\frac{1}{3}$,1,$\frac{4}{3}$,2,4,C
699ac917-f80a-5f9d-80bf-3c9a20a52af5,KIMYA,"Yukarıdaki pil sistemi ile ilgili;
I. Pilin şeması $\text{Fe}_{(\text{k})} | \text{Fe}^{2+} (1 \text{ M}) || \text{Ag}^{+} (1 \text{ M}) | \text{Ag}_{(\text{k})}$ şeklindedir.
II. Elektronlar dış devrede 1. kaptan 2. kaba doğru gider.
III. $\text{Fe}$'nin standart yükseltgenme gerilimi $-0,44 \text{ volttur}$.
yargılarından hangileri doğrudur?
$ \text{Fe}^{2+}_{(\text{suda})} + 2\text{Ag}_{(\text{suda})} \to \text{Fe}^{2+}_{(\text{suda})} + 2\text{Ag}_{(\text{k})} \quad \text{E}^\circ_{\text{pil}} = 1,24 \text{ Volt}$
$ \text{Ag}^{+}_{(\text{suda})} + \text{e}^- \to \text{Ag}_{(\text{k})} \quad \text{E}^\circ = -0,80 \text{ Volt}$",Yalnız I,Yalnız II,Yalnız III,I ve II,II ve III,E
b7abf59c-986f-5978-89cc-09a7a62ae42c,MATEMATIK,"x bir gerçel sayı olmak üzere, $ \triangle = x^2+x $ biçiminde tanımlanıyor. Buna göre, $ \triangle_{x+2} - \triangle_{x-1} = 20 \triangle_{3x-1} $ eşitliğini sağlayan x sayılarından biri aşağıdakilerden hangisidir?",-2,$ -\frac{7}{3} $,$ -\frac{8}{3} $,-3,$ -\frac{10}{3} $,B
17f377cb-f86e-5953-ae5d-9b3d488e067c,MATEMATIK,"Bir hareketli $900$ km'lik bir yolun ilk bölümünü saatte $90$ km süratle $6$ saatte gidiyor.
Kalan yolun $5$ saatte gidilebilmesi için saatteki süratinde nasıl bir değişim olmalıdır?",$12$ km azalmalı,$12$ km artmalı,$18$ km azalmalı,$18$ km artmalı,$24$ km azalmalı,D
f93f2818-6b37-53d4-99dd-ea6736550e65,MATEMATIK,"$x$ sayısının %15'i, $y$ sayısının %80 eksiğine eşittir. Buna göre, $\frac{x}{y}$ kaça eşittir?",$\frac{1}{2}$,$\frac{2}{3}$,$\frac{3}{4}$,$\frac{4}{5}$,$\frac{5}{6}$,D
1936d318-8d07-5aab-b2c5-2615834a57dd,KIMYA,Aşağıdakilerden hangisi $C_4H_9Br$ bileşiğinin yapı izomerilerinden biri değildir?,$CH_3-CH_2-CH_2-CH_2-Br$,$CH_3-CH_2-CH-CH_3 \quad | \quad Br$,$CH_2-CH-CH_2 \quad | \quad CH_3 \quad | \quad Br$,$CH_3-CH-CH_2-Br \quad | \quad CH_3$,$CH_3-C-CH_3 \quad | \quad CH_3 \quad | \quad Br$,C
0e9bc5ee-46db-5021-951b-22aae168bb1f,KIMYA,"$2NO_{(g)} \rightleftharpoons N_{2(g)} + O_{2(g)}$
Denge tepkimesinin $t \text{ }^\circ\text{C}$ deki derişimlere bağlı denge sabiti ($K_c$) $\frac{1}{16}$ dır.

$t \text{ }^\circ\text{C}$ de $3$ litrelik kaba $9$ mol NO gazı ile başlatılan tepkime dengeye ulaştığında NO gazının yüzde kaçı tepkimeye girmiştir?",$10$,"$33,3$",$45$,"$66,6$",$85$,D
b8bd6bb1-0eda-577b-8a74-ba385e01cb95,MATEMATIK,Bir $(a_n)$ aritmetik dizisi için $a_1 \cdot a_2 = 2$ ve $a_1 + a_2 + a_3 = 14$ eşitlikleri veriliyor. Buna göre $a_3 \cdot a_5$ çarpımı kaçtır?,28,35,42,49,56,D
b0400e20-cea6-593e-a651-be76af50bd53,EDEBIYAT,"Faruk Nafiz Çamlıbel'in ""Sanat"" adlı şiirinden alınmış parçadan hareketle aşağıdaki yargılardan hangisine ulaşılamaz?
Yalnız senin gezdiğin bahçede açmaz çiçek,
Bizim diyârımız da bin bir baharı saklar!
Kolumuzdan tutarak sen istersen bizi çek
İncir çekirdeğini doldurmaz bizde ayaklar.
Sen raksına dalarken için titrer derinden
Çiçekli bir sahnede bir beyaz kelebeğin
Bizim de kalbimizi kımıldatır derinden
Toprağa diz vuruşu dağ gibi bir zeybeğin.
Sen anlayan bir gözle süzersin uzun uzun
Yabancı bir şehirde bir kadın heykelini,
Biz duyanz en büyük zevkini ruhumuzun
Görünce bir köylünün kıvrılmayan belini...
Başka sanat bilmeyiz karşımızda dururken
Yazılmamış bir destan gibi Anadolumuz
Arkadaş, biz bu yolda türküler tuttururken
Sana uğurlar olsun... ayrılıyor yolumuz","Türk aydınlarının millî benliğe dönüş, Anadolu'ya yöneliş anlayışının edebiyata yansımasıdır.","""Biz"" ve ""sen"" sözcükleri tekrarlanarak şiirdeki görüş farklılığı güçlendirilmiştir.",Millî değerlere sahip çıkılmaya çalışılacağı vurgulanmıştır.,Karşıt anlayışlara yer verilerek millî sanat görüşünün önemi dile getirilmiştir.,Şiirin bütününde millî bir sanatın ancak değişik kültürlerin senteziyle gelişebileceği belirtilmiştir.,E
ca144c76-d3c0-5d91-8d7f-cae4f0e22388,BIYOLOJI,"Bir hücrenin çekirdeğinde;
I. DNA,
II. RNA,
III. ATP,
IV. protein
moleküllerinden hangileri sentezlenebilir?",I ve II,II ve III,III ve IV,"I, II ve IV","I, II, III ve IV",D
1a9efe3d-1235-59f6-a4ba-b8c36342d271,GEOMETRI,"$(x-2)^2 + (y+3)^2 = 25$ ve $(x-1)^2 + (y+7)^2 = 25$ çemberlerinin kesim noktaları A ve B olduğuna göre, $|AB|$ kaç birimdir?",6\sqrt{6}/5,8\sqrt{6}/5,2\sqrt{6},12\sqrt{6}/5,4\sqrt{6},D
f105228e-fc30-53c1-b049-7edbb7957375,MATEMATIK,"$\sec^2 x - \frac{1}{\cot^2 x} = A$ ve $\frac{2}{\sin^2 x} - 2\cot^2 x = B$ olduğuna göre, $A \cdot B$ çarpımının değeri kaçtır?",$\frac{1}{4}$,$\frac{1}{2}$,1,-1,2,E
078296af-35fe-5189-ae3c-f4d309b65cf6,FIZIK,"Işık hızına yakın bir hızla hareket eden uzay aracındaki bir astronot, aracında bulunan; I. Bir küp şekerin hacmi II. Bir bardak suyun kütlesi III. Bir kitabın kütlesi niceliklerinden hangilerini, Dünya'da bulunan hareketsiz gözlemciye göre farklı değerde ölçer?",Yalnız II,Yalnız III,I ve II,I ve III,II ve III,D
1d324095-e161-5b0b-a466-9815b7262d23,MATEMATIK,"a, b ve c gerçel sayılar olmak üzere, $R \setminus \{2a\}$ kümesinde tanımlı $f(x) = \frac{x+1}{x-2a}$ fonksiyonunun grafiğine $(a, f(a))$ noktasında teğet olan doğrunun $y = -\frac{1}{9}x - b$ olduğuna göre, $b$ kaçtır?",\frac{1}{3},\frac{4}{9},\frac{5}{9},\frac{2}{3},\frac{7}{9},C
489860df-9c9a-552c-9099-f5463f86c94e,KIMYA,Aşağıdakilerden hangisinin sulu çözeltisinin pH değeri 7 den büyüktür?,HCOOH,$NH_3$,$CH_3OH$,$H_2SO_4$,$HNO_3$,B
8632e56b-8d2a-577d-a2cf-fdce85e9b6ff,MATEMATIK,sin$23^	ext{o}$cos$22^	ext{o}$ + sin$22^	ext{o}$cos$23^	ext{o}$ ifadesinin değeri kaçtır?,1,$rac{1}{\sqrt{2}}$,2,$rac{\sqrt{3}}{2}$,$rac{\sqrt{3}}{3}$,B
c8fa659f-e900-57ce-9d50-631a2daf2351,MATEMATIK,"$xy$ ve $yx$ iki basamaklı, $18xy$ ve $19yx$ dört basamaklı doğal sayılardır. Tarihi bir cami $18xy$ yılında yapılmış ve yapıldığı tarihten tam $172$ yıl sonra $19yx$ yılında restore edilmiştir. $19yx$ yılından tam $20$ yıl sonra ülke miras listesine giren bu tarihi cami, miras listesine kaç yılında girmiştir?",2010,2011,2012,2013,2014,D
49537f2d-fbea-5bb9-8e38-26f8375a59e3,MATEMATIK,$\frac{(x^2-9)(x-2)}{x^2 \cdot x-2} = 0$ denkleminin çözüm kümesindeki elemanların çarpımı kaçtır?,-18,-9,18,9,0,C
8e3516f0-75c8-5cd2-8cad-583fdca25729,EDEBIYAT,"Toplumcu gerçekçi bakış açısıyla yazılan ve ""Tütün Üçlemesi"" olarak adlandırılan seri içinde yer alan Acı Tütün romanında, Batı Anadolu'nun (İzmir-Urla) toprak ve tarımla uğraşan insanlarının dramları, birer toplumsal sorun olarak kendini gösterir. Gücün etkili olduğu bir hayat içinde yaşam kavgası veren insanların acısıdır bu. Arabacı Yusuf, Ferit Taşçı ve ötekiler hayattan çok şey beklemeyen insanlardır. Biri arabasının borcunu ödemek, diğeri evlenebilmek için mücadele eder. Fakat birtakım ""eller"" kendi mutluluklarını, bu insanların emeklerini ellerinden alma düşüncesi üzerine kurmuşlardır.
Bu parçada sözedilen romanın yazarı aşağıdakilerden hangisidir?",Necati Cumalı,Yaşar Kemal,Oktay Akbal,Haldun Taner,Orhan Kemal,A
4bee2b0d-5a65-5222-a987-ec48238c2a98,MATEMATIK,"$(a-b)^2 = a^2-2ab+b^2$ $(a+b)^2 = a^2+2ab+b^2$ Fırat Öğretmen, yukarıdaki özdeşlikleri tahtaya yazıyor ve öğrencilerine, çözmeleri için şu soruyu soruyor. ""$35^2+70+1$ sayısının $19^2-38+1$ sayısına oranı kaçtır?"" Buna göre, soruya doğru cevap verecek öğrencinin aşağıdaki sayılardan hangisini söylemesi gerekir?",4,2,1,-2,-4,A
d3a4a93f-36b9-5c46-8423-c2d743818aba,KIMYA,"$_{25}$Mn atomunun temel hal elektron diziliminde;
I. baş kuantum sayısı $(n)$ 3 olan,
II. açısal momentum kuantum sayısı $(l)$ 0 olan,
III. manyetik kuantum sayısı $(m_l)$ 0 olan
elektron sayılarının karşılaştırılması aşağıdakilerden hangisinde doğru verilmiştir?",I < II < III,II < I < III,I < II = III,II < I = III,II < III < I,D
f0941191-29b5-52a3-87d3-6e3c7daea1c7,MATEMATIK,"Gerçek sayılar kümesinde tanımlı $f$ doğrusal fonksiyonu için, $f(x) + f(2x) - 4x + 8$ eşitliği sağlanmaktadır. Buna göre, $f(5)$ değeri kaçtır?",-12,-8,0,12,24,E
a99b7d50-e751-570f-b1ff-be840ad57cc7,MATEMATIK,"$a$ ve $b$ pozitif gerçel sayılar olmak üzere, $2ax^2-5bx+9b=0$ denkleminin kökleri $a$ ve $b$'dir. Buna göre, $a+b$ toplamı kaçtır?",5,6,10,12,15,E
9e498ab6-145a-5340-a719-430da82abf19,TURKCE,"(I) Stres, bireyler üzerinde etki yapan ve onların davranışlarını, başka insanlarla ilişkilerini etkileyen bir kavramdır. (II) Stresin oluşması için insanın içinde bulunduğu ya da hayatını sürdürdüğü ortam ve çevrede meydana gelen değişimlerin insanı etkilemesi gerekir. (III) Ortamdaki değişmelerden her birey etkilenir ancak bazı bireyler bu değişmelerden daha çok veya daha yavaş etkilenmektedir. (IV) Stresin, insanın yaşadığı ortamda meydana gelen bir değişimin veya insanın ortam değiştirmesinin onun üzerinde etkiler bırakması ile ilgilidir. (V) Stresin oluşması için ortamdan etkilenen bireyin vücudunda özel biyokimyasal değişmelerin oluşmasıyla bireyin vücut sisteminin harekete geçmesi gereklidir. Bu parçada numaralanmış cümlelerden hangi ikisi aynı anlamı taşımaktadır?",I ile III,I ile V,II ile IV,II ile V,III ile IV,C
b039ed6a-9a0f-56d6-98ce-a178122dae93,TURKCE,"(I) Havada dolaşan zehirli parçacıklar araçların egzozlarından çıkıp akciğerlerimize ve derimize dadanıyor. (II) İngiltere'de yapılan araştırmayla ne tür bir yeşillendirmenin havadaki zehirli parçacıkların emilimini azalttığı ortaya koyuldu. (III) Yolların birinde çim, diğerinde yabani otlar, diğerinde yoğun çalılıklar, diğerinde iğne yapraklı çamlar ve diğerinde de yaprak döken geniş yapraklı ağaçlar vardı. (IV) İngiltere'nin güneybatısındaki çeşitli otoyollardaki peyzajlar incelendi ve ölçümler yapıldı. (V) Çalışmayla yılan her vakit yeşil kalan uzun ağaçların, havadaki zehirli parçacıkları emmekte en çok fayda gösterdiği tespit edildi.
Bu parçanın anlam akışının düzelmesi için numaralanmış cümlelerden hangileri yer değiştirmelidir?",I ve II,II ve III,II ve V,III ve IV,I ve V,D
7e84678d-d152-5333-bdb0-4c55861f846e,MATEMATIK,"$a_1x^2+b_1x+c_1=0$ denkleminin çözüm kümesi {2},
$a_2x^2+b_2x+c_2=0$ denkleminin çözüm kümesi {$1-\sqrt{3}i$, $1+\sqrt{3}i$},
$a_3x^2+b_3x+c_3=0$ denkleminin çözüm kümesi {$-3$, $2$} dir.
Yukarıda verilen denklemlerin diskriminantları sırasıyla $\Delta_1$, $\Delta_2$, $\Delta_3$ olduğuna göre, aşağıdaki sıralamalardan hangisi doğrudur?",$\Delta_1 > \Delta_2 > \Delta_3$,$\Delta_3 > \Delta_1 > \Delta_2$,$\Delta_3 > \Delta_2 > \Delta_1$,$\Delta_2 > \Delta_1 > \Delta_3$,$\Delta_1 > \Delta_3 > \Delta_2$,D
28675c58-2dc1-549e-86c7-0d85df7c0977,MATEMATIK,"Alınan bir miktar kumaşın %20'si defolu çıkmıştır.
Bu durumda, maliyet hangi oranda artmış olur?",%20,%30,%24,%25,%16,D
39f256eb-38ab-5cab-81b2-3bc560363c56,KIMYA,"Periyodik cetvelin 1. periyodu ile ilgili,
I. 2 elementten oluşur.
II. 1. elementi ametaldir.
III. Elementlerin kimyasal özellikleri benzerdir.
yargılarından hangileri doğrudur?",Yalnız I,I ve II,I ve III,II ve III,"I, II ve III",B
5fb849e9-55c9-510a-9389-e9e765621514,MATEMATIK,"$0 < \alpha < 2\alpha$ olmak üzere,
I. $|\sin\alpha| = \sin\alpha \cdot 0$
II. $\frac{\tan\alpha}{\cot\alpha} = 1$
III. $\tan\alpha = 1$
eşitlikleri veriliyor.
Buna göre;
I. $|\cos\alpha| = -\cos\alpha$
II. $\cot\alpha < \sin\alpha$
III. $\sin\alpha \cdot \cos\alpha < 0$
ifadelerinden hangileri doğrudur?",Yalnız I,Yalnız II,I ve II,I ve III,II ve III,D
366158d8-f945-5f6e-8699-d5b3abf31f04,MATEMATIK,"Ayşe, Burcu ve Cemre'nin yaşları sırasıyla iki basamaklı $ab$, $cd$ ve $ef$ sayılarıdır. $cd+ef$ ve $ef$ ardışık iki çift sayıdır. $cd+ef$ toplamı iki basamaklı bir doğal sayıdır. $ab+cd$ toplamı tek sayıdır. $cd-ab=2$ dir. Buna göre, Ayşe, Burcu ve Cemre'nin yaşları toplamı I. $133$ II. $122$ III. $63$ hangileri olabilir?",Yalnız I,Yalnız II,Yalnız III,I ve II,II ve III,D
fcfab536-52fe-50d7-9ba2-880b1f1db353,TURKCE,"Teknoloji, bilişim ve iletişim kavramları çoğu kez birbirileriyle iç içe geçmiş kavramlardır. Bu kavramlar, kimi zaman günlük yaşam içinde tek başına etkili olabilirken kimi zaman da birbirilerinden beslenmektedir.
Bu parçadaki yazım yanlışının sebebi aşağıdakilerden hangisidir?",İkilemenin yanlış yazımı,Büyük harfin yanlış kullanımı,Yabancı kökenli sözcüğün yanlış yazımı,Pekiştirilmiş sözcüğün yanlış yazımı,Bağlacın yanlış yazımı,A
73fdd5fe-2c29-50a7-84dd-b7ebeaaefeb0,GEOMETRI,"$[AB] \parallel [AE]$, $[BC] \parallel [DC]$, $[DE] \parallel [AE]=15$ cm, $[DE]=10$ cm, $[DC]=7$ cm, $[BC]=14$ cm. Yukarıdaki verilere göre, $|AB|=x$ kaç cm'dir?",16,18,20,24,25,C
2e4ac3bc-ce9c-5618-ad17-d3ff46e95394,KIMYA,"Temel hâldeki elektron dizilimi, $(Ar) \ 4s^2 \ 3d^{10} \ 4p^1$ şeklinde olan Ga atomuyla ilgili,
I. Manyetik kuantum sayısı ($m_l$) $-2$ olan elektronu yoktur.
II. Değerlik elektronlarının baş kuantum sayısı ($n$) $4$'tür.
III. En yüksek enerjili orbitalinde $1$ tane elektronu vardır.
yargılarından hangileri doğrudur? ($_{13}Al$)",Yalnız I,Yalnız II,Yalnız III,I ve III,II ve III,E
da474c1c-050b-5275-b128-6347e0be58e9,MATEMATIK,"$a:b=3:5$ ve $b:c=5:8$ olduğuna göre, $\frac{a}{c}$ oranı kaçtır?",$\frac{3}{8}$,$\frac{15}{8}$,$\frac{8}{3}$,$\frac{8}{15}$,$\frac{24}{25}$,A
24902a71-4196-5cbf-927f-851896ee2eeb,MATEMATIK,"$x^2-2x-4=0$ denkleminin kökleri $x_1$ ve $x_2$'dir. Buna göre, kökleri $2x_1-3$ ve $2x_2-3$ olan ikinci dereceden denklem aşağıdakilerden hangisidir?",$x^2-2x-19=0$,$x^2+x-13=0$,$x^2-3x-7=0$,$x^2+x-1=0$,$x^2-6x-19=0$,A
df6925de-a605-5d5e-bfc4-2ac000b787cb,BIYOLOJI,"Etil alkol fermantasyonunda;
I. ATP tüketimi,
II. ATP üretimi,
III. asetaldehitin indirgenmesi
olayları hangi sırayla gerçekleşir?",I - II - III,I - III - II,II - III - I,II - I - III,III - II - I,A
b35e039f-f1cb-5bc7-8211-d92ff87d4449,KIMYA,"Isıca yalıtılmış sabit hacimli bir kapta, $C(k) + O_2(g) \to CO_2(g) \quad \Delta H = -94 \text{ kkal/mol}$ denklemine göre 24 gram C katısının tamamı tepkimeye sokuluyor. Buna göre, I. 188 kkal ısı açığa çıkar. II. Kaptaki gaz basıncı artar. III. Kaptaki gaz yoğunluğu değişmez. ifadelerinden hangileri doğrudur? ($C = 12 \text{ g/mol}$)",Yalnız I,Yalnız III,I ve II,II ve III,"I, II ve III",A
9189f941-01bb-5341-8222-28faef5b0100,BIYOLOJI,"Ekosistemlerdeki besin piramidinde, tabanda her zaman üreticiler bulunur. Bunun üst katlarında ise sırasıyla I. tüketiciler, II. tüketiciler ve III. tüketiciler yer alır. Buna göre beslenme piramidini oluşturan canlıların özellikleri ile ilgili olarak, I. Her kattaki canlılar, atmosfer karbondioksitini artırıcı etki yapabilirler. II. Piramidin II. trofik düzeyindeki canlıların otçul, III. trofik düzeyindeki canlıların ise etçil beslenme özelliği vardır. III. Toplam biyokütlesi en fazla olan canlılar, tabanda bulunan üretici organizmalardır. açıklamalarından hangileri doğrudur?",II ve III,Yalnız II,Yalnız I,Yalnız III,"I, II ve III",E
ed943416-d1d3-5059-b1c0-f6830a1e4e70,GEOMETRI,"Bir ABC dik üçgeninin dik olan A köşesinden $[BC]$ kenarına çizilen kenarortay ve dikmenin $[BC]$ kenarını kestikleri noktaların B köşesine olan uzaklıkları sırasıyla 25 ve 32 birimdir. Buna göre, ABC üçgeninin alanı kaç birimkaredir?",600,640,800,900,960,B
a69be134-cc3c-5368-b5b7-425b18e687ff,MATEMATIK,"log$_{2}(x+3) = \text{log}_{\frac{1}{2}}(\frac{1}{2x+1})$ olduğuna göre, $x$ kaçtır?",5,4,3,2,1,D
47869791-d123-5e2f-aa72-2d0ce7c9d700,MATEMATIK,"Pet şişe üretimi yapan A ve B makinelerinden A makinesinin ürettiği pet şişelerin %7'si, B makinesinin ürettiği pet şişelerin %10'u hatalıdır. A ve B makineleri bir günde toplam 5000 adet pet şişe üretmiş ve bu pet şişelerden 410 tanesinin hatalı olduğu gözlenmiştir. Buna göre A makinesinin ürettiği günlük toplam pet şişe sayısı kaçtır?",2400,2800,3000,3200,3600,C
deead3a7-f774-532e-91f8-5d9981c14e12,MATEMATIK,"$a, b$ ve $c$ pozitif gerçek sayı olmak üzere, $a^2 = b^2 + c^2$ eşitliği veriliyor. Buna göre, $ \log_c (b-c) + \log_c (a-c) $ toplamının değeri kaçtır?",$ \frac{41}{12} $,$ \frac{13}{9} $,$ \frac{33}{13} $,$ \frac{17}{11} $,$ \frac{37}{12} $,A
