19f9ab9f-4577-536d-9115-57ca5415cc67	SIZINTI=EVET	AYT=HAYIR	Alt seritte cevap anahtari basili (5-D 6-B 7-A ... 12-D), soru kombinasyon (4 evli cift secim)
c03a62fe-5a44-5930-b9d4-f21c9d0ca2dd	SIZINTI=HAYIR	AYT=HAYIR	Hareket problemi (hiz orani 5/3, 80 dk), sadece soru ve siklar
56a1a8d4-fdec-53e6-8455-92c95518faf5	SIZINTI=HAYIR	AYT=HAYIR	AR-GE isci mola yuzde problemi, sadece soru ve siklar
af3d7ee3-3a43-5cfb-9776-537ee830d6a8	SIZINTI=HAYIR	AYT=HAYIR	Kartlara yazilan rakamlar toplam problemi (sayi problemi), sadece soru ve siklar
555aaef7-6b92-538e-b20f-c050c1f83ddb	SIZINTI=HAYIR	AYT=HAYIR	Bilye gruplama iki basamakli AB/BA sayi problemi, 2023/TYT rozeti sizinti degil
28b5cd37-7408-586c-be6c-f8358e67cc6f	SIZINTI=HAYIR	AYT=HAYIR	Yay boyu 3/7 oran problemi, sadece soru ve siklar
a3c5cb97-e3a7-5b9e-8535-28a32fbed59e	SIZINTI=EVET	AYT=HAYIR	ORNEK-5 altinda COZUM blogu tam gorunuyor (z=4x-4y sonucu), hareket problemi
3067ad21-9b1e-5850-bda3-cf6daf7e5fc7	SIZINTI=HAYIR	AYT=HAYIR	Voleybol/basketbol kumeler problemi, siklar yok, ACIL MATEMATIK bandi sizinti degil
e69658e8-7ac2-5e26-abea-6b04feb1f59e	SIZINTI=HAYIR	AYT=HAYIR	Uzum su yuzdesi karisim problemi, sadece soru ve siklar
1ff43c6a-b9a9-515b-a6df-3024f7fd8d64	SIZINTI=HAYIR	AYT=HAYIR	Cim bicme makinesi alan-sure oranti problemi, sadece soru ve siklar
fecf9f9a-1184-58d3-9733-7a35b97597a9	SIZINTI=HAYIR	AYT=HAYIR	Rasyonel ifade sadelestirme (2x+2)/2 : (3x+6)/3, sadece soru ve siklar
92b7c867-60f8-5204-a25c-1983b4ba2cc7	SIZINTI=HAYIR	AYT=HAYIR	6000 m 4 dk hiz problemi, sadece soru ve siklar
8a5b5127-d701-54b8-ba1f-e77e05a742b2	SIZINTI=HAYIR	AYT=HAYIR	Yas siralama problemi (a+b, b+c, a+c), sadece soru ve siklar
14ac595a-0f63-522b-8986-1f37b2dcf886	SIZINTI=HAYIR	AYT=HAYIR	Lunapark jeton a,b,c sayi problemi, ACIL MATEMATIK bandi sizinti degil
82f53ed9-73e0-535a-9a93-333937bedb15	SIZINTI=HAYIR	AYT=HAYIR	Magaza musteri 2/5 ve 3/4 oran problemi, ACIL MATEMATIK bandi sizinti degil
7aaf8868-9b25-5502-a5a1-87d0188bc615	SIZINTI=HAYIR	AYT=HAYIR	Tek/cift sayilar toplami x,y oran problemi, sadece soru ve siklar
22ad7000-562f-5b67-95c2-714804a83f59	SIZINTI=HAYIR	AYT=HAYIR	En buyuk ve en kucuk asal bolen toplami problemi, MOZ AKADEMI bandi sizinti degil
89281b99-0932-5477-b2db-7c44b5197c5f	SIZINTI=HAYIR	AYT=HAYIR	5A=4B yuzde problemi, alt kenarda okunamayan minik kirpik parca disinda sadece soru ve siklar
213c8618-9f4d-5abe-9b27-76ce62e674ef	SIZINTI=HAYIR	AYT=HAYIR	Aralarinda asal tanimli islem, Ornek kismi sorunun tanim parcasi, cozum yok
40135a19-790f-56c5-84b0-c22069875baa	SIZINTI=HAYIR	AYT=HAYIR	Ardisik 4 katlari a,b,c kesirli islem, ACIL MATEMATIK bandi sizinti degil
65297bff-b644-5dc6-95d9-0a8f4d76798f	SIZINTI=HAYIR	AYT=HAYIR	Rasyonel ifade sadelestirme m,n, ust kenar hafif kirpik ama cozum yok
80f912cd-392b-5a5d-a056-656a6dae9d99	SIZINTI=HAYIR	AYT=HAYIR	Gozluklu erkek/kiz kume-sayma problemi, sadece soru ve siklar
eeeb4c13-611a-5b9e-ba86-72f766737c39	SIZINTI=HAYIR	AYT=HAYIR	Enflasyon yuzde 20 zam yuzde 44 alim gucu problemi, sadece soru ve siklar
b333edab-b2a2-5a72-b343-8cdc97eea139	SIZINTI=HAYIR	AYT=HAYIR	Artis miktari 3 olan ardisik bes sayi problemi, sadece soru ve siklar
ff1358e8-5128-55b2-8653-824e3c98d300	SIZINTI=HAYIR	AYT=EVET	Gezi ucreti (100+x)(200-x) en fazla gelir problemi, 2. derece fonksiyon maksimum, AYT kitabi
10b0491f-059b-578d-935d-5627c9a8046c	SIZINTI=HAYIR	AYT=HAYIR	(x-2)^2+|x-2|-2=0 mutlak deger denklemi kokler toplami, sadece soru ve siklar
e57e947e-a44a-5209-9d6f-9d2f5daf897b	SIZINTI=HAYIR	AYT=HAYIR	Iki arac karsilasma 250 dk 160 dk hareket problemi, 2020/TYT rozeti sizinti degil
e1dbfcec-649f-5cde-ad82-038f0b1a0bcc	SIZINTI=HAYIR	AYT=HAYIR	m,n,k kume elemanlari tam sayi carpim problemi, sadece soru ve siklar
b8b60e04-eae1-5962-88a5-12704c38224e	SIZINTI=HAYIR	AYT=HAYIR	koklu sayi islemi sqrt2/sqrt3 + sqrt6/sqrt4, sadece buyutec ikonu var
94add494-244a-5b34-977d-c1faf23f36f1	SIZINTI=HAYIR	AYT=HAYIR	iki basamakli azalan sayi sayma, kenarda ACIL MAT bandi sadece
07b0f1f9-46b2-5cfc-9b81-8216d92e4a14	SIZINTI=HAYIR	AYT=HAYIR	60 seker uc kavanoz problemi, sadece soru metni ve siklar
cd72c024-9db0-52b6-b318-8b907e87afec	SIZINTI=HAYIR	AYT=HAYIR	A=2.4+4.6+... toplami ile kare toplamini iliskilendirme, sayilar ozdeslik
9fdc173a-bceb-5a65-a79b-855c91d0c085	SIZINTI=HAYIR	AYT=HAYIR	ax+by+c=0 ve dx+ey+f=0 1. derece denklem sistemi, Mantigi Yakala basligi ve QR ikonu cevap gostermiyor
82a2937a-1e79-54f1-8dca-efe7bf6f7937	SIZINTI=HAYIR	AYT=HAYIR	2/(sqrt3-1) - sqrt3 koklu sayi islemi, sadece siklar
158fddeb-8057-522d-a93c-671f933c7477	SIZINTI=HAYIR	AYT=EVET	f(x)=log_2 x fonksiyonunun ters fonksiyonu, logaritma konusu
e887a3ec-c7cc-51d6-9046-3c41156ff7fb	SIZINTI=HAYIR	AYT=HAYIR	4^(x-1)=(1/8)^(1-x) uslu denklem, sadece siklar
a6d110b7-b29d-50a3-bb00-ba89b5ea7f74	SIZINTI=HAYIR	AYT=HAYIR	parcali f(x) tek fonksiyon a-b, 10. sinif temel fonksiyon
1ea35e9f-8381-5405-bf46-9381c5b2d557	SIZINTI=HAYIR	AYT=KARARSIZ	x^2+(3m+1)x+25=0 cakisik kok m degeri, diskriminant kullanimi (10. sinif 2. derece denklem)
7b8f632d-b01f-55a5-b8ab-3d79dc8d9eb1	SIZINTI=HAYIR	AYT=KARARSIZ	x1^2x2+x1x2^2=6 ve x1=2x2 ile denklem bulma, kok-katsayi bagintisi
09bbfb03-8fae-5b8c-a322-622165ae3195	SIZINTI=HAYIR	AYT=HAYIR	A_1_6_3 arasina + x () yerlestirme, ifadelerin toplami 72, sayilar problemi
6e871c44-e4f3-5643-8665-7962dfe5d9a0	SIZINTI=HAYIR	AYT=KARARSIZ	a=0.06+0.0006+... ve b=3/10-3/10^2+... sonsuz toplam orani, devirli ondalik ya da geometrik seri olarak yorumlanabilir
1bdfcd91-4a42-5199-8a2b-a9ae570f83ed	SIZINTI=HAYIR	AYT=HAYIR	f(x)=4x+3a n katli bileske fonksiyon, temel fonksiyon bilesim; soru isareti ikonu var
680e1df8-788e-50da-b432-be32276933c3	SIZINTI=HAYIR	AYT=HAYIR	sqrt(x-1)/sqrt(x+1)+sqrt(x+1)/sqrt(x-1)=3 koklu sayi denklemi
81dd7cc5-7c93-5749-b9f1-6b53e04ddd90	SIZINTI=HAYIR	AYT=KARARSIZ	diskriminant Delta ile tam kare, x1+x2 ve x1.x2 onculleri, 2. derece denklem kok-katsayi; alt kenarda kitap bandi
5cc98076-e809-52c5-9c78-35d8651f5087	SIZINTI=HAYIR	AYT=KARARSIZ	2x^2+ax=1 koklerin farki 2, f(10) hesabi, 2. derece denklem kok-katsayi
92d94590-6985-5744-9fb9-c159bfd788c9	SIZINTI=HAYIR	AYT=HAYIR	f:[0,5]->[0,6] artan fonksiyon birebir/orten onculleri, temel fonksiyon
8efe7f29-3fed-50f6-8e91-2cc44e58bbcc	SIZINTI=HAYIR	AYT=KARARSIZ	x^2-bx+c=0 ardisik tam sayi koku b^2-4c, 2. derece kok-katsayi; ustte sayfa seridi parcasi cevap icermiyor
12b8e256-d699-50a6-9458-0145c363e94b	SIZINTI=HAYIR	AYT=HAYIR	a.b=72 aralarinda asal a+b en kucuk, bolunebilme
99484d5f-b3d4-50cf-aefe-5fa903c44e96	SIZINTI=HAYIR	AYT=HAYIR	sqrt(2x-4)+sqrt(12-3y)=0 x+y, koklu sayi
8da300b3-6e78-54b6-9db9-98725d3b4f27	SIZINTI=HAYIR	AYT=HAYIR	7^9+3^4 gibi onculler kac tanesi cift, uslu sayi tek-cift; kenarda MATEMATIK bandi
2fb1e1ee-d394-5cea-a3ea-53e0767caac7	SIZINTI=HAYIR	AYT=HAYIR	3x-1-(1-2x)=3(x+1)+2(x+2) 1. derece denklem cozum kumesi
e86b0b92-c8fb-5e4b-acdb-53e3e75211fe	SIZINTI=HAYIR	AYT=HAYIR	A=17(16^2+1)(16^4+1)(16^8+1) ile 2^64, uslu sayi carpanlara ayirma
c7646788-9d16-5e41-972c-64b51ab95e67	SIZINTI=HAYIR	AYT=HAYIR	A={1,2,3} B={a,b,c,d} hangisi fonksiyon, temel fonksiyon tanimi
547e585b-ca33-5d96-9296-b5d642e6e3be	SIZINTI=HAYIR	AYT=HAYIR	f(x)=(x+1)/(x-2) g(x)=(x-1)/(x-3) tanim/deger kumesi a.b, temel fonksiyon
f1331c8c-2526-565c-b908-71713a511dfe	SIZINTI=HAYIR	AYT=HAYIR	6x-3(2x-4)=4x-12 1. derece denklem cozum kumesi
e7d0bc4a-8cb2-5531-bc9e-18b8444b2a73	SIZINTI=HAYIR	AYT=HAYIR	-4x+15=21 1. derece denklem; sol kenarda donuk kitap bandi parcasi cevap icermiyor
40453207-97ae-5933-98f7-36ea92bcdee6	SIZINTI=HAYIR	AYT=EVET	i^m=1 ve i^n=-i, karmasik sayilar konusu
df1e2757-d428-5990-b59f-0664491a23a3	SIZINTI=HAYIR	AYT=HAYIR	A=72a=160b a+b en az, EKOK
0676c2af-dfb3-588c-8208-9818ca96cdf9	SIZINTI=HAYIR	AYT=HAYIR	soru 8 xy=2z-1 tek-cift, sadece TYT MATEMATIK yan bandi, secenekler isaretsiz
3296eff6-3029-5009-b92e-57c3915ebe84	SIZINTI=HAYIR	AYT=HAYIR	soru 3 x^2-7x+a=0 kok farki -3, basit 2. derece kok bulma, isaret yok
b8656f74-e5c8-5480-87c9-62a62ea29528	SIZINTI=HAYIR	AYT=HAYIR	soru 7 y=(2x-15)/(x-1) tam sayi kosulu, bolunebilme, isaret yok
622a827a-43a2-5b8f-b3ec-1a3cc2669b76	SIZINTI=HAYIR	AYT=HAYIR	soru 5 sayi dogrusunda -3 ile 4 arasina 7 nokta, rasyonel sayilar, isaret yok
320d1881-2777-5477-bf7e-96e088d477c2	SIZINTI=HAYIR	AYT=EVET	soru 5 f(x)=1+sin(6x+1) pi'li degerler, trigonometri
d255ac4e-8544-5a27-bf85-f2ff28a0f988	SIZINTI=HAYIR	AYT=HAYIR	soru 1 kume elemanlari tek-cift carpim toplam, sayilar, isaret yok
d4e340a4-fa77-59cb-a94d-55689a96ca91	SIZINTI=HAYIR	AYT=HAYIR	soru 4 (x+3)^(x^2-9)=1 uslu denklem, isaret yok
8cdbd47d-e5d6-5ebe-ba87-27139e222337	SIZINTI=HAYIR	AYT=KARARSIZ	soru 16 diskriminant a^2-4bc yanlis hesaplanmis 2. derece denklem, ACIL MATEMATIK bandi, isaret yok
f5f255e6-09cc-5f33-9f69-453c3eb5e277	SIZINTI=HAYIR	AYT=HAYIR	soru 8 2n-5 ve 3n+4 ardisik tam sayi, sayilar, isaret yok
0306267a-3aa9-5a61-a8cf-1bfe9aedb800	SIZINTI=HAYIR	AYT=HAYIR	soru 6 kredi karti problemi a^b b^c c^a tek-cift, ACIL bandi, isaret yok
16fca7c9-ab17-501c-ab3b-166d1b9a148b	SIZINTI=HAYIR	AYT=HAYIR	soru 12 90 ceviz n ogrenciye esit dagitim bolen sayisi, isaret yok
e919f04c-0674-584d-b451-8ea8b7f8e89e	SIZINTI=HAYIR	AYT=KARARSIZ	soru 12 x^2-ax+b=0 cakisik kok, diskriminant ve kok-katsayi bagintilari, isaret yok
02e6d1b1-32f4-5925-9b70-11a2516d29c7	SIZINTI=HAYIR	AYT=KARARSIZ	soru 3 2x^2-5x-m-1=0 reel koku yok, diskriminant esitsizligi, isaret yok
b4ac70f7-3244-59f3-a786-ab6d51363041	SIZINTI=HAYIR	AYT=HAYIR	soru 13 2x+y=11 x+y=7 sistem cozum kumesi, 1. derece, isaret yok
15c7b78d-0fdc-596f-8ecd-0182c82941ee	SIZINTI=HAYIR	AYT=HAYIR	soru 5 EBOB dogru-yanlis kutulari sorunun kendi parcasi, TEMATIK bandi, secenek isareti yok
5df470f3-8f34-5a70-b2ea-338f50b76202	SIZINTI=EVET	AYT=KARARSIZ	gorsel soru degil iki BILGI NOTU kutusu (birim fonksiyon, dogrusal fonksiyon grafigi), AYT MATEMATIK bandi
f11f8fb5-4c3c-5dae-bdc4-b61be0636b6a	SIZINTI=HAYIR	AYT=HAYIR	soru 9 a=sqrt5-1 carpim, koklu sayilar, isaret yok
c8bd03a2-9aef-54c2-a822-421af69a8d7d	SIZINTI=HAYIR	AYT=HAYIR	soru 11 EBOB(a,b)=24 iki basamakli en buyuk toplam, isaret yok
9173faf7-e336-509e-b803-b38ed00b4485	SIZINTI=HAYIR	AYT=HAYIR	soru 13 kesirli islem, rasyonel sayilar, C1CELL yan bandi, isaret yok
b397c278-cb65-5172-9647-2170fbed76e8	SIZINTI=HAYIR	AYT=HAYIR	soru 8 4/a+3/b=1 ve 1/a-1/b=2 sistemi, 1. derece, ACIL bandi, isaret yok
e0ab4cf0-08bc-5c24-8156-4376e479c3cb	SIZINTI=HAYIR	AYT=KARARSIZ	soru 10 sqrt(x^2+4x+m-1) her x icin tanimli, 2. derece esitsizlik/diskriminant, C1CELL bandi, isaret yok
4202d8a5-c4a9-589d-87b9-85fe2d9ed74b	SIZINTI=HAYIR	AYT=HAYIR	soru 10 EBOB(14,x)=p asal onermeleri, isaret yok
1832bd3e-231d-53ab-9d0d-6ed8a192db19	SIZINTI=HAYIR	AYT=HAYIR	soru 13 2x^2+(m-2)x-11=0 simetrik kok, kok toplami sifir basit, isaret yok
2e3b14b6-d526-589d-a149-3bc8d022e578	SIZINTI=HAYIR	AYT=EVET	soru 1 f ve g grafikleri y=x dogrusuna gore simetrik, ters fonksiyon ve bilesim, isaret yok
b7f0897a-4223-5087-8f7f-4f1cac42ddd3	SIZINTI=HAYIR	AYT=EVET	soru 11 surahi su yuksekligi f'(0+)<f'(5-) ekstremum, turev, AYT bandi, isaret yok
8dd18241-8497-560c-bd85-c5a59fb23cad	SIZINTI=HAYIR	AYT=HAYIR	soru 1 A->B fonksiyon sayma f(x)>x, sayma/temel fonksiyon, isaret yok
24a27f1f-4058-5c0e-89ef-93d06c2d90dd	SIZINTI=HAYIR	AYT=HAYIR	numarasiz soru f(x)=x^2 g(x)=|x| goruntu kumesi onermeleri, temel fonksiyon, isaret yok
c135f1a7-f595-56ee-8889-d0417ef7468b	SIZINTI=HAYIR	AYT=HAYIR	soru 11 -2(3x+1)+4(5-2x)=-3(x+1) cozum kumesi, 1. derece, L MATEMATIK bandi, isaret yok
1f711651-822d-5467-a980-7fe7d523485d	SIZINTI=HAYIR	AYT=HAYIR	soru 15 ardisik bes cift sayi toplami 90, ACIL MATE bandi, isaret yok
4bcf0041-cf9d-5f74-9d73-ff1c33ad066f	SIZINTI=HAYIR	AYT=HAYIR	soru 3 1^1002-(-1)^1003+0^2004 uslu islem, isaret yok
eaef43ca-fadf-59c2-b700-195d1c127bae	SIZINTI=HAYIR	AYT=HAYIR	Soru 16 fonksiyon islemleri (2f+g)(x+1)=8x+6 ile (f+g)(2) soruluyor; sadece sik listesi var, cevap izi yok
b1200627-883f-5e1f-8ef5-e1331d3f83da	SIZINTI=HAYIR	AYT=HAYIR	Soru 9 faktoriyel oranli denklemden n bulma; cevap izi yok
698a44c6-9dd6-5cdb-bde8-f63cdd20894d	SIZINTI=HAYIR	AYT=HAYIR	Soru 5 ucuncu derece polinom carpan ve 2x+6 ile bolme kalani; ustte TEST-13 basligi kirpigi, cevap izi yok
f5468a7c-9a7c-594b-ab1e-52e78b1fd269	SIZINTI=HAYIR	AYT=EVET	Soru 10 karmasik sayi z=x+iy, z^2+(zbar)^2=0 kosulu; cevap izi yok
c5d824ee-7e4f-5ba6-81a7-db97bdd1d42c	SIZINTI=HAYIR	AYT=HAYIR	Soru 7 uc basamakli abc sayisi basamak iliskisi c=bx, b=ax; sagda MATEMATIK bandi, cevap izi yok
d46e0914-5df5-5f88-99ae-55dfc639dcc4	SIZINTI=HAYIR	AYT=HAYIR	Soru 5 x<0<y icin koklu ifade sadelestirme; solda ACIL MATEMATIK bandi, cevap izi yok
fadcd185-edfa-5c1a-8e15-868b604d69d4	SIZINTI=HAYIR	AYT=KARARSIZ	Soru 11 otelenmis 2. derece denklemlerin diskriminant karsilastirmasi (10. sinif konusu ama AYT kitabi); solda ORIJINAL MATEMATIK bandi, cevap izi yok
51a1f822-95d5-577e-9ed8-50d427b5d056	SIZINTI=HAYIR	AYT=EVET	Soru 13 trigonometrik denklem cosecx secx cotx, (0,2pi) radyan kok toplami; cevap izi yok
58e3f697-aa25-5be1-a52e-06c95e396a8a	SIZINTI=HAYIR	AYT=HAYIR	Kirpma iki soru iceriyor (1: EBOB-EKOK ile A.B, 2: xy+EBOB=57 ile EKOK); ikisi de soru metni, cozum/cevap izi yok
ceda9a61-a20f-56f3-bf1f-3049a20fef1d	SIZINTI=HAYIR	AYT=KARARSIZ	Soru 8 x^2+2(k+3)x-9=0 kok-katsayi bagintisi x1^2.x2=9k; sagda ORIJINAL MATEMATIK bandi, cevap izi yok
54200396-f735-577c-874f-a772143449c5	SIZINTI=HAYIR	AYT=HAYIR	Soru 16 f(x)=5^(x+1)+3 icin ters fonksiyon degeri f^-1(28); cevap izi yok
782a5ee6-5122-5942-ac99-d8f8b4e00f01	SIZINTI=HAYIR	AYT=KARARSIZ	Soru 11 x^2-7x+1=0 kokleri ile x1^2+7x2 degeri (kok-katsayi bagintisi); cevap izi yok
f1f7a03f-3199-5d9e-a4e5-1247c6892d25	SIZINTI=HAYIR	AYT=EVET	Soru 6 parabol oteleme ve y=4 dogrusuna simetri sonrasi tepe noktasi; cevap izi yok
6f942853-a179-5c29-8bfd-61fa66512a5f	SIZINTI=HAYIR	AYT=KARARSIZ	Soru 15 koklerin 3 katini kok kabul eden 2. derece denklem (kok-katsayi); cevap izi yok
c6cd89b5-7c05-5763-9f19-ff5f57b77a6d	SIZINTI=HAYIR	AYT=EVET	Soru 18 parcali g fonksiyonunun sureklilik kosulundan a bulma (limit-sureklilik); ustte AYT basligi kirpigi, cevap izi yok
c697cf50-cc9e-597c-bc08-00018e6fc600	SIZINTI=HAYIR	AYT=KARARSIZ	Soru 4 2020/AYT etiketli, 2ax^2-5bx+8b=0 kokleri a ve b (kok-katsayi bagintisi); cevap izi yok
2736ff80-c79c-555b-a1f2-7b20705f3268	SIZINTI=HAYIR	AYT=HAYIR	Soru 12 f(x)=|x|+2 birebir/icine/goruntu kumesi onermeleri; cevap izi yok
d8d1289d-14e0-5c95-add7-71325fee8ded	SIZINTI=HAYIR	AYT=HAYIR	Soru 7 irrasyonel a icin 8/a^2 tam sayi olacak deger sayisi; ustte TEST basligi kirpigi, cevap izi yok
67bc0d89-1bb1-5f3d-a8e5-46174e6353d8	SIZINTI=HAYIR	AYT=KARARSIZ	Soru 10 x^2+12x+a+1=0 iki farkli reel kok icin a en buyuk tam sayi (diskriminant); cevap izi yok
a18c3e66-8ccd-55cc-98ec-d09b16bad4f5	SIZINTI=HAYIR	AYT=HAYIR	Soru 8 cay/soda/kahve fiyat listesi, 21 kisi hesap onermeleri (problem); cevap izi yok
05d3b177-9d48-57f4-8d27-3d34f1e62ecd	SIZINTI=HAYIR	AYT=HAYIR	Soru 10 f(x)=x^2-2 icin 2020 kez bilesim sonucu; cevap izi yok
c518f9e3-aa77-52ee-b677-5fac0676e178	SIZINTI=HAYIR	AYT=KARARSIZ	Soru 9 kokler toplami 6 carpimi -4 olan denklem (kok-katsayi); sag kenar metni kirpik, cevap izi yok
3b9b6143-4485-58e9-a173-afb8faf28090	SIZINTI=HAYIR	AYT=HAYIR	Soru 5 a.b, a(b+1), b(a+1) ardisik 3 katlari sayi problemi; cevap izi yok
f0521268-78c7-51a2-8114-b9cebc91cdd9	SIZINTI=HAYIR	AYT=HAYIR	Soru 1 x<4 dogal sayilar toplami; cevap izi yok
c9820ea8-712d-53cf-b500-bd1840c618f9	SIZINTI=HAYIR	AYT=HAYIR	Soru 12 27/11 surekli kesir a+1/(b+1/c) ile a+b+c; siklar kirpma disinda kalmis, cevap izi yok
28cce66d-6c52-54ba-8cd2-9ed3faa142a7	SIZINTI=HAYIR	AYT=EVET	Soru 14 log(x^2-2x-2)=0 negatif kok (logaritma); cevap izi yok
6940cce7-e6fa-5499-95bd-ce6ada141ad7	SIZINTI=HAYIR	AYT=HAYIR	Soru 13 x^2-2x-1=0 bir koku (basit 2. derece kok bulma); cevap izi yok
